request_id,shelter_id,relief_item_id,requested_quantity,current_stock,urgent_quantity,urgency_level,needed_by,status,notes,matched_wish_ids,total_matched_quantity,remaining_quantity,created_at,updated_at
request_009623,SH_002010,relief_item_000270,326,72,156,높음,2025-09-17T21:18:37,대기중,지진 상황 대비 요청,,0,198,2025-09-16T21:18:37,2025-09-16T21:18:37
request_009624,SH_014191,relief_item_000554,4546,1291,2491,높음,2025-09-29T21:19:45,대기중,지진 상황 대비 요청,,0,3255,2025-09-16T21:19:45,2025-09-16T21:19:45
request_009625,SH_008453,relief_item_000203,49,7,33,높음,2025-10-08T21:17:27,대기중,한파 상황 대비 요청,,0,41,2025-09-16T21:17:27,2025-09-16T21:17:27
request_009626,SH_000878,relief_item_000090,2433,653,1707,높음,2025-09-18T21:19:44,대기중,지진 상황 대비 요청,,0,1780,2025-09-16T21:19:44,2025-09-16T21:19:44
request_009627,SH_012666,relief_item_000866,147,20,103,높음,2025-09-26T21:17:22,대기중,한파 상황 대비 요청,,0,87,2025-09-16T21:17:22,2025-09-16T21:17:22
request_009628,SH_003364,relief_item_000683,23127,866,15438,높음,2025-10-11T21:17:15,대기중,지진 상황 대비 요청,,0,22261,2025-09-16T21:17:15,2025-09-16T21:17:15
request_009629,SH_007063,relief_item_000581,27,7,5,높음,2025-10-07T21:19:12,배송중,해일 상황 대비 요청,,0,20,2025-09-16T21:19:12,2025-09-16T21:19:12
request_009630,SH_020546,relief_item_000095,10,3,0,높음,2025-10-14T21:18:01,완료,폭염 상황 대비 요청,,0,7,2025-09-16T21:18:01,2025-09-16T21:18:01
request_009631,SH_015022,relief_item_000472,76,13,2,높음,2025-10-08T21:17:40,대기중,지진 상황 대비 요청,,0,63,2025-09-16T21:17:40,2025-09-16T21:17:40
request_009632,SH_009191,relief_item_000710,20,3,7,높음,2025-10-15T21:18:11,완료,폭염 상황 대비 요청,,0,17,2025-09-16T21:18:11,2025-09-16T21:18:11
request_009633,SH_014571,relief_item_000257,304,41,81,높음,2025-09-25T21:18:09,취소,지진 상황 대비 요청,,0,263,2025-09-16T21:18:09,2025-09-16T21:18:09
request_009634,SH_006650,relief_item_000628,905,26,650,높음,2025-10-10T21:18:32,배송중,지진 상황 대비 요청,,0,879,2025-09-16T21:18:32,2025-09-16T21:18:32
request_009635,SH_010180,relief_item_000880,77,15,5,높음,2025-10-10T21:19:12,대기중,지진 상황 대비 요청,,0,60,2025-09-16T21:19:12,2025-09-16T21:19:12
request_009636,SH_003172,relief_item_000514,166,37,58,높음,2025-10-16T21:17:01,매칭완료,지진 상황 대비 요청,,0,126,2025-09-16T21:17:01,2025-09-16T21:17:01
request_009637,SH_015913,relief_item_000289,377,93,48,높음,2025-10-04T21:19:14,대기중,지진 상황 대비 요청,,0,284,2025-09-16T21:19:14,2025-09-16T21:19:14
request_009638,SH_012435,relief_item_000468,359,74,104,높음,2025-10-12T21:18:48,배송중,지진 상황 대비 요청,,0,285,2025-09-16T21:18:48,2025-09-16T21:18:48
request_009639,SH_004202,relief_item_000002,1493,173,1077,높음,2025-10-05T21:18:11,배송중,지진 상황 대비 요청,,0,1320,2025-09-16T21:18:11,2025-09-16T21:18:11
request_009640,SH_010188,relief_item_000346,430,28,212,높음,2025-09-23T21:17:55,대기중,지진 상황 대비 요청,,0,402,2025-09-16T21:17:55,2025-09-16T21:17:55
request_009641,SH_012640,relief_item_000749,26,1,18,높음,2025-10-09T21:19:20,매칭완료,지진 상황 대비 요청,,0,22,2025-09-16T21:19:20,2025-09-16T21:19:20
request_009642,SH_016455,relief_item_000003,1834,382,1190,높음,2025-10-15T21:19:26,대기중,지진 상황 대비 요청,,0,1451,2025-09-16T21:19:26,2025-09-16T21:19:26
request_009643,SH_006193,relief_item_000003,450,67,52,높음,2025-10-01T21:19:07,대기중,지진 상황 대비 요청,,0,383,2025-09-16T21:19:07,2025-09-16T21:19:07
request_009644,SH_001125,relief_item_000242,609,44,523,높음,2025-10-05T21:18:26,대기중,지진 상황 대비 요청,,0,563,2025-09-16T21:18:26,2025-09-16T21:18:26
request_009645,SH_016306,relief_item_000772,553,33,325,높음,2025-09-18T21:18:42,대기중,지진 상황 대비 요청,,0,507,2025-09-16T21:18:42,2025-09-16T21:18:42
request_009646,SH_001016,relief_item_000176,580,137,208,높음,2025-09-20T21:18:09,완료,지진 상황 대비 요청,,0,443,2025-09-16T21:18:09,2025-09-16T21:18:09
request_009647,SH_006272,relief_item_000179,31,2,11,높음,2025-09-21T21:17:12,대기중,지진 상황 대비 요청,,0,29,2025-09-16T21:17:12,2025-09-16T21:17:12
request_009648,SH_000569,relief_item_000712,410,44,36,높음,2025-10-05T21:19:08,대기중,지진 상황 대비 요청,,0,352,2025-09-16T21:19:08,2025-09-16T21:19:08
request_009649,SH_021603,relief_item_000902,121,23,39,높음,2025-09-21T21:19:31,매칭완료,지진 상황 대비 요청,,0,96,2025-09-16T21:19:31,2025-09-16T21:19:31
request_009650,SH_009048,relief_item_000580,11480,3160,4131,높음,2025-10-09T21:17:06,대기중,지진 상황 대비 요청,,0,8319,2025-09-16T21:17:06,2025-09-16T21:17:06
request_009651,SH_002440,relief_item_000862,1541,276,869,높음,2025-10-03T21:18:26,대기중,지진 상황 대비 요청,,0,1232,2025-09-16T21:18:26,2025-09-16T21:18:26
request_009652,SH_002242,relief_item_000536,542,169,308,중간,2025-09-27T21:18:14,대기중,지진 상황 대비 요청,,0,373,2025-09-16T21:18:14,2025-09-16T21:18:14
request_009653,SH_016507,relief_item_000512,704,56,430,높음,2025-09-28T21:17:23,대기중,지진 상황 대비 요청,,0,648,2025-09-16T21:17:23,2025-09-16T21:17:23
request_009654,SH_020309,relief_item_000747,230,15,112,높음,2025-09-21T21:17:58,대기중,지진 상황 대비 요청,,0,209,2025-09-16T21:17:58,2025-09-16T21:17:58
request_009655,SH_000978,relief_item_000532,90,22,2,높음,2025-09-18T21:18:13,대기중,지진 상황 대비 요청,,0,68,2025-09-16T21:18:13,2025-09-16T21:18:13
request_009656,SH_008588,relief_item_000147,397,3,227,높음,2025-09-30T21:18:52,대기중,지진 상황 대비 요청,,0,394,2025-09-16T21:18:52,2025-09-16T21:18:52
request_009657,SH_008836,relief_item_000852,4157,1342,1140,중간,2025-10-04T21:19:18,배송중,지진 상황 대비 요청,,0,2815,2025-09-16T21:19:18,2025-09-16T21:19:18
request_009658,SH_015784,relief_item_000760,1697,15,623,높음,2025-09-29T21:19:37,대기중,지진 상황 대비 요청,,0,1682,2025-09-16T21:19:37,2025-09-16T21:19:37
request_009659,SH_013785,relief_item_000029,47,0,30,높음,2025-09-20T21:18:14,완료,한파 상황 대비 요청,,0,47,2025-09-16T21:18:14,2025-09-16T21:18:14
request_009660,SH_016650,relief_item_000679,2682,440,1336,높음,2025-10-01T21:18:06,배송중,지진 상황 대비 요청,,0,2242,2025-09-16T21:18:06,2025-09-16T21:18:06
request_009661,SH_020286,relief_item_000030,1005,163,587,높음,2025-10-10T21:17:18,매칭완료,지진 상황 대비 요청,,0,821,2025-09-16T21:17:18,2025-09-16T21:17:18
request_009662,SH_018644,relief_item_000734,53,10,27,높음,2025-10-08T21:17:02,완료,한파 상황 대비 요청,,0,43,2025-09-16T21:17:02,2025-09-16T21:17:02
request_009663,SH_012901,relief_item_000018,6036,75,737,높음,2025-09-30T21:17:19,배송중,지진 상황 대비 요청,,0,5961,2025-09-16T21:17:19,2025-09-16T21:17:19
request_009664,SH_016618,relief_item_000315,52,3,1,높음,2025-10-11T21:19:30,대기중,해일 상황 대비 요청,,0,6,2025-09-16T21:19:30,2025-09-16T21:19:30
request_009665,SH_008747,relief_item_000399,2764,197,68,높음,2025-10-04T21:17:53,대기중,지진 상황 대비 요청,,0,2565,2025-09-16T21:17:53,2025-09-16T21:17:53
request_009666,SH_007149,relief_item_000472,36,11,22,중간,2025-10-03T21:17:10,취소,지진 상황 대비 요청,,0,25,2025-09-16T21:17:10,2025-09-16T21:17:10
request_009667,SH_011784,relief_item_000452,136,3,129,높음,2025-10-07T21:18:58,매칭완료,지진 상황 대비 요청,,0,131,2025-09-16T21:18:58,2025-09-16T21:18:58
request_009668,SH_014519,relief_item_000821,4879,605,3581,높음,2025-09-19T21:18:21,대기중,지진 상황 대비 요청,,0,4259,2025-09-16T21:18:21,2025-09-16T21:18:21
request_009669,SH_022084,relief_item_000119,109,6,76,높음,2025-09-25T21:17:39,대기중,지진 상황 대비 요청,,0,102,2025-09-16T21:17:39,2025-09-16T21:17:39
request_009670,SH_011822,relief_item_000970,6,0,1,높음,2025-10-01T21:17:32,매칭완료,해일 상황 대비 요청,,0,1,2025-09-16T21:17:32,2025-09-16T21:17:32
request_009671,SH_017913,relief_item_000821,2851,225,120,높음,2025-09-30T21:17:29,배송중,지진 상황 대비 요청,,0,2626,2025-09-16T21:17:29,2025-09-16T21:17:29
request_009672,SH_004571,relief_item_000466,12,0,1,높음,2025-10-07T21:19:22,완료,한파 상황 대비 요청,,0,12,2025-09-16T21:19:22,2025-09-16T21:19:22
request_009673,SH_012536,relief_item_000794,32,7,4,높음,2025-09-17T21:18:31,완료,지진 상황 대비 요청,,0,25,2025-09-16T21:18:31,2025-09-16T21:18:31
request_009674,SH_002226,relief_item_000638,211,7,124,높음,2025-10-01T21:17:24,매칭완료,지진 상황 대비 요청,,0,204,2025-09-16T21:17:24,2025-09-16T21:17:24
request_009675,SH_019112,relief_item_000775,181,48,130,높음,2025-10-14T21:19:23,대기중,지진 상황 대비 요청,,0,125,2025-09-16T21:19:23,2025-09-16T21:19:23
request_009676,SH_005375,relief_item_000369,2540,634,1035,높음,2025-09-24T21:17:54,완료,지진 상황 대비 요청,,0,1906,2025-09-16T21:17:54,2025-09-16T21:17:54
request_009677,SH_004872,relief_item_000714,23,3,2,높음,2025-09-24T21:17:50,완료,지진 상황 대비 요청,,0,20,2025-09-16T21:17:50,2025-09-16T21:17:50
request_009678,SH_011312,relief_item_000370,3285,959,937,높음,2025-10-11T21:19:05,대기중,지진 상황 대비 요청,,0,2326,2025-09-16T21:19:05,2025-09-16T21:19:05
request_009679,SH_019896,relief_item_000444,110,25,1,높음,2025-09-24T21:18:30,대기중,지진 상황 대비 요청,,0,81,2025-09-16T21:18:30,2025-09-16T21:18:30
request_009680,SH_015020,relief_item_000672,44,2,10,높음,2025-09-19T21:19:10,대기중,지진 상황 대비 요청,,0,41,2025-09-16T21:19:10,2025-09-16T21:19:10
request_009681,SH_009355,relief_item_000931,5575,384,4254,높음,2025-10-15T21:19:38,매칭완료,지진 상황 대비 요청,,0,5158,2025-09-16T21:19:38,2025-09-16T21:19:38
request_009682,SH_022567,relief_item_000107,10570,1886,8496,높음,2025-10-11T21:18:43,대기중,지진 상황 대비 요청,,0,8679,2025-09-16T21:18:43,2025-09-16T21:18:43
request_009683,SH_010364,relief_item_000750,1104,52,141,높음,2025-09-25T21:17:41,배송중,지진 상황 대비 요청,,0,1052,2025-09-16T21:17:41,2025-09-16T21:17:41
request_009684,SH_000389,relief_item_000969,1907,497,424,높음,2025-10-01T21:17:53,완료,지진 상황 대비 요청,,0,1410,2025-09-16T21:17:53,2025-09-16T21:17:53
request_009685,SH_011664,relief_item_000638,610,114,177,높음,2025-10-05T21:19:20,매칭완료,지진 상황 대비 요청,,0,496,2025-09-16T21:19:20,2025-09-16T21:19:20
request_009686,SH_012631,relief_item_000672,37,4,8,높음,2025-10-06T21:18:48,매칭완료,지진 상황 대비 요청,,0,33,2025-09-16T21:18:48,2025-09-16T21:18:48
request_009687,SH_011498,relief_item_000894,2585,454,1490,높음,2025-09-26T21:18:45,대기중,지진 상황 대비 요청,,0,2114,2025-09-16T21:18:45,2025-09-16T21:18:45
request_009688,SH_000410,relief_item_000131,2273,417,1739,높음,2025-10-08T21:17:11,대기중,지진 상황 대비 요청,,0,1856,2025-09-16T21:17:11,2025-09-16T21:17:11
request_009689,SH_014415,relief_item_000635,120,37,31,중간,2025-09-22T21:19:03,대기중,지진 상황 대비 요청,,0,82,2025-09-16T21:19:03,2025-09-16T21:19:03
request_009690,SH_000385,relief_item_000600,20,0,9,높음,2025-09-21T21:17:20,배송중,한파 상황 대비 요청,,0,20,2025-09-16T21:17:20,2025-09-16T21:17:20
request_009691,SH_005814,relief_item_000032,67,2,43,높음,2025-10-15T21:18:45,대기중,지진 상황 대비 요청,,0,65,2025-09-16T21:18:45,2025-09-16T21:18:45
request_009692,SH_009074,relief_item_000951,176,27,105,높음,2025-09-22T21:17:11,완료,지진 상황 대비 요청,,0,149,2025-09-16T21:17:11,2025-09-16T21:17:11
request_009693,SH_002564,relief_item_000856,536,113,302,높음,2025-10-10T21:17:35,대기중,지진 상황 대비 요청,,0,423,2025-09-16T21:17:35,2025-09-16T21:17:35
request_009694,SH_011394,relief_item_000940,27,3,13,높음,2025-09-22T21:19:20,대기중,지진 상황 대비 요청,,0,13,2025-09-16T21:19:20,2025-09-16T21:19:20
request_009695,SH_003061,relief_item_000614,4849,105,2259,높음,2025-09-17T21:19:21,대기중,지진 상황 대비 요청,,0,4744,2025-09-16T21:19:21,2025-09-16T21:19:21
request_009696,SH_019172,relief_item_000449,59,11,17,높음,2025-09-24T21:19:22,대기중,폭염 상황 대비 요청,,0,30,2025-09-16T21:19:22,2025-09-16T21:19:22
request_009697,SH_021741,relief_item_000677,23,6,6,높음,2025-09-29T21:19:35,배송중,해일 상황 대비 요청,,0,17,2025-09-16T21:19:35,2025-09-16T21:19:35
request_009698,SH_008778,relief_item_000297,68,8,21,높음,2025-10-10T21:17:15,대기중,지진 상황 대비 요청,,0,41,2025-09-16T21:17:15,2025-09-16T21:17:15
request_009699,SH_014102,relief_item_000638,1792,436,197,높음,2025-09-18T21:18:22,대기중,지진 상황 대비 요청,,0,1356,2025-09-16T21:18:22,2025-09-16T21:18:22
request_009700,SH_022556,relief_item_000374,24,0,9,높음,2025-09-30T21:17:56,완료,지진 상황 대비 요청,,0,24,2025-09-16T21:17:56,2025-09-16T21:17:56
request_009701,SH_016819,relief_item_000221,10,3,1,높음,2025-10-10T21:18:33,매칭완료,지진 상황 대비 요청,,0,0,2025-09-16T21:18:33,2025-09-16T21:18:33
request_009702,SH_012346,relief_item_000160,7,0,1,높음,2025-10-10T21:19:45,매칭완료,지진 상황 대비 요청,,0,7,2025-09-16T21:19:45,2025-09-16T21:19:45
request_009703,SH_012404,relief_item_000755,1081,113,838,높음,2025-09-26T21:19:09,대기중,지진 상황 대비 요청,,0,968,2025-09-16T21:19:09,2025-09-16T21:19:09
request_009704,SH_021467,relief_item_000325,18,6,7,중간,2025-09-18T21:19:22,대기중,해일 상황 대비 요청,,0,12,2025-09-16T21:19:22,2025-09-16T21:19:22
request_009705,SH_005078,relief_item_000690,32,1,15,높음,2025-09-19T21:17:19,완료,한파 상황 대비 요청,,0,31,2025-09-16T21:17:19,2025-09-16T21:17:19
request_009706,SH_014184,relief_item_000898,719,83,538,높음,2025-09-23T21:17:11,배송중,지진 상황 대비 요청,,0,636,2025-09-16T21:17:11,2025-09-16T21:17:11
request_009707,SH_007210,relief_item_000995,236,72,134,중간,2025-10-03T21:17:40,취소,지진 상황 대비 요청,,0,164,2025-09-16T21:17:40,2025-09-16T21:17:40
request_009708,SH_011163,relief_item_000090,3551,1058,1233,높음,2025-09-18T21:19:49,매칭완료,지진 상황 대비 요청,,0,2493,2025-09-16T21:19:49,2025-09-16T21:19:49
request_009709,SH_019416,relief_item_000768,399,67,210,높음,2025-10-11T21:18:22,완료,지진 상황 대비 요청,,0,332,2025-09-16T21:18:22,2025-09-16T21:18:22
request_009710,SH_018757,relief_item_000761,70,2,13,높음,2025-10-03T21:18:30,대기중,지진 상황 대비 요청,,0,22,2025-09-16T21:18:30,2025-09-16T21:18:30
request_009711,SH_006661,relief_item_000542,49,10,39,높음,2025-10-10T21:19:45,완료,지진 상황 대비 요청,,0,39,2025-09-16T21:19:45,2025-09-16T21:19:45
request_009712,SH_010754,relief_item_000790,62,11,5,높음,2025-10-15T21:17:32,대기중,지진 상황 대비 요청,,0,49,2025-09-16T21:17:32,2025-09-16T21:17:32
request_009713,SH_006624,relief_item_000787,339,6,190,높음,2025-10-02T21:17:55,완료,지진 상황 대비 요청,,0,333,2025-09-16T21:17:55,2025-09-16T21:17:55
request_009714,SH_018242,relief_item_000369,128,37,79,높음,2025-10-15T21:19:48,매칭완료,지진 상황 대비 요청,,0,91,2025-09-16T21:19:48,2025-09-16T21:19:48
request_009715,SH_015850,relief_item_000257,8,2,2,높음,2025-09-21T21:19:02,매칭완료,해일 상황 대비 요청,,0,0,2025-09-16T21:19:02,2025-09-16T21:19:02
request_009716,SH_020111,relief_item_000580,211,20,178,높음,2025-10-02T21:19:10,대기중,지진 상황 대비 요청,,0,191,2025-09-16T21:19:10,2025-09-16T21:19:10
request_009717,SH_016021,relief_item_000002,33,2,11,높음,2025-10-09T21:18:17,매칭완료,지진 상황 대비 요청,,0,31,2025-09-16T21:18:17,2025-09-16T21:18:17
request_009718,SH_017748,relief_item_000390,1970,82,1156,높음,2025-09-30T21:18:59,매칭완료,지진 상황 대비 요청,,0,1887,2025-09-16T21:18:59,2025-09-16T21:18:59
request_009719,SH_010619,relief_item_000122,5,0,4,높음,2025-10-01T21:19:47,대기중,지진 상황 대비 요청,,0,5,2025-09-16T21:19:47,2025-09-16T21:19:47
request_009720,SH_003705,relief_item_000747,373,2,297,높음,2025-09-26T21:17:33,대기중,지진 상황 대비 요청,,0,371,2025-09-16T21:17:33,2025-09-16T21:17:33
request_009721,SH_001859,relief_item_000466,12,4,6,중간,2025-09-30T21:17:19,대기중,지진 상황 대비 요청,,0,8,2025-09-16T21:17:19,2025-09-16T21:17:19
request_009722,SH_012804,relief_item_000498,5079,262,4646,높음,2025-09-29T21:17:56,매칭완료,지진 상황 대비 요청,,0,4817,2025-09-16T21:17:56,2025-09-16T21:17:56
request_009723,SH_003414,relief_item_000714,47,3,8,높음,2025-09-25T21:17:38,배송중,지진 상황 대비 요청,,0,44,2025-09-16T21:17:38,2025-09-16T21:17:38
request_009724,SH_006713,relief_item_000177,40,5,35,높음,2025-09-28T21:18:29,배송중,해일 상황 대비 요청,,0,35,2025-09-16T21:18:29,2025-09-16T21:18:29
request_009725,SH_013036,relief_item_000164,149,27,45,높음,2025-10-11T21:18:05,대기중,지진 상황 대비 요청,,0,109,2025-09-16T21:18:05,2025-09-16T21:18:05
request_009726,SH_022021,relief_item_000281,1275,368,615,높음,2025-10-15T21:16:51,대기중,지진 상황 대비 요청,,0,902,2025-09-16T21:16:51,2025-09-16T21:16:51
request_009727,SH_002198,relief_item_000458,2725,314,1354,높음,2025-09-25T21:18:13,취소,지진 상황 대비 요청,,0,2411,2025-09-16T21:18:13,2025-09-16T21:18:13
request_009728,SH_008804,relief_item_000592,4558,289,109,높음,2025-09-30T21:19:08,대기중,지진 상황 대비 요청,,0,4269,2025-09-16T21:19:08,2025-09-16T21:19:08
request_009729,SH_015190,relief_item_000872,23,7,2,중간,2025-09-23T21:18:09,매칭완료,지진 상황 대비 요청,,0,16,2025-09-16T21:18:09,2025-09-16T21:18:09
request_009730,SH_016156,relief_item_000110,52,17,35,중간,2025-10-01T21:19:39,대기중,지진 상황 대비 요청,,0,35,2025-09-16T21:19:39,2025-09-16T21:19:39
request_009731,SH_019539,relief_item_000336,2197,243,431,높음,2025-10-13T21:18:15,대기중,지진 상황 대비 요청,,0,1954,2025-09-16T21:18:15,2025-09-16T21:18:15
request_009732,SH_006400,relief_item_000209,1320,418,808,중간,2025-09-24T21:16:51,대기중,지진 상황 대비 요청,,0,884,2025-09-16T21:16:51,2025-09-16T21:16:51
request_009733,SH_001034,relief_item_000293,17,1,9,높음,2025-10-12T21:18:49,대기중,지진 상황 대비 요청,,0,10,2025-09-16T21:18:49,2025-09-16T21:18:49
request_009734,SH_020388,relief_item_000663,543,169,65,중간,2025-09-26T21:18:20,대기중,지진 상황 대비 요청,,0,356,2025-09-16T21:18:20,2025-09-16T21:18:20
request_009735,SH_008108,relief_item_000914,1939,276,1284,높음,2025-09-17T21:18:28,취소,지진 상황 대비 요청,,0,1663,2025-09-16T21:18:28,2025-09-16T21:18:28
request_009736,SH_017724,relief_item_000854,14821,3919,6661,높음,2025-09-18T21:19:43,배송중,지진 상황 대비 요청,,0,10902,2025-09-16T21:19:43,2025-09-16T21:19:43
request_009737,SH_022348,relief_item_000725,2131,517,1129,높음,2025-09-29T21:18:49,배송중,지진 상황 대비 요청,,0,1614,2025-09-16T21:18:49,2025-09-16T21:18:49
request_009738,SH_016999,relief_item_000420,681,220,452,중간,2025-09-24T21:17:28,취소,지진 상황 대비 요청,,0,461,2025-09-16T21:17:28,2025-09-16T21:17:28
request_009739,SH_019649,relief_item_000442,63,4,22,높음,2025-09-23T21:18:29,완료,지진 상황 대비 요청,,0,59,2025-09-16T21:18:29,2025-09-16T21:18:29
request_009740,SH_005933,relief_item_000667,831,241,24,높음,2025-09-20T21:18:12,완료,지진 상황 대비 요청,,0,590,2025-09-16T21:18:12,2025-09-16T21:18:12
request_009741,SH_000956,relief_item_000894,7,0,5,높음,2025-10-01T21:19:43,대기중,지진 상황 대비 요청,,0,3,2025-09-16T21:19:43,2025-09-16T21:19:43
request_009742,SH_022238,relief_item_000494,125,5,63,높음,2025-10-02T21:17:29,매칭완료,지진 상황 대비 요청,,0,120,2025-09-16T21:17:29,2025-09-16T21:17:29
request_009743,SH_006860,relief_item_000478,22,4,17,높음,2025-10-02T21:18:09,매칭완료,지진 상황 대비 요청,,0,5,2025-09-16T21:18:09,2025-09-16T21:18:09
request_009744,SH_015436,relief_item_000332,294,42,21,높음,2025-09-27T21:19:17,대기중,지진 상황 대비 요청,,0,252,2025-09-16T21:19:17,2025-09-16T21:19:17
request_009745,SH_018669,relief_item_000821,36,10,22,높음,2025-09-18T21:16:54,대기중,지진 상황 대비 요청,,0,26,2025-09-16T21:16:54,2025-09-16T21:16:54
request_009746,SH_022170,relief_item_000914,36,7,21,높음,2025-10-06T21:18:18,대기중,해일 상황 대비 요청,,0,29,2025-09-16T21:18:18,2025-09-16T21:18:18
request_009747,SH_003812,relief_item_000561,7959,1476,5947,높음,2025-09-25T21:19:32,매칭완료,지진 상황 대비 요청,,0,6482,2025-09-16T21:19:32,2025-09-16T21:19:32
request_009748,SH_018941,relief_item_000335,17,4,2,높음,2025-09-29T21:18:57,완료,해일 상황 대비 요청,,0,13,2025-09-16T21:18:57,2025-09-16T21:18:57
request_009749,SH_006926,relief_item_000562,12,3,8,높음,2025-10-08T21:17:15,취소,지진 상황 대비 요청,,0,9,2025-09-16T21:17:15,2025-09-16T21:17:15
request_009750,SH_011290,relief_item_000013,1572,18,412,높음,2025-10-01T21:17:40,배송중,지진 상황 대비 요청,,0,1554,2025-09-16T21:17:40,2025-09-16T21:17:40
request_009751,SH_012065,relief_item_000332,675,51,12,높음,2025-10-01T21:17:22,대기중,지진 상황 대비 요청,,0,624,2025-09-16T21:17:22,2025-09-16T21:17:22
request_009752,SH_002827,relief_item_000177,37,2,26,높음,2025-10-13T21:19:00,대기중,폭염 상황 대비 요청,,0,35,2025-09-16T21:19:00,2025-09-16T21:19:00
request_009753,SH_005312,relief_item_000863,3337,802,321,높음,2025-09-18T21:17:22,배송중,지진 상황 대비 요청,,0,2535,2025-09-16T21:17:22,2025-09-16T21:17:22
request_009754,SH_009703,relief_item_000961,19,5,13,높음,2025-10-14T21:18:32,매칭완료,폭염 상황 대비 요청,,0,13,2025-09-16T21:18:32,2025-09-16T21:18:32
request_009755,SH_019525,relief_item_000983,3101,168,509,높음,2025-10-06T21:18:58,대기중,지진 상황 대비 요청,,0,2933,2025-09-16T21:18:58,2025-09-16T21:18:58
request_009756,SH_006579,relief_item_000152,15,0,9,높음,2025-10-07T21:17:53,완료,해일 상황 대비 요청,,0,15,2025-09-16T21:17:53,2025-09-16T21:17:53
request_009757,SH_009621,relief_item_000362,110,8,82,높음,2025-10-07T21:19:08,대기중,지진 상황 대비 요청,,0,97,2025-09-16T21:19:08,2025-09-16T21:19:08
request_009758,SH_010614,relief_item_000809,1383,261,823,높음,2025-09-25T21:18:14,대기중,지진 상황 대비 요청,,0,1122,2025-09-16T21:18:14,2025-09-16T21:18:14
request_009759,SH_016622,relief_item_000739,4301,17,3858,높음,2025-10-01T21:19:36,매칭완료,지진 상황 대비 요청,,0,4284,2025-09-16T21:19:36,2025-09-16T21:19:36
request_009760,SH_013508,relief_item_000039,14,1,1,높음,2025-10-14T21:18:20,대기중,지진 상황 대비 요청,,0,1,2025-09-16T21:18:20,2025-09-16T21:18:20
request_009761,SH_016285,relief_item_000648,10,3,7,높음,2025-10-05T21:17:14,대기중,한파 상황 대비 요청,,0,3,2025-09-16T21:17:14,2025-09-16T21:17:14
request_009762,SH_001574,relief_item_000768,154,15,59,높음,2025-10-07T21:17:32,배송중,지진 상황 대비 요청,,0,139,2025-09-16T21:17:32,2025-09-16T21:17:32
request_009763,SH_020239,relief_item_000750,1160,57,505,높음,2025-10-04T21:17:07,배송중,지진 상황 대비 요청,,0,1103,2025-09-16T21:17:07,2025-09-16T21:17:07
request_009764,SH_005933,relief_item_000102,581,7,1,높음,2025-10-07T21:18:20,대기중,지진 상황 대비 요청,,0,574,2025-09-16T21:18:20,2025-09-16T21:18:20
request_009765,SH_002065,relief_item_000717,34,3,23,높음,2025-09-18T21:19:50,대기중,해일 상황 대비 요청,,0,31,2025-09-16T21:19:50,2025-09-16T21:19:50
request_009766,SH_021600,relief_item_000768,28,7,4,높음,2025-09-26T21:17:47,완료,폭염 상황 대비 요청,,0,21,2025-09-16T21:17:47,2025-09-16T21:17:47
request_009767,SH_006870,relief_item_000369,749,2,720,높음,2025-10-04T21:18:12,매칭완료,지진 상황 대비 요청,,0,744,2025-09-16T21:18:12,2025-09-16T21:18:12
request_009768,SH_022066,relief_item_000026,649,44,567,높음,2025-09-20T21:19:38,완료,지진 상황 대비 요청,,0,605,2025-09-16T21:19:38,2025-09-16T21:19:38
request_009769,SH_022541,relief_item_000318,2754,515,1441,높음,2025-10-14T21:18:41,배송중,지진 상황 대비 요청,,0,2239,2025-09-16T21:18:41,2025-09-16T21:18:41
request_009770,SH_015042,relief_item_000831,870,180,95,높음,2025-09-30T21:19:15,대기중,지진 상황 대비 요청,,0,682,2025-09-16T21:19:15,2025-09-16T21:19:15
request_009771,SH_012155,relief_item_000525,7,0,7,높음,2025-09-30T21:18:13,매칭완료,한파 상황 대비 요청,,0,4,2025-09-16T21:18:13,2025-09-16T21:18:13
request_009772,SH_019195,relief_item_000580,84,0,69,높음,2025-10-01T21:18:21,대기중,지진 상황 대비 요청,,0,84,2025-09-16T21:18:21,2025-09-16T21:18:21
request_009773,SH_008834,relief_item_000384,6074,1873,1863,중간,2025-10-04T21:19:05,매칭완료,지진 상황 대비 요청,,0,4201,2025-09-16T21:19:05,2025-09-16T21:19:05
request_009774,SH_000225,relief_item_000417,1605,235,260,높음,2025-10-06T21:17:33,배송중,지진 상황 대비 요청,,0,1370,2025-09-16T21:17:33,2025-09-16T21:17:33
request_009775,SH_018649,relief_item_000692,82,26,8,중간,2025-09-19T21:18:50,대기중,지진 상황 대비 요청,,0,56,2025-09-16T21:18:50,2025-09-16T21:18:50
request_009776,SH_003807,relief_item_000498,2558,21,2188,높음,2025-09-28T21:19:06,대기중,지진 상황 대비 요청,,0,2537,2025-09-16T21:19:06,2025-09-16T21:19:06
request_009777,SH_016721,relief_item_000925,20,6,9,높음,2025-10-15T21:17:13,대기중,지진 상황 대비 요청,,0,13,2025-09-16T21:17:13,2025-09-16T21:17:13
request_009778,SH_020927,relief_item_000091,8,0,2,높음,2025-09-24T21:17:20,대기중,지진 상황 대비 요청,,0,7,2025-09-16T21:17:20,2025-09-16T21:17:20
