match_id,donation_wish_id,relief_request_id,matched_quantity,donor_id,shelter_id,relief_item_id,status,matched_at,delivery_scheduled_at,delivery_completed_at,verified_at,delivery_company,tracking_number,delivery_address,created_at,updated_at
match_005407,wish_012535,request_004204,2,user_002156,SH_008515,relief_item_000952,취소,2025-09-16T21:19:36,2025-09-19T21:19:36,2025-09-20T14:19:36,2025-09-20T18:19:36,우체국택배,TRK219272883,"경상남도 창원시 성산구 원이대로473번길 19-14, 반송동행정복지센터 (반림동)",2025-09-16T21:19:36,2025-09-16T21:19:36
match_005408,wish_015419,request_002553,1,user_002592,SH_020952,relief_item_000209,배송중,2025-09-16T21:19:09,2025-09-19T21:19:09,2025-09-21T11:19:09,2025-09-21T15:19:09,CJ대한통운,TRK936038766,"서울특별시 영등포구 영등포로62길 42(영등포동, 순영웰라이빌)",2025-09-16T21:19:09,2025-09-16T21:19:09
match_005409,wish_007064,request_003768,1,user_003848,SH_003062,relief_item_000639,매칭완료,2025-09-16T21:18:41,2025-09-19T21:18:41,2025-09-20T03:18:41,2025-09-20T04:18:41,롯데택배,TRK368920618,충청북도 음성군 삼성면 대성로 604-1,2025-09-16T21:18:41,2025-09-16T21:18:41
match_005410,wish_021394,request_008906,1,user_008068,SH_004819,relief_item_000507,매칭완료,2025-09-16T21:18:28,2025-09-17T21:18:28,2025-09-18T10:18:28,2025-09-18T13:18:28,CJ대한통운,TRK177260326,"충청북도 진천군 이월면 진광로 729, 이월면행정복지센터",2025-09-16T21:18:28,2025-09-16T21:18:28
match_005411,wish_008904,request_005769,1,user_005818,SH_015305,relief_item_000074,검수완료,2025-09-16T21:18:37,2025-09-18T21:18:37,2025-09-20T15:18:37,2025-09-20T20:18:37,한진택배,TRK457773505,서울특별시 관악구 구암길 106 (봉천동),2025-09-16T21:18:37,2025-09-16T21:18:37
match_005412,wish_021641,request_006421,3,user_008773,SH_003245,relief_item_000765,배송완료,2025-09-16T21:18:42,2025-09-19T21:18:42,2025-09-21T17:18:42,2025-09-21T19:18:42,한진택배,TRK185018369,"경기도 광명시 영당로22번길 19 (소하동, 미도아파트2차)",2025-09-16T21:18:42,2025-09-16T21:18:42
match_005414,wish_020937,request_007912,3,user_008469,SH_004491,relief_item_000009,검수완료,2025-09-16T21:19:10,2025-09-17T21:19:10,2025-09-18T12:19:10,2025-09-18T16:19:10,CJ대한통운,TRK823681295,"인천광역시 서구 봉수대로 755, 녹지관리사업소 (연희동)",2025-09-16T21:19:10,2025-09-16T21:19:10
match_005415,wish_019929,request_009092,1,user_003242,SH_007011,relief_item_000528,취소,2025-09-16T21:18:45,2025-09-17T21:18:45,2025-09-18T22:18:45,2025-09-18T23:18:45,한진택배,TRK822031321,"울산광역시 동구 남목12길 35, 한신아파트 상가 (동부동)",2025-09-16T21:18:45,2025-09-16T21:18:45
match_005416,wish_028413,request_003661,3,user_001390,SH_005136,relief_item_000723,배송완료,2025-09-16T21:19:34,2025-09-19T21:19:34,2025-09-21T09:19:34,2025-09-21T15:19:34,우체국택배,TRK520989816,"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",2025-09-16T21:19:34,2025-09-16T21:19:34
match_005417,wish_000634,request_004327,15,user_000965,SH_019579,relief_item_000037,취소,2025-09-16T21:19:26,2025-09-17T21:19:26,2025-09-19T00:19:26,2025-09-19T01:19:26,롯데택배,TRK343038046,"경상북도 구미시 박정희로 375-22, 구미시민운동장 1층 (광평동)",2025-09-16T21:19:26,2025-09-16T21:19:26
match_005418,wish_029134,request_009470,1,user_006865,SH_005048,relief_item_000983,배송완료,2025-09-16T21:19:46,2025-09-18T21:19:46,2025-09-20T00:19:46,2025-09-20T04:19:46,한진택배,TRK512950604,"서울특별시 강북구 노해로8길 29 (수유동, 현대크리스탈)",2025-09-16T21:19:46,2025-09-16T21:19:46
match_005419,wish_016960,request_007116,3,user_007837,SH_015394,relief_item_000863,검수완료,2025-09-16T21:19:34,2025-09-17T21:19:34,2025-09-19T14:19:34,2025-09-19T20:19:34,CJ대한통운,TRK988384298,"서울특별시 은평구 통일로 지하 849 (갈현동, 3,6호선 연신내역사무소)",2025-09-16T21:19:34,2025-09-16T21:19:34
match_005421,wish_012237,request_009796,3,user_000695,SH_001452,relief_item_000136,배송완료,2025-09-16T21:18:31,2025-09-18T21:18:31,2025-09-20T20:18:31,2025-09-20T23:18:31,롯데택배,TRK407767410,"서울특별시 마포구 와우산로23길 20-27 (서교동, 서교초등학교)",2025-09-16T21:18:31,2025-09-16T21:18:31
match_005422,wish_009124,request_005730,3,user_007340,SH_006985,relief_item_000079,검수완료,2025-09-16T21:18:38,2025-09-17T21:18:38,2025-09-19T08:18:38,2025-09-19T11:18:38,롯데택배,TRK742201089,충청남도 홍성군 홍성읍 문화로80번길 32-14 (경성큰마을아파트),2025-09-16T21:18:38,2025-09-16T21:18:38
match_005423,wish_007694,request_004754,1,user_008068,SH_017994,relief_item_000156,배송중,2025-09-16T21:19:04,2025-09-18T21:19:04,2025-09-20T20:19:04,2025-09-20T23:19:04,CJ대한통운,TRK870916739,"경기도 안양시 동안구 동안로 6 (호계동, 무궁화진흥아파트)",2025-09-16T21:19:04,2025-09-16T21:19:04
match_005424,wish_014864,request_004336,1,user_003881,SH_022699,relief_item_000754,취소,2025-09-16T21:18:48,2025-09-19T21:18:48,2025-09-21T21:18:48,2025-09-22T03:18:48,우체국택배,TRK162044976,"전북특별자치도 군산시 수송동로 91 (수송동, 수송아이파크)",2025-09-16T21:18:48,2025-09-16T21:18:48
match_005425,wish_011733,request_006953,2,user_001184,SH_003391,relief_item_000907,배송중,2025-09-16T21:18:56,2025-09-18T21:18:56,2025-09-20T13:18:56,2025-09-20T17:18:56,롯데택배,TRK897954848,경기도 안성시 공도읍 공도로 149 (한일타운),2025-09-16T21:18:56,2025-09-16T21:18:56
match_005426,wish_020722,request_004165,12,user_004681,SH_001477,relief_item_000002,매칭완료,2025-09-16T21:18:21,2025-09-18T21:18:21,2025-09-20T02:18:21,2025-09-20T03:18:21,한진택배,TRK346847634,"서울특별시 중랑구 중랑천로 286 (묵동, 묵동아이파크아파트)",2025-09-16T21:18:21,2025-09-16T21:18:21
match_005427,wish_029838,request_004428,1,user_008214,SH_011540,relief_item_000858,검수완료,2025-09-16T21:18:27,2025-09-17T21:18:27,2025-09-18T11:18:27,2025-09-18T17:18:27,한진택배,TRK563477816,전북특별자치도 남원시 산성길 86 (산곡동),2025-09-16T21:18:27,2025-09-16T21:18:27
match_005428,wish_002383,request_001624,2,user_004660,SH_014697,relief_item_000261,매칭완료,2025-09-16T21:19:10,2025-09-17T21:19:10,2025-09-18T04:19:10,2025-09-18T09:19:10,롯데택배,TRK430447845,"충청남도 서산시 한마음5로 94 (석림동, 하은타워맨션)",2025-09-16T21:19:10,2025-09-16T21:19:10
match_005429,wish_029482,request_000137,1,user_008981,SH_000620,relief_item_000282,매칭완료,2025-09-16T21:18:27,2025-09-18T21:18:27,2025-09-19T19:18:27,2025-09-19T23:18:27,한진택배,TRK769906100,광주광역시 남구 중앙로 15-0 (월산동),2025-09-16T21:18:27,2025-09-16T21:18:27
match_005430,wish_010505,request_008341,2,user_007836,SH_013615,relief_item_000451,매칭완료,2025-09-16T21:19:13,2025-09-17T21:19:13,2025-09-18T22:19:13,2025-09-19T04:19:13,롯데택배,TRK592045447,전라남도 영광군 영광읍 중앙로 203,2025-09-16T21:19:13,2025-09-16T21:19:13
match_005432,wish_001597,request_006743,1,user_000593,SH_007639,relief_item_000925,취소,2025-09-16T21:19:09,2025-09-17T21:19:09,2025-09-18T11:19:09,2025-09-18T13:19:09,우체국택배,TRK199761098,"서울특별시 마포구 신수로 107 (신수동, 신촌삼익아파트)",2025-09-16T21:19:09,2025-09-16T21:19:09
match_005434,wish_002307,request_008697,5,user_004881,SH_004101,relief_item_000262,검수완료,2025-09-16T21:18:45,2025-09-18T21:18:45,2025-09-19T16:18:45,2025-09-19T20:18:45,롯데택배,TRK957985195,전라남도 진도군 진도읍 진도대로 7197 (향토문화회관),2025-09-16T21:18:45,2025-09-16T21:18:45
match_005435,wish_011937,request_006136,44,user_006672,SH_009185,relief_item_000563,매칭완료,2025-09-16T21:19:27,2025-09-17T21:19:27,2025-09-18T05:19:27,2025-09-18T11:19:27,CJ대한통운,TRK409844268,"경기도 의왕시 포일세거리로 23 (포일동, 포일숲속마을휴먼시아)",2025-09-16T21:19:27,2025-09-16T21:19:27
match_005436,wish_014015,request_008050,2,user_006398,SH_004507,relief_item_000083,배송완료,2025-09-16T21:18:56,2025-09-18T21:18:56,2025-09-20T21:18:56,2025-09-20T23:18:56,우체국택배,TRK341034435,"경상북도 경산시 대학로16길 6, 지하1층 (정평동, 경산1차우방맨션)",2025-09-16T21:18:56,2025-09-16T21:18:56
match_005437,wish_001574,request_004361,1,user_007277,SH_018131,relief_item_000461,배송완료,2025-09-16T21:18:19,2025-09-19T21:18:19,2025-09-21T12:18:19,2025-09-21T18:18:19,우체국택배,TRK798402569,부산광역시 중구 흑교로17번길 7-1 (부평동3가),2025-09-16T21:18:19,2025-09-16T21:18:19
match_005438,wish_010837,request_002432,95,user_001867,SH_009582,relief_item_000012,취소,2025-09-16T21:19:34,2025-09-17T21:19:34,2025-09-18T02:19:34,2025-09-18T05:19:34,한진택배,TRK229704792,"경기도 광주시 태성로 107 (태전동, 힐스테이트태전)",2025-09-16T21:19:34,2025-09-16T21:19:34
match_005439,wish_020913,request_009546,1,user_000686,SH_013873,relief_item_000774,배송완료,2025-09-16T21:18:38,2025-09-18T21:18:38,2025-09-19T01:18:38,2025-09-19T02:18:38,롯데택배,TRK813052684,"대구광역시 북구 관음로 18 (태전동, 태전대백맨션)",2025-09-16T21:18:38,2025-09-16T21:18:38
match_005440,wish_003389,request_004377,1,user_000921,SH_009033,relief_item_000230,배송완료,2025-09-16T21:19:20,2025-09-18T21:19:20,2025-09-19T18:19:20,2025-09-19T19:19:20,한진택배,TRK394573447,경기도 광주시 초월읍 독고개길 14-24 (코아루햇빛마을아파트),2025-09-16T21:19:20,2025-09-16T21:19:20
match_005441,wish_002537,request_009980,1,user_006102,SH_019666,relief_item_000799,매칭완료,2025-09-16T21:18:41,2025-09-18T21:18:41,2025-09-20T06:18:41,2025-09-20T07:18:41,우체국택배,TRK953231761,"서울특별시 금천구 남부순환로120길 22 (독산동, 삼익아파트)",2025-09-16T21:18:41,2025-09-16T21:18:41
match_005443,wish_020207,request_008311,3,user_000464,SH_009139,relief_item_000793,배송중,2025-09-16T21:18:44,2025-09-17T21:18:44,2025-09-18T09:18:44,2025-09-18T15:18:44,롯데택배,TRK907189729,부산광역시 수영구 광일로 49 (광안동),2025-09-16T21:18:44,2025-09-16T21:18:44
match_005444,wish_005512,request_006349,13,user_006309,SH_011104,relief_item_000001,배송중,2025-09-16T21:19:13,2025-09-18T21:19:13,2025-09-19T18:19:13,2025-09-19T19:19:13,우체국택배,TRK389841035,"충청북도 청주시 청원구 오창읍 중심상업로 17, 인근",2025-09-16T21:19:13,2025-09-16T21:19:13
match_005445,wish_014532,request_008795,6,user_003529,SH_005247,relief_item_000776,배송중,2025-09-16T21:19:55,2025-09-19T21:19:55,2025-09-20T15:19:55,2025-09-20T20:19:55,한진택배,TRK882859620,경기도 고양시 일산서구 탄현로 93 (탄현동),2025-09-16T21:19:55,2025-09-16T21:19:55
match_005449,wish_008798,request_002011,1,user_004477,SH_010946,relief_item_000376,검수완료,2025-09-16T21:19:23,2025-09-17T21:19:23,2025-09-18T23:19:23,2025-09-19T04:19:23,우체국택배,TRK243896766,"경상남도 창원시 마산합포구 월영남로 59 (월영동, 동아1차아파트)",2025-09-16T21:19:23,2025-09-16T21:19:23
match_005450,wish_027582,request_003237,17,user_002731,SH_014814,relief_item_000205,검수완료,2025-09-16T21:19:40,2025-09-17T21:19:40,2025-09-19T01:19:40,2025-09-19T06:19:40,한진택배,TRK441118650,"인천광역시 서구 서달로123번길 4(석남동, 덕산아파트)",2025-09-16T21:19:40,2025-09-16T21:19:40
match_005453,wish_026243,request_003041,1,user_005171,SH_017167,relief_item_000979,배송중,2025-09-16T21:19:40,2025-09-18T21:19:40,2025-09-19T06:19:40,2025-09-19T08:19:40,우체국택배,TRK546374664,"부산광역시 연제구 거제대로 198, 104동 지하1층 (거제동, 현대아파트)",2025-09-16T21:19:40,2025-09-16T21:19:40
match_005454,wish_014928,request_005749,1,user_009309,SH_015363,relief_item_000729,배송중,2025-09-16T21:19:39,2025-09-17T21:19:39,2025-09-18T08:19:39,2025-09-18T09:19:39,한진택배,TRK936279945,"경상남도 진주시 신안들말길 58 (신안동, 평거2차현대아파트)",2025-09-16T21:19:39,2025-09-16T21:19:39
match_005455,wish_013195,request_000787,8,user_009180,SH_011730,relief_item_000758,배송중,2025-09-16T21:19:18,2025-09-17T21:19:18,2025-09-18T03:19:18,2025-09-18T08:19:18,한진택배,TRK161578050,"부산광역시 수영구 광안해변로312번길 11 (민락동, 진로비치아파트)",2025-09-16T21:19:18,2025-09-16T21:19:18
match_005456,wish_008952,request_007010,14,user_000198,SH_010711,relief_item_000304,취소,2025-09-16T21:18:30,2025-09-18T21:18:30,2025-09-20T13:18:30,2025-09-20T19:18:30,롯데택배,TRK861254822,"전라남도 목포시 양을로 121 (산정동, 종원나이스빌)",2025-09-16T21:18:30,2025-09-16T21:18:30
match_005458,wish_028266,request_006379,1,user_007585,SH_008536,relief_item_000980,검수완료,2025-09-16T21:18:22,2025-09-18T21:18:22,2025-09-20T21:18:22,2025-09-20T23:18:22,한진택배,TRK952602342,"경상남도 김해시 율하1로 64 (율하동, 율상마을푸르지오4단지)",2025-09-16T21:18:22,2025-09-16T21:18:22
match_005459,wish_011837,request_005567,1,user_009922,SH_014560,relief_item_000223,배송완료,2025-09-16T21:19:29,2025-09-17T21:19:29,2025-09-18T05:19:29,2025-09-18T10:19:29,CJ대한통운,TRK603994579,"충청남도 당진시 무수동7길 124 (읍내동, 하늘채아파트)",2025-09-16T21:19:29,2025-09-16T21:19:29
match_005461,wish_003539,request_001344,2,user_001064,SH_000332,relief_item_000377,검수완료,2025-09-16T21:18:09,2025-09-17T21:18:09,2025-09-18T12:18:09,2025-09-18T15:18:09,한진택배,TRK405786336,"대구광역시 남구 봉덕로21길 53-16(봉덕동, 봉덕한라하우젠트퍼스트아파트)",2025-09-16T21:18:09,2025-09-16T21:18:09
match_005462,wish_019607,request_001647,11,user_000776,SH_005565,relief_item_000795,매칭완료,2025-09-16T21:18:38,2025-09-19T21:18:38,2025-09-21T10:18:38,2025-09-21T11:18:38,롯데택배,TRK848896498,"경기도 고양시 일산동구 산두로 26 (마두동, 정발마을4단지건영빌라)",2025-09-16T21:18:38,2025-09-16T21:18:38
match_005463,wish_015139,request_001873,1,user_006734,SH_021984,relief_item_000232,매칭완료,2025-09-16T21:19:25,2025-09-18T21:19:25,2025-09-20T12:19:25,2025-09-20T17:19:25,우체국택배,TRK605236120,대전광역시 서구 문정로90번길 60 (탄방동),2025-09-16T21:19:25,2025-09-16T21:19:25
match_005464,wish_013254,request_003753,1,user_009191,SH_011326,relief_item_000057,배송완료,2025-09-16T21:19:47,2025-09-19T21:19:47,2025-09-20T20:19:47,2025-09-21T01:19:47,우체국택배,TRK558873507,경상남도 진주시 비봉로 59 (봉곡동),2025-09-16T21:19:47,2025-09-16T21:19:47
match_005465,wish_018905,request_006259,1,user_008556,SH_012877,relief_item_000793,취소,2025-09-16T21:18:45,2025-09-18T21:18:45,2025-09-20T03:18:45,2025-09-20T05:18:45,한진택배,TRK632990624,"충청남도 논산시 논산대로351번길 7 (취암동, 취암동찜질방)",2025-09-16T21:18:45,2025-09-16T21:18:45
match_005466,wish_007615,request_005835,4,user_003488,SH_009336,relief_item_000734,배송완료,2025-09-16T21:19:07,2025-09-19T21:19:07,2025-09-21T12:19:07,2025-09-21T17:19:07,우체국택배,TRK416098743,강원특별자치도 고성군 현내면 배봉길 12-8,2025-09-16T21:19:07,2025-09-16T21:19:07
match_005467,wish_011951,request_001280,1,user_003369,SH_001664,relief_item_000533,검수완료,2025-09-16T21:18:22,2025-09-17T21:18:22,2025-09-18T22:18:22,2025-09-19T02:18:22,한진택배,TRK993693418,"경기도 광주시 양벌로 375 (양벌동, 대주2차아파트)",2025-09-16T21:18:22,2025-09-16T21:18:22
match_005468,wish_020243,request_009224,6,user_004826,SH_006788,relief_item_000090,검수완료,2025-09-16T21:18:24,2025-09-18T21:18:24,2025-09-20T13:18:24,2025-09-20T15:18:24,한진택배,TRK963014654,"인천광역시 남동구 만수서로 55(만수동, 포레시안(Foresian))",2025-09-16T21:18:24,2025-09-16T21:18:24
match_005469,wish_029803,request_009586,1,user_003925,SH_007249,relief_item_000880,배송완료,2025-09-16T21:19:08,2025-09-18T21:19:08,2025-09-19T15:19:08,2025-09-19T17:19:08,롯데택배,TRK828617936,"인천광역시 서구 승학로 198 (심곡동, 극동늘푸른아파트)",2025-09-16T21:19:08,2025-09-16T21:19:08
match_005470,wish_028513,request_003021,14,user_002907,SH_002657,relief_item_000475,취소,2025-09-16T21:20:00,2025-09-17T21:20:00,2025-09-18T20:20:00,2025-09-18T23:20:00,CJ대한통운,TRK939862759,부산광역시 기장군 기장읍 차성서로 51(이진캐스빌아파트),2025-09-16T21:20:00,2025-09-16T21:20:00
match_005471,wish_026988,request_004673,2,user_005954,SH_013914,relief_item_000947,매칭완료,2025-09-16T21:19:04,2025-09-17T21:19:04,2025-09-19T03:19:04,2025-09-19T06:19:04,롯데택배,TRK895444739,서울특별시 강동구 상암로 375-18 (상일동),2025-09-16T21:19:04,2025-09-16T21:19:04
match_005472,wish_024151,request_001175,4,user_008013,SH_000929,relief_item_000332,매칭완료,2025-09-16T21:18:44,2025-09-19T21:18:44,2025-09-21T13:18:44,2025-09-21T14:18:44,우체국택배,TRK192064865,"울산광역시 남구 중앙로213번길 8, 에쉬튼 호텔 (신정동)",2025-09-16T21:18:44,2025-09-16T21:18:44
match_005475,wish_021970,request_003397,6,user_006154,SH_011820,relief_item_000125,배송중,2025-09-16T21:20:00,2025-09-19T21:20:00,2025-09-21T08:20:00,2025-09-21T14:20:00,한진택배,TRK698938564,경기도 화성시 효행로 466 (안녕동),2025-09-16T21:20:00,2025-09-16T21:20:00
match_005476,wish_006787,request_002387,3,user_000058,SH_001044,relief_item_000318,배송중,2025-09-16T21:19:30,2025-09-19T21:19:30,2025-09-20T18:19:30,2025-09-20T23:19:30,우체국택배,TRK958677318,"대전광역시 중구 서문로 95, 102동 (문화동, 센트럴파크1단지아파트)",2025-09-16T21:19:30,2025-09-16T21:19:30
match_005477,wish_020833,request_006933,17,user_004932,SH_001497,relief_item_000614,배송중,2025-09-16T21:19:13,2025-09-19T21:19:13,2025-09-21T15:19:13,2025-09-21T21:19:13,롯데택배,TRK291421562,"부산광역시 부산진구 부전로 29, KT&G 부산진지사 (부전동)",2025-09-16T21:19:13,2025-09-16T21:19:13
match_005478,wish_021701,request_009681,1,user_008078,SH_009355,relief_item_000931,배송중,2025-09-16T21:19:54,2025-09-19T21:19:54,2025-09-21T20:19:54,2025-09-22T01:19:54,우체국택배,TRK661229876,"경기도 화성시 동탄대로2길 49, 지하층 (장지동, 동탄2 롯데캐슬)",2025-09-16T21:19:54,2025-09-16T21:19:54
match_005481,wish_011254,request_001881,15,user_002835,SH_015468,relief_item_000677,매칭완료,2025-09-16T21:19:53,2025-09-18T21:19:53,2025-09-19T05:19:53,2025-09-19T10:19:53,한진택배,TRK131097220,"경상남도 창원시 의창구 서상로 27 (동정동, 동정오성아파트)",2025-09-16T21:19:53,2025-09-16T21:19:53
match_005482,wish_026428,request_004407,1,user_009185,SH_011434,relief_item_000326,취소,2025-09-16T21:18:33,2025-09-17T21:18:33,2025-09-18T16:18:33,2025-09-18T21:18:33,롯데택배,TRK413137020,"세종특별자치시 시청대로 236 (소담동, 새샘마을3단지)",2025-09-16T21:18:33,2025-09-16T21:18:33
match_005483,wish_013763,request_000804,1,user_006636,SH_010515,relief_item_000679,매칭완료,2025-09-16T21:18:43,2025-09-18T21:18:43,2025-09-20T02:18:43,2025-09-20T04:18:43,우체국택배,TRK264433576,울산광역시 울주군 청량읍 율리영해2길 7 (문수데시앙2단지아파트),2025-09-16T21:18:43,2025-09-16T21:18:43
match_005485,wish_016796,request_007686,6,user_003442,SH_012124,relief_item_000433,배송중,2025-09-16T21:19:01,2025-09-18T21:19:01,2025-09-19T20:19:01,2025-09-20T01:19:01,우체국택배,TRK276333849,"부산광역시 사상구 사상로 지하 409 (덕포동, 모덕역)",2025-09-16T21:19:01,2025-09-16T21:19:01
match_005487,wish_024965,request_006943,1,user_009643,SH_008978,relief_item_000413,검수완료,2025-09-16T21:18:15,2025-09-18T21:18:15,2025-09-20T20:18:15,2025-09-21T00:18:15,롯데택배,TRK767125802,"경기도 양주시 옥정로5길 35 (옥정동, e편한세상 옥정어반센트럴)",2025-09-16T21:18:15,2025-09-16T21:18:15
match_005490,wish_029599,request_006621,7,user_007831,SH_020824,relief_item_000665,배송중,2025-09-16T21:18:06,2025-09-17T21:18:06,2025-09-18T21:18:06,2025-09-19T00:18:06,우체국택배,TRK727026008,경상남도 양산시 상북면 감결길 17 (대우마리나아파트),2025-09-16T21:18:06,2025-09-16T21:18:06
match_005491,wish_005765,request_001560,1,user_009409,SH_015306,relief_item_000079,배송중,2025-09-16T21:18:35,2025-09-17T21:18:35,2025-09-18T04:18:35,2025-09-18T09:18:35,한진택배,TRK754294263,서울특별시 관악구 관악로 285 (봉천동),2025-09-16T21:18:35,2025-09-16T21:18:35
match_005493,wish_006262,request_004236,14,user_004744,SH_012312,relief_item_000537,배송중,2025-09-16T21:19:48,2025-09-17T21:19:48,2025-09-19T18:19:48,2025-09-19T19:19:48,우체국택배,TRK846535132,"강원특별자치도 강릉시 임영로155번길 6 (용강동, 서부시장)",2025-09-16T21:19:48,2025-09-16T21:19:48
match_005494,wish_022718,request_004303,1,user_007197,SH_005296,relief_item_001000,검수완료,2025-09-16T21:18:48,2025-09-18T21:18:48,2025-09-20T01:18:48,2025-09-20T06:18:48,CJ대한통운,TRK647690436,"서울특별시 종로구 지봉로5길 7 (창신동, 두산아파트)",2025-09-16T21:18:48,2025-09-16T21:18:48
match_005495,wish_003267,request_009345,1,user_007014,SH_015538,relief_item_000926,취소,2025-09-16T21:19:28,2025-09-17T21:19:28,2025-09-19T08:19:28,2025-09-19T09:19:28,CJ대한통운,TRK590766676,"경기도 오산시 오산로 28, 132층 (원동)",2025-09-16T21:19:28,2025-09-16T21:19:28
match_005497,wish_017299,request_003265,2,user_003118,SH_004315,relief_item_000613,매칭완료,2025-09-16T21:18:18,2025-09-18T21:18:18,2025-09-19T10:18:18,2025-09-19T16:18:18,한진택배,TRK234530237,서울특별시 도봉구 마들로 551 (창동),2025-09-16T21:18:18,2025-09-16T21:18:18
match_005498,wish_029523,request_008404,3,user_003576,SH_020941,relief_item_000106,검수완료,2025-09-16T21:19:03,2025-09-17T21:19:03,2025-09-19T17:19:03,2025-09-19T18:19:03,한진택배,TRK488363676,부산광역시 금정구 금강로541번길 40 (구서동),2025-09-16T21:19:03,2025-09-16T21:19:03
match_005499,wish_018281,request_009901,1,user_007735,SH_014856,relief_item_000144,취소,2025-09-16T21:18:15,2025-09-18T21:18:15,2025-09-19T07:18:15,2025-09-19T09:18:15,롯데택배,TRK849026417,"인천광역시 연수구 랜드마크로 68, 지하층 (송도동, 랜드마크시티센트럴더샵)",2025-09-16T21:18:15,2025-09-16T21:18:15
match_005501,wish_020382,request_005878,6,user_006850,SH_007009,relief_item_000253,배송완료,2025-09-16T21:18:16,2025-09-18T21:18:16,2025-09-19T18:18:16,2025-09-19T22:18:16,한진택배,TRK666868789,"울산광역시 동구 동해안로 98 (동부동, 한라오로라타워)",2025-09-16T21:18:16,2025-09-16T21:18:16
match_005502,wish_017760,request_007406,2,user_001739,SH_016334,relief_item_000294,검수완료,2025-09-16T21:18:03,2025-09-18T21:18:03,2025-09-20T05:18:03,2025-09-20T09:18:03,우체국택배,TRK680030434,"인천광역시 연수구 아카데미로 446 (송도동, 힐스테이트 레이크 송도 2차)",2025-09-16T21:18:03,2025-09-16T21:18:03
match_005503,wish_009717,request_008741,6,user_001015,SH_005600,relief_item_000100,검수완료,2025-09-16T21:18:03,2025-09-17T21:18:03,2025-09-19T09:18:03,2025-09-19T13:18:03,우체국택배,TRK187310170,"경상남도 통영시 여황로 404-26, 1층 (북신동, 광우그랜드맨션)",2025-09-16T21:18:03,2025-09-16T21:18:03
match_005504,wish_017055,request_009215,1,user_003749,SH_012622,relief_item_000178,배송완료,2025-09-16T21:18:29,2025-09-17T21:18:29,2025-09-19T08:18:29,2025-09-19T10:18:29,우체국택배,TRK964547269,"경상남도 창원시 성산구 대정로 131 (대방동, 대방덕산타운)",2025-09-16T21:18:29,2025-09-16T21:18:29
match_005505,wish_000692,request_000656,5,user_002267,SH_009051,relief_item_000573,취소,2025-09-16T21:19:15,2025-09-17T21:19:15,2025-09-19T03:19:15,2025-09-19T06:19:15,한진택배,TRK760524375,서울특별시 관악구 보라매로3길 29 (봉천동),2025-09-16T21:19:15,2025-09-16T21:19:15
match_005506,wish_027447,request_007756,19,user_008035,SH_014356,relief_item_000392,취소,2025-09-16T21:18:55,2025-09-19T21:18:55,2025-09-20T11:18:55,2025-09-20T16:18:55,우체국택배,TRK247108331,"서울특별시 은평구 백련산로 6 (응암동, 대주피오레아파트)",2025-09-16T21:18:55,2025-09-16T21:18:55
match_005507,wish_007388,request_003393,42,user_001165,SH_022826,relief_item_000724,매칭완료,2025-09-16T21:19:07,2025-09-17T21:19:07,2025-09-18T13:19:07,2025-09-18T16:19:07,한진택배,TRK593854317,"경기도 용인시 수지구 신봉2로 60, 웰스톤시티 (신봉동)",2025-09-16T21:19:07,2025-09-16T21:19:07
match_005508,wish_000220,request_002451,6,user_004849,SH_018634,relief_item_000185,매칭완료,2025-09-16T21:19:21,2025-09-18T21:19:21,2025-09-20T14:19:21,2025-09-20T16:19:21,우체국택배,TRK584063777,"경기도 고양시 일산동구 공릉천로 66 (사리현동, 동문아파트)",2025-09-16T21:19:21,2025-09-16T21:19:21
match_005509,wish_024129,request_001802,1,user_009151,SH_014745,relief_item_000611,배송완료,2025-09-16T21:19:52,2025-09-18T21:19:52,2025-09-19T21:19:52,2025-09-20T03:19:52,우체국택배,TRK169326756,경상남도 창원시 의창구 읍성로 11-1 (서상동),2025-09-16T21:19:52,2025-09-16T21:19:52
match_005511,wish_027821,request_006766,2,user_005612,SH_009241,relief_item_000237,배송중,2025-09-16T21:19:31,2025-09-19T21:19:31,2025-09-20T18:19:31,2025-09-20T20:19:31,롯데택배,TRK402207576,"서울특별시 용산구 보광로5길 40 (보광동, 리버빌아파트)",2025-09-16T21:19:31,2025-09-16T21:19:31
match_005512,wish_001907,request_003496,1,user_007065,SH_009954,relief_item_000568,매칭완료,2025-09-16T21:19:26,2025-09-19T21:19:26,2025-09-20T09:19:26,2025-09-20T13:19:26,우체국택배,TRK541122210,"서울특별시 강북구 솔샘로 174, 135동 (미아동, SK북한산시티아파트)",2025-09-16T21:19:26,2025-09-16T21:19:26
match_005513,wish_000726,request_000911,3,user_001051,SH_020551,relief_item_000509,매칭완료,2025-09-16T21:19:07,2025-09-17T21:19:07,2025-09-18T04:19:07,2025-09-18T10:19:07,롯데택배,TRK721702309,"경상북도 구미시 1공단로4길 96 (공단동, 블루큐브케미칼코리아(유)구미공장)",2025-09-16T21:19:07,2025-09-16T21:19:07
