stat_id,shelter_id,date,occupancy_count,occupancy_rate,new_arrivals,departures,total_meals_served,total_supplies_distributed,emergency_requests,staff_count,volunteer_count,created_at
stat_00000205,shelter_0001,2025-03-31 15:09:03.316503,77,1.0,9,0,250,98,0,9,1,2025-04-01 15:08:03.316503
stat_00000206,shelter_0001,2025-04-01 15:09:03.316503,71,0.922,0,6,215,127,0,17,29,2025-04-02 15:08:03.316503
stat_00000207,shelter_0001,2025-04-02 15:09:03.316503,77,1.0,9,0,226,126,0,13,1,2025-04-03 15:08:03.316503
stat_00000208,shelter_0001,2025-04-03 15:09:03.316503,67,0.87,0,10,198,126,0,17,14,2025-04-04 15:08:03.316503
stat_00000209,shelter_0001,2025-04-04 15:09:03.316503,68,0.883,1,0,212,82,0,14,21,2025-04-05 15:08:03.316503
stat_00000210,shelter_0001,2025-04-05 15:09:03.316503,77,1.0,15,0,223,99,0,14,27,2025-04-06 15:08:03.316503
stat_00000211,shelter_0001,2025-04-06 15:09:03.316503,77,1.0,11,0,237,66,0,15,2,2025-04-07 15:08:03.316503
stat_00000212,shelter_0001,2025-04-07 15:09:03.316503,74,0.961,0,3,227,113,0,6,24,2025-04-08 15:08:03.316503
stat_00000213,shelter_0001,2025-04-08 15:09:03.316503,77,1.0,5,0,221,55,0,12,5,2025-04-09 15:08:03.316503
stat_00000214,shelter_0001,2025-04-09 15:09:03.316503,77,1.0,9,0,235,144,0,11,12,2025-04-10 15:08:03.316503
stat_00000215,shelter_0001,2025-04-10 15:09:03.316503,77,1.0,13,0,231,129,0,11,5,2025-04-11 15:08:03.316503
stat_00000216,shelter_0001,2025-04-11 15:09:03.316503,77,1.0,5,0,250,90,0,12,24,2025-04-12 15:08:03.316503
stat_00000217,shelter_0001,2025-04-12 15:09:03.316503,75,0.974,0,2,222,137,0,12,28,2025-04-13 15:08:03.316503
stat_00000218,shelter_0001,2025-04-13 15:09:03.316503,77,1.0,4,0,243,49,0,19,6,2025-04-14 15:08:03.316503
stat_00000219,shelter_0001,2025-04-14 15:09:03.316503,70,0.909,0,7,216,18,0,18,28,2025-04-15 15:08:03.316503
stat_00000220,shelter_0001,2025-04-15 15:09:03.316503,67,0.87,0,3,209,15,0,8,18,2025-04-16 15:08:03.316503
stat_00000221,shelter_0001,2025-04-16 15:09:03.316503,59,0.766,0,8,167,116,0,11,2,2025-04-17 15:08:03.316503
stat_00000222,shelter_0001,2025-04-17 15:09:03.316503,54,0.701,0,5,168,15,0,15,5,2025-04-18 15:08:03.316503
stat_00000223,shelter_0001,2025-04-18 15:09:03.316503,48,0.623,0,6,161,58,2,8,25,2025-04-19 15:08:03.316503
stat_00000224,shelter_0001,2025-04-19 15:09:03.316503,60,0.779,12,0,175,30,0,15,27,2025-04-20 15:08:03.316503
stat_00000225,shelter_0001,2025-04-20 15:09:03.316503,58,0.753,0,2,181,18,0,14,19,2025-04-21 15:08:03.316503
stat_00000226,shelter_0001,2025-04-21 15:09:03.316503,67,0.87,9,0,192,33,0,7,29,2025-04-22 15:08:03.316503
stat_00000227,shelter_0001,2025-04-22 15:09:03.316503,75,0.974,8,0,216,122,0,9,2,2025-04-23 15:08:03.316503
stat_00000228,shelter_0001,2025-04-23 15:09:03.316503,68,0.883,0,7,203,88,0,16,21,2025-04-24 15:08:03.316503
stat_00000229,shelter_0001,2025-04-24 15:09:03.316503,69,0.896,1,0,226,131,0,12,22,2025-04-25 15:08:03.316503
stat_00000230,shelter_0001,2025-04-25 15:09:03.316503,72,0.935,3,0,212,135,0,19,6,2025-04-26 15:08:03.316503
stat_00000231,shelter_0001,2025-04-26 15:09:03.316503,73,0.948,1,0,213,85,0,11,1,2025-04-27 15:08:03.316503
stat_00000232,shelter_0001,2025-04-27 15:09:03.316503,76,0.987,3,0,243,71,0,16,27,2025-04-28 15:08:03.316503
stat_00000233,shelter_0001,2025-04-28 15:09:03.316503,77,1.0,7,0,225,91,0,11,0,2025-04-29 15:08:03.316503
stat_00000234,shelter_0001,2025-04-29 15:09:03.316503,76,0.987,0,1,245,147,0,12,27,2025-04-30 15:08:03.316503
stat_00000235,shelter_0001,2025-04-30 15:09:03.316503,77,1.0,15,0,242,92,0,20,16,2025-05-01 15:08:03.316503
stat_00000236,shelter_0001,2025-05-01 15:09:03.316503,77,1.0,2,0,224,51,0,5,8,2025-05-02 15:08:03.316503
stat_00000237,shelter_0001,2025-05-02 15:09:03.316503,77,1.0,5,0,233,114,0,18,13,2025-05-03 15:08:03.316503
stat_00000238,shelter_0001,2025-05-03 15:09:03.316503,77,1.0,11,0,234,121,0,10,8,2025-05-04 15:08:03.316503
stat_00000239,shelter_0001,2025-05-04 15:09:03.316503,72,0.935,0,5,234,55,0,10,22,2025-05-05 15:08:03.316503
stat_00000240,shelter_0001,2025-05-05 15:09:03.316503,77,1.0,14,0,226,24,0,7,9,2025-05-06 15:08:03.316503
stat_00000241,shelter_0001,2025-05-06 15:09:03.316503,77,1.0,0,0,247,118,0,12,3,2025-05-07 15:08:03.316503
stat_00000242,shelter_0001,2025-05-07 15:09:03.316503,77,1.0,15,0,229,149,0,18,18,2025-05-08 15:08:03.316503
stat_00000243,shelter_0001,2025-05-08 15:09:03.316503,77,1.0,1,0,246,70,0,15,18,2025-05-09 15:08:03.316503
stat_00000244,shelter_0001,2025-05-09 15:09:03.316503,77,1.0,15,0,230,49,0,8,20,2025-05-10 15:08:03.316503
stat_00000245,shelter_0001,2025-05-10 15:09:03.316503,73,0.948,0,4,232,56,0,17,5,2025-05-11 15:08:03.316503
stat_00000246,shelter_0001,2025-05-11 15:09:03.316503,70,0.909,0,3,224,42,0,6,10,2025-05-12 15:08:03.316503
stat_00000247,shelter_0001,2025-05-12 15:09:03.316503,69,0.896,0,1,210,21,0,14,25,2025-05-13 15:08:03.316503
stat_00000248,shelter_0001,2025-05-13 15:09:03.316503,71,0.922,2,0,204,29,0,5,11,2025-05-14 15:08:03.316503
stat_00000249,shelter_0001,2025-05-14 15:09:03.316503,69,0.896,0,2,202,76,4,18,30,2025-05-15 15:08:03.316503
stat_00000250,shelter_0001,2025-05-15 15:09:03.316503,73,0.948,4,0,210,90,0,10,2,2025-05-16 15:08:03.316503
stat_00000251,shelter_0001,2025-05-16 15:09:03.316503,77,1.0,6,0,239,84,0,19,28,2025-05-17 15:08:03.316503
stat_00000252,shelter_0001,2025-05-17 15:09:03.316503,77,1.0,12,0,237,5,0,16,6,2025-05-18 15:08:03.316503
stat_00000253,shelter_0001,2025-05-18 15:09:03.316503,77,1.0,12,0,226,95,0,14,26,2025-05-19 15:08:03.316503
stat_00000254,shelter_0001,2025-05-19 15:09:03.316503,70,0.909,0,7,220,139,0,8,1,2025-05-20 15:08:03.316503
stat_00000255,shelter_0001,2025-05-20 15:09:03.316503,77,1.0,10,0,250,75,0,11,18,2025-05-21 15:08:03.316503
stat_00000256,shelter_0001,2025-05-21 15:09:03.316503,77,1.0,4,0,241,87,0,8,30,2025-05-22 15:08:03.316503
stat_00000257,shelter_0001,2025-05-22 15:09:03.316503,70,0.909,0,7,210,61,0,15,14,2025-05-23 15:08:03.316503
stat_00000258,shelter_0001,2025-05-23 15:09:03.316503,77,1.0,10,0,234,146,0,20,5,2025-05-24 15:08:03.316503
stat_00000259,shelter_0001,2025-05-24 15:09:03.316503,77,1.0,6,0,251,25,0,5,6,2025-05-25 15:08:03.316503
stat_00000260,shelter_0001,2025-05-25 15:09:03.316503,77,1.0,13,0,222,52,0,8,6,2025-05-26 15:08:03.316503
stat_00000261,shelter_0001,2025-05-26 15:09:03.316503,77,1.0,8,0,231,37,0,13,22,2025-05-27 15:08:03.316503
stat_00000262,shelter_0001,2025-05-27 15:09:03.316503,77,1.0,13,0,245,141,0,19,1,2025-05-28 15:08:03.316503
stat_00000263,shelter_0001,2025-05-28 15:09:03.316503,77,1.0,0,0,247,146,2,10,30,2025-05-29 15:08:03.316503
stat_00000264,shelter_0001,2025-05-29 15:09:03.316503,74,0.961,0,3,232,51,0,16,25,2025-05-30 15:08:03.316503
stat_00000265,shelter_0001,2025-05-30 15:09:03.316503,64,0.831,0,10,193,120,0,14,10,2025-05-31 15:08:03.316503
stat_00000266,shelter_0001,2025-05-31 15:09:03.316503,64,0.831,0,0,191,1,0,12,11,2025-06-01 15:08:03.316503
stat_00000267,shelter_0001,2025-06-01 15:09:03.316503,58,0.753,0,6,164,22,0,10,9,2025-06-02 15:08:03.316503
stat_00000268,shelter_0001,2025-06-02 15:09:03.316503,63,0.818,5,0,199,74,0,7,16,2025-06-03 15:08:03.316503
stat_00000269,shelter_0001,2025-06-03 15:09:03.316503,55,0.714,0,8,155,81,0,7,14,2025-06-04 15:08:03.316503
stat_00000270,shelter_0001,2025-06-04 15:09:03.316503,67,0.87,12,0,193,23,0,15,14,2025-06-05 15:08:03.316503
stat_00000271,shelter_0001,2025-06-05 15:09:03.316503,68,0.883,1,0,213,75,0,15,26,2025-06-06 15:08:03.316503
stat_00000272,shelter_0001,2025-06-06 15:09:03.316503,77,1.0,14,0,243,67,0,9,12,2025-06-07 15:08:03.316503
stat_00000273,shelter_0001,2025-06-07 15:09:03.316503,77,1.0,10,0,230,53,0,16,4,2025-06-08 15:08:03.316503
stat_00000274,shelter_0001,2025-06-08 15:09:03.316503,67,0.87,0,10,203,81,0,15,20,2025-06-09 15:08:03.316503
stat_00000275,shelter_0001,2025-06-09 15:09:03.316503,63,0.818,0,4,204,42,0,14,25,2025-06-10 15:08:03.316503
stat_00000276,shelter_0001,2025-06-10 15:09:03.316503,57,0.74,0,6,166,91,0,7,15,2025-06-11 15:08:03.316503
stat_00000277,shelter_0001,2025-06-11 15:09:03.316503,77,1.0,13,0,225,49,0,8,16,2025-06-12 15:08:03.316503
stat_00000278,shelter_0001,2025-06-12 15:09:03.316503,75,0.974,0,2,223,54,0,17,8,2025-06-13 15:08:03.316503
stat_00000279,shelter_0001,2025-06-13 15:09:03.316503,77,1.0,9,0,234,8,0,8,15,2025-06-14 15:08:03.316503
stat_00000280,shelter_0001,2025-06-14 15:09:03.316503,77,1.0,4,0,245,123,0,19,28,2025-06-15 15:08:03.316503
stat_00000281,shelter_0001,2025-06-15 15:09:03.316503,77,1.0,4,0,248,60,0,19,27,2025-06-16 15:08:03.316503
stat_00000282,shelter_0001,2025-06-16 15:09:03.316503,77,1.0,1,0,246,72,0,15,6,2025-06-17 15:08:03.316503
stat_00000283,shelter_0001,2025-06-17 15:09:03.316503,73,0.948,0,4,233,36,0,17,30,2025-06-18 15:08:03.316503
stat_00000284,shelter_0001,2025-06-18 15:09:03.316503,72,0.935,0,1,229,107,0,18,3,2025-06-19 15:08:03.316503
stat_00000285,shelter_0001,2025-06-19 15:09:03.316503,74,0.961,2,0,221,141,0,16,25,2025-06-20 15:08:03.316503
stat_00000286,shelter_0001,2025-06-20 15:09:03.316503,74,0.961,0,0,242,19,0,7,16,2025-06-21 15:08:03.316503
stat_00000287,shelter_0001,2025-06-21 15:09:03.316503,70,0.909,0,4,229,89,0,12,2,2025-06-22 15:08:03.316503
stat_00000288,shelter_0001,2025-06-22 15:09:03.316503,76,0.987,6,0,245,8,4,5,22,2025-06-23 15:08:03.316503
stat_00000289,shelter_0001,2025-06-23 15:09:03.316503,73,0.948,0,3,232,57,0,19,21,2025-06-24 15:08:03.316503
stat_00000290,shelter_0001,2025-06-24 15:09:03.316503,77,1.0,12,0,223,7,2,12,2,2025-06-25 15:08:03.316503
stat_00000291,shelter_0001,2025-06-25 15:09:03.316503,68,0.883,0,9,199,132,0,11,12,2025-06-26 15:08:03.316503
stat_00000292,shelter_0001,2025-06-26 15:09:03.316503,74,0.961,6,0,220,78,0,10,1,2025-06-27 15:08:03.316503
stat_00000293,shelter_0001,2025-06-27 15:09:03.316503,77,1.0,4,0,231,145,0,15,23,2025-06-28 15:08:03.316503
stat_00000294,shelter_0001,2025-06-28 15:09:03.316503,77,1.0,3,0,228,60,0,5,10,2025-06-29 15:08:03.316503
stat_00000295,shelter_0001,2025-06-29 15:09:03.316503,67,0.87,0,10,215,119,0,19,10,2025-06-30 15:08:03.316503
stat_00000296,shelter_0001,2025-06-30 15:09:03.316503,77,1.0,11,0,223,25,0,5,25,2025-07-01 15:08:03.316503
stat_00000297,shelter_0001,2025-07-01 15:09:03.316503,77,1.0,3,0,236,12,0,10,11,2025-07-02 15:08:03.316503
stat_00000298,shelter_0001,2025-07-02 15:09:03.316503,75,0.974,0,2,230,64,0,19,25,2025-07-03 15:08:03.316503
stat_00000299,shelter_0001,2025-07-03 15:09:03.316503,69,0.896,0,6,227,83,0,20,20,2025-07-04 15:08:03.316503
stat_00000300,shelter_0001,2025-07-04 15:09:03.316503,70,0.909,1,0,219,85,0,19,22,2025-07-05 15:08:03.316503
stat_00000301,shelter_0001,2025-07-05 15:09:03.316503,64,0.831,0,6,190,60,0,20,29,2025-07-06 15:08:03.316503
stat_00000302,shelter_0001,2025-07-06 15:09:03.316503,77,1.0,13,0,225,24,0,15,28,2025-07-07 15:08:03.316503
stat_00000303,shelter_0001,2025-07-07 15:09:03.316503,77,1.0,7,0,230,24,0,14,9,2025-07-08 15:08:03.316503
stat_00000304,shelter_0001,2025-07-08 15:09:03.316503,71,0.922,0,6,203,0,5,10,1,2025-07-09 15:08:03.316503
stat_00000305,shelter_0001,2025-07-09 15:09:03.316503,61,0.792,0,10,185,84,0,14,29,2025-07-10 15:08:03.316503
stat_00000306,shelter_0001,2025-07-10 15:09:03.316503,58,0.753,0,3,164,62,0,7,24,2025-07-11 15:08:03.316503
stat_00000307,shelter_0001,2025-07-11 15:09:03.316503,70,0.909,12,0,207,67,0,20,23,2025-07-12 15:08:03.316503
stat_00000308,shelter_0001,2025-07-12 15:09:03.316503,61,0.792,0,9,186,69,0,15,20,2025-07-13 15:08:03.316503
stat_00000309,shelter_0001,2025-07-13 15:09:03.316503,61,0.792,0,0,193,79,0,15,8,2025-07-14 15:08:03.316503
stat_00000310,shelter_0001,2025-07-14 15:09:03.316503,65,0.844,4,0,194,12,0,5,4,2025-07-15 15:08:03.316503
stat_00000311,shelter_0001,2025-07-15 15:09:03.316503,58,0.753,0,7,177,36,0,13,2,2025-07-16 15:08:03.316503
stat_00000312,shelter_0001,2025-07-16 15:09:03.316503,54,0.701,0,4,153,96,0,15,25,2025-07-17 15:08:03.316503
stat_00000313,shelter_0001,2025-07-17 15:09:03.316503,51,0.662,0,3,169,36,0,5,14,2025-07-18 15:08:03.316503
stat_00000314,shelter_0001,2025-07-18 15:09:03.316503,60,0.779,9,0,196,107,0,15,7,2025-07-19 15:08:03.316503
stat_00000315,shelter_0001,2025-07-19 15:09:03.316503,53,0.688,0,7,171,17,0,5,3,2025-07-20 15:08:03.316503
stat_00000316,shelter_0001,2025-07-20 15:09:03.316503,67,0.87,14,0,197,18,0,11,1,2025-07-21 15:08:03.316503
stat_00000317,shelter_0001,2025-07-21 15:09:03.316503,68,0.883,1,0,208,70,0,10,14,2025-07-22 15:08:03.316503
stat_00000318,shelter_0001,2025-07-22 15:09:03.316503,77,1.0,9,0,234,33,0,9,5,2025-07-23 15:08:03.316503
stat_00000319,shelter_0001,2025-07-23 15:09:03.316503,77,1.0,4,0,231,32,0,14,3,2025-07-24 15:08:03.316503
stat_00000320,shelter_0001,2025-07-24 15:09:03.316503,67,0.87,0,10,204,82,0,18,20,2025-07-25 15:08:03.316503
stat_00000321,shelter_0001,2025-07-25 15:09:03.316503,76,0.987,9,0,234,147,0,20,27,2025-07-26 15:08:03.316503
stat_00000322,shelter_0001,2025-07-26 15:09:03.316503,73,0.948,0,3,232,129,0,19,1,2025-07-27 15:08:03.316503
stat_00000323,shelter_0001,2025-07-27 15:09:03.316503,68,0.883,0,5,197,53,0,12,15,2025-07-28 15:08:03.316503
stat_00000324,shelter_0001,2025-07-28 15:09:03.316503,77,1.0,15,0,250,74,0,19,2,2025-07-29 15:08:03.316503
stat_00000325,shelter_0001,2025-07-29 15:09:03.316503,71,0.922,0,6,219,122,0,19,22,2025-07-30 15:08:03.316503
stat_00000326,shelter_0001,2025-07-30 15:09:03.316503,73,0.948,2,0,216,38,0,17,0,2025-07-31 15:08:03.316503
stat_00000327,shelter_0001,2025-07-31 15:09:03.316503,73,0.948,0,0,236,58,0,19,8,2025-08-01 15:08:03.316503
stat_00000328,shelter_0001,2025-08-01 15:09:03.316503,77,1.0,10,0,240,4,0,19,19,2025-08-02 15:08:03.316503
stat_00000329,shelter_0001,2025-08-02 15:09:03.316503,77,1.0,7,0,226,117,0,19,16,2025-08-03 15:08:03.316503
stat_00000330,shelter_0001,2025-08-03 15:09:03.316503,75,0.974,0,2,236,86,0,10,26,2025-08-04 15:08:03.316503
stat_00000331,shelter_0001,2025-08-04 15:09:03.316503,77,1.0,2,0,238,51,0,18,4,2025-08-05 15:08:03.316503
stat_00000332,shelter_0001,2025-08-05 15:09:03.316503,77,1.0,7,0,238,10,1,15,22,2025-08-06 15:08:03.316503
stat_00000333,shelter_0001,2025-08-06 15:09:03.316503,77,1.0,1,0,243,63,0,15,22,2025-08-07 15:08:03.316503
stat_00000334,shelter_0001,2025-08-07 15:09:03.316503,77,1.0,7,0,233,78,0,5,28,2025-08-08 15:08:03.316503
stat_00000335,shelter_0001,2025-08-08 15:09:03.316503,74,0.961,0,3,213,103,0,14,11,2025-08-09 15:08:03.316503
stat_00000336,shelter_0001,2025-08-09 15:09:03.316503,72,0.935,0,2,224,32,0,20,28,2025-08-10 15:08:03.316503
stat_00000337,shelter_0001,2025-08-10 15:09:03.316503,77,1.0,0,0,241,65,0,17,16,2025-08-11 15:08:03.316503
stat_00000338,shelter_0001,2025-08-11 15:09:03.316503,77,1.0,4,0,226,82,0,11,26,2025-08-12 15:08:03.316503
stat_00000339,shelter_0001,2025-08-12 15:09:03.316503,77,1.0,10,0,247,130,0,15,7,2025-08-13 15:08:03.316503
stat_00000340,shelter_0001,2025-08-13 15:09:03.316503,77,1.0,2,0,238,26,0,7,5,2025-08-14 15:08:03.316503
stat_00000341,shelter_0001,2025-08-14 15:09:03.316503,67,0.87,0,10,198,48,0,9,2,2025-08-15 15:08:03.316503
stat_00000342,shelter_0001,2025-08-15 15:09:03.316503,71,0.922,4,0,219,80,0,14,2,2025-08-16 15:08:03.316503
stat_00000343,shelter_0001,2025-08-16 15:09:03.316503,66,0.857,0,5,200,90,0,7,21,2025-08-17 15:08:03.316503
stat_00000344,shelter_0001,2025-08-17 15:09:03.316503,69,0.896,3,0,216,24,0,12,16,2025-08-18 15:08:03.316503
stat_00000345,shelter_0001,2025-08-18 15:09:03.316503,63,0.818,0,6,189,119,0,14,15,2025-08-19 15:08:03.316503
stat_00000346,shelter_0001,2025-08-19 15:09:03.316503,77,1.0,15,0,227,100,0,11,5,2025-08-20 15:08:03.316503
stat_00000347,shelter_0001,2025-08-20 15:09:03.316503,68,0.883,0,9,200,48,0,13,10,2025-08-21 15:08:03.316503
stat_00000348,shelter_0001,2025-08-21 15:09:03.316503,71,0.922,3,0,210,124,0,11,24,2025-08-22 15:08:03.316503
stat_00000349,shelter_0001,2025-08-22 15:09:03.316503,72,0.935,1,0,229,142,0,17,25,2025-08-23 15:08:03.316503
stat_00000350,shelter_0001,2025-08-23 15:09:03.316503,77,1.0,0,9,222,18,0,19,28,2025-08-24 15:08:03.316503
stat_00000351,shelter_0001,2025-08-24 15:09:03.316503,67,0.87,0,10,213,65,0,20,25,2025-08-25 15:08:03.316503
stat_00000352,shelter_0001,2025-08-25 15:09:03.316503,58,0.753,0,9,179,76,0,10,0,2025-08-26 15:08:03.316503
stat_00000353,shelter_0001,2025-08-26 15:09:03.316503,61,0.792,3,0,200,122,0,13,19,2025-08-27 15:08:03.316503
stat_00000354,shelter_0001,2025-08-27 15:09:03.316503,69,0.896,8,0,202,111,0,12,27,2025-08-28 15:08:03.316503
stat_00000355,shelter_0001,2025-08-28 15:09:03.316503,77,1.0,12,0,238,141,0,16,26,2025-08-29 15:08:03.316503
stat_00000356,shelter_0001,2025-08-29 15:09:03.316503,77,1.0,15,0,224,1,5,19,14,2025-08-30 15:08:03.316503
stat_00000357,shelter_0001,2025-08-30 15:09:03.316503,75,0.974,0,2,236,141,0,15,3,2025-08-31 15:08:03.316503
stat_00000358,shelter_0001,2025-08-31 15:09:03.316503,77,1.0,5,0,231,50,0,18,9,2025-09-01 15:08:03.316503
stat_00000359,shelter_0001,2025-09-01 15:09:03.316503,77,1.0,2,0,226,42,0,9,15,2025-09-02 15:08:03.316503
stat_00000360,shelter_0001,2025-09-02 15:09:03.316503,77,1.0,10,0,240,0,0,8,13,2025-09-03 15:08:03.316503
stat_00000361,shelter_0001,2025-09-03 15:09:03.316503,77,1.0,10,0,221,69,0,8,7,2025-09-04 15:08:03.316503
stat_00000362,shelter_0001,2025-09-04 15:09:03.316503,74,0.961,0,3,237,31,0,15,28,2025-09-05 15:08:03.316503
stat_00000363,shelter_0001,2025-09-05 15:09:03.316503,75,0.974,1,0,220,100,3,14,12,2025-09-06 15:08:03.316503
stat_00000364,shelter_0001,2025-09-06 15:09:03.316503,77,1.0,9,0,250,31,0,18,15,2025-09-07 15:08:03.316503
stat_00000365,shelter_0001,2025-09-07 15:09:03.316503,77,1.0,15,0,227,136,0,8,5,2025-09-08 15:08:03.316503
stat_00000366,shelter_0002,2024-09-08 15:09:03.316503,11,0.064,11,0,25,7,0,12,7,2024-09-09 15:08:03.316503
stat_00000367,shelter_0002,2024-09-09 15:09:03.316503,3,0.018,0,8,26,4,0,11,11,2024-09-10 15:08:03.316503
stat_00000368,shelter_0002,2024-09-10 15:09:03.316503,0,0.0,0,7,13,0,0,8,22,2024-09-11 15:08:03.316503
stat_00000369,shelter_0002,2024-09-11 15:09:03.316503,9,0.053,9,0,46,4,0,8,13,2024-09-12 15:08:03.316503
stat_00000370,shelter_0002,2024-09-12 15:09:03.316503,3,0.018,0,6,25,3,0,5,12,2024-09-13 15:08:03.316503
stat_00000371,shelter_0002,2024-09-13 15:09:03.316503,12,0.07,9,0,29,2,0,14,28,2024-09-14 15:08:03.316503
stat_00000372,shelter_0002,2024-09-14 15:09:03.316503,7,0.041,0,5,41,0,0,8,11,2024-09-15 15:08:03.316503
stat_00000373,shelter_0002,2024-09-15 15:09:03.316503,14,0.082,7,0,55,24,0,13,19,2024-09-16 15:08:03.316503
stat_00000374,shelter_0002,2024-09-16 15:09:03.316503,20,0.117,6,0,66,38,0,5,10,2024-09-17 15:08:03.316503
stat_00000375,shelter_0002,2024-09-17 15:09:03.316503,32,0.187,12,0,90,64,0,6,22,2024-09-18 15:08:03.316503
stat_00000376,shelter_0002,2024-09-18 15:09:03.316503,32,0.187,0,0,87,0,0,18,2,2024-09-19 15:08:03.316503
stat_00000377,shelter_0002,2024-09-19 15:09:03.316503,38,0.222,6,0,127,7,0,13,19,2024-09-20 15:08:03.316503
stat_00000378,shelter_0002,2024-09-20 15:09:03.316503,46,0.269,8,0,138,48,0,13,26,2024-09-21 15:08:03.316503
stat_00000379,shelter_0002,2024-09-21 15:09:03.316503,38,0.222,0,8,106,16,0,5,1,2024-09-22 15:08:03.316503
stat_00000380,shelter_0002,2024-09-22 15:09:03.316503,48,0.281,10,0,163,71,0,16,1,2024-09-23 15:08:03.316503
stat_00000381,shelter_0002,2024-09-23 15:09:03.316503,45,0.263,0,3,126,16,0,9,22,2024-09-24 15:08:03.316503
stat_00000382,shelter_0002,2024-09-24 15:09:03.316503,40,0.234,0,5,139,71,0,9,18,2024-09-25 15:08:03.316503
stat_00000383,shelter_0002,2024-09-25 15:09:03.316503,36,0.211,0,4,115,13,0,19,18,2024-09-26 15:08:03.316503
stat_00000384,shelter_0002,2024-09-26 15:09:03.316503,36,0.211,0,0,110,17,0,13,28,2024-09-27 15:08:03.316503
stat_00000385,shelter_0002,2024-09-27 15:09:03.316503,26,0.152,0,10,76,17,0,14,13,2024-09-28 15:08:03.316503
stat_00000386,shelter_0002,2024-09-28 15:09:03.316503,128,0.749,12,0,386,194,0,17,18,2024-09-29 15:08:03.316503
stat_00000387,shelter_0002,2024-09-29 15:09:03.316503,135,0.789,7,0,415,262,0,6,24,2024-09-30 15:08:03.316503
stat_00000388,shelter_0002,2024-09-30 15:09:03.316503,143,0.836,8,0,423,91,0,6,29,2024-10-01 15:08:03.316503
stat_00000389,shelter_0002,2024-10-01 15:09:03.316503,157,0.918,14,0,475,52,0,5,3,2024-10-02 15:08:03.316503
stat_00000390,shelter_0002,2024-10-02 15:09:03.316503,152,0.889,0,5,467,94,0,12,29,2024-10-03 15:08:03.316503
stat_00000391,shelter_0002,2024-10-03 15:09:03.316503,157,0.918,5,0,470,76,0,6,23,2024-10-04 15:08:03.316503
stat_00000392,shelter_0002,2024-10-04 15:09:03.316503,160,0.936,3,0,477,228,0,9,28,2024-10-05 15:08:03.316503
stat_00000393,shelter_0002,2024-10-05 15:09:03.316503,159,0.93,0,1,497,157,5,18,1,2024-10-06 15:08:03.316503
stat_00000394,shelter_0002,2024-10-06 15:09:03.316503,171,1.0,12,0,516,102,0,5,26,2024-10-07 15:08:03.316503
stat_00000395,shelter_0002,2024-10-07 15:09:03.316503,171,1.0,12,0,514,148,0,13,13,2024-10-08 15:08:03.316503
stat_00000396,shelter_0002,2024-10-08 15:09:03.316503,171,1.0,12,0,514,36,0,16,2,2024-10-09 15:08:03.316503
stat_00000397,shelter_0002,2024-10-09 15:09:03.316503,171,1.0,12,0,517,233,0,11,30,2024-10-10 15:08:03.316503
stat_00000398,shelter_0002,2024-10-10 15:09:03.316503,166,0.971,0,5,489,73,2,14,21,2024-10-11 15:08:03.316503
stat_00000399,shelter_0002,2024-10-11 15:09:03.316503,171,1.0,8,0,529,55,0,11,25,2024-10-12 15:08:03.316503
stat_00000400,shelter_0002,2024-10-12 15:09:03.316503,171,1.0,1,0,531,61,0,19,18,2024-10-13 15:08:03.316503
stat_00000401,shelter_0002,2024-10-13 15:09:03.316503,171,1.0,12,0,505,84,0,18,4,2024-10-14 15:08:03.316503
stat_00000402,shelter_0002,2024-10-14 15:09:03.316503,171,1.0,9,0,525,81,4,19,8,2024-10-15 15:08:03.316503
stat_00000403,shelter_0002,2024-10-15 15:09:03.316503,165,0.965,0,6,508,123,0,9,27,2024-10-16 15:08:03.316503
stat_00000404,shelter_0002,2024-10-16 15:09:03.316503,170,0.994,5,0,527,58,0,19,27,2024-10-17 15:08:03.316503
stat_00000405,shelter_0002,2024-10-17 15:09:03.316503,171,1.0,4,0,505,313,0,19,1,2024-10-18 15:08:03.316503
stat_00000406,shelter_0002,2024-10-18 15:09:03.316503,171,1.0,10,0,507,77,0,12,2,2024-10-19 15:08:03.316503
stat_00000407,shelter_0002,2024-10-19 15:09:03.316503,171,1.0,1,0,503,51,0,17,8,2024-10-20 15:08:03.316503
stat_00000408,shelter_0002,2024-10-20 15:09:03.316503,171,1.0,13,0,512,190,0,11,14,2024-10-21 15:08:03.316503
stat_00000409,shelter_0002,2024-10-21 15:09:03.316503,171,1.0,4,0,513,255,0,12,1,2024-10-22 15:08:03.316503
stat_00000410,shelter_0002,2024-10-22 15:09:03.316503,170,0.994,0,1,522,316,0,5,9,2024-10-23 15:08:03.316503
stat_00000411,shelter_0002,2024-10-23 15:09:03.316503,171,1.0,3,0,505,71,0,13,19,2024-10-24 15:08:03.316503
stat_00000412,shelter_0002,2024-10-24 15:09:03.316503,164,0.959,0,7,499,156,0,20,12,2024-10-25 15:08:03.316503
stat_00000413,shelter_0002,2024-10-25 15:09:03.316503,154,0.901,0,10,457,281,0,9,5,2024-10-26 15:08:03.316503
stat_00000414,shelter_0002,2024-10-26 15:09:03.316503,164,0.959,10,0,493,117,0,14,17,2024-10-27 15:08:03.316503
