preference_id,user_id,item_category,preference_score,interaction_count,last_interaction,created_at,updated_at
pref_00002734,user_000806,medical,0.8,3,2025-09-08 15:08:51,2025-09-08 15:09:25.751692,2025-09-08 15:09:25.751693
pref_00002735,user_000807,other,0.8298,13,2025-09-08 15:09:08,2025-09-08 15:09:25.760437,2025-09-08 15:09:25.760438
pref_00002736,user_000807,education,0.1702,2,2025-09-08 15:09:08,2025-09-08 15:09:25.762469,2025-09-08 15:09:25.762469
pref_00002737,user_000808,hygiene,0.3333,2,2025-09-08 15:08:51,2025-09-08 15:09:25.766165,2025-09-08 15:09:25.766166
pref_00002738,user_000808,food,0.6667,2,2025-09-08 15:08:51,2025-09-08 15:09:25.766756,2025-09-08 15:09:25.766756
pref_00002739,user_000809,shelter,0.0606,2,2025-09-08 15:09:09,2025-09-08 15:09:25.789948,2025-09-08 15:09:25.789948
pref_00002740,user_000809,clothing,0.3333,13,2025-09-08 15:09:09,2025-09-08 15:09:25.796132,2025-09-08 15:09:25.796133
pref_00002741,user_000809,medical,0.2121,10,2025-09-08 15:09:09,2025-09-08 15:09:25.803888,2025-09-08 15:09:25.803889
pref_00002742,user_000809,daily,0.3561,15,2025-09-08 15:09:09,2025-09-08 15:09:25.815482,2025-09-08 15:09:25.815483
pref_00002743,user_000809,food,0.0379,4,2025-09-08 15:09:09,2025-09-08 15:09:25.821856,2025-09-08 15:09:25.821857
pref_00002744,user_000810,shelter,0.102,2,2025-09-08 15:09:00,2025-09-08 15:09:25.832658,2025-09-08 15:09:25.832659
pref_00002745,user_000810,food,0.1837,4,2025-09-08 15:09:00,2025-09-08 15:09:25.835415,2025-09-08 15:09:25.835416
pref_00002746,user_000810,daily,0.102,2,2025-09-08 15:09:00,2025-09-08 15:09:25.837868,2025-09-08 15:09:25.837868
pref_00002747,user_000810,medical,0.4898,8,2025-09-08 15:09:00,2025-09-08 15:09:25.840330,2025-09-08 15:09:25.840330
pref_00002748,user_000810,other,0.0204,1,2025-09-08 15:09:00,2025-09-08 15:09:25.842663,2025-09-08 15:09:25.842663
pref_00002749,user_000810,clothing,0.102,1,2025-09-08 15:09:00,2025-09-08 15:09:25.845625,2025-09-08 15:09:25.845626
pref_00002750,user_000811,other,0.3553,22,2025-09-08 15:09:07,2025-09-08 15:09:25.880733,2025-09-08 15:09:25.880734
pref_00002751,user_000811,education,0.2538,16,2025-09-08 15:09:07,2025-09-08 15:09:25.890152,2025-09-08 15:09:25.890153
pref_00002752,user_000811,medical,0.2335,16,2025-09-08 15:09:07,2025-09-08 15:09:25.899418,2025-09-08 15:09:25.899418
pref_00002753,user_000811,hygiene,0.0152,2,2025-09-08 15:09:07,2025-09-08 15:09:25.907890,2025-09-08 15:09:25.907890
pref_00002754,user_000811,daily,0.0508,4,2025-09-08 15:09:07,2025-09-08 15:09:25.917028,2025-09-08 15:09:25.917028
pref_00002755,user_000811,shelter,0.0812,5,2025-09-08 15:09:07,2025-09-08 15:09:25.925753,2025-09-08 15:09:25.925754
pref_00002756,user_000811,food,0.0102,1,2025-09-08 15:09:07,2025-09-08 15:09:25.944769,2025-09-08 15:09:25.944770
pref_00002757,user_000812,hygiene,0.0435,1,2025-09-08 15:09:03,2025-09-08 15:09:25.956027,2025-09-08 15:09:25.956029
pref_00002758,user_000812,medical,0.2174,1,2025-09-08 15:09:03,2025-09-08 15:09:25.958814,2025-09-08 15:09:25.958815
pref_00002759,user_000812,shelter,0.7391,6,2025-09-08 15:09:03,2025-09-08 15:09:25.961700,2025-09-08 15:09:25.961701
pref_00002760,user_000813,medical,1.0,1,2025-09-08 15:06:38,2025-09-08 15:09:25.965682,2025-09-08 15:09:25.965684
pref_00002761,user_000814,medical,1.0,1,2025-09-08 15:08:38,2025-09-08 15:09:25.969213,2025-09-08 15:09:25.969214
pref_00002762,user_000815,food,0.7399,0,,2025-09-08 15:09:25.971637,2025-09-08 15:09:25.971638
pref_00002763,user_000815,daily,0.2601,0,,2025-09-08 15:09:25.971655,2025-09-08 15:09:25.971655
pref_00002764,user_000816,food,1.0,1,2025-09-08 15:09:04,2025-09-08 15:09:25.975193,2025-09-08 15:09:25.975194
pref_00002765,user_000817,other,0.9667,8,2025-09-08 15:09:08,2025-09-08 15:09:25.982316,2025-09-08 15:09:25.982317
pref_00002766,user_000817,medical,0.0333,1,2025-09-08 15:09:08,2025-09-08 15:09:25.983549,2025-09-08 15:09:25.983550
pref_00002767,user_000818,daily,1.0,2,2025-09-08 15:07:08,2025-09-08 15:09:25.986098,2025-09-08 15:09:25.986099
pref_00002768,user_000819,education,1.0,2,2025-09-08 15:08:29,2025-09-08 15:09:25.988486,2025-09-08 15:09:25.988487
pref_00002769,user_000820,other,0.125,1,2025-09-08 15:09:07,2025-09-08 15:09:25.995679,2025-09-08 15:09:25.995680
pref_00002770,user_000820,education,0.175,3,2025-09-08 15:09:07,2025-09-08 15:09:25.997218,2025-09-08 15:09:25.997219
pref_00002771,user_000820,daily,0.425,4,2025-09-08 15:09:07,2025-09-08 15:09:25.998700,2025-09-08 15:09:25.998700
pref_00002772,user_000820,shelter,0.05,1,2025-09-08 15:09:07,2025-09-08 15:09:26.000241,2025-09-08 15:09:26.000241
pref_00002773,user_000820,medical,0.125,1,2025-09-08 15:09:07,2025-09-08 15:09:26.001831,2025-09-08 15:09:26.001831
pref_00002774,user_000820,clothing,0.1,1,2025-09-08 15:09:07,2025-09-08 15:09:26.003368,2025-09-08 15:09:26.003368
pref_00002775,user_000821,medical,0.1562,1,2025-09-08 15:09:04,2025-09-08 15:09:26.009579,2025-09-08 15:09:26.009579
pref_00002776,user_000821,other,0.7812,6,2025-09-08 15:09:04,2025-09-08 15:09:26.010875,2025-09-08 15:09:26.010875
pref_00002777,user_000821,education,0.0312,1,2025-09-08 15:09:04,2025-09-08 15:09:26.012146,2025-09-08 15:09:26.012147
pref_00002778,user_000821,food,0.0312,1,2025-09-08 15:09:04,2025-09-08 15:09:26.013347,2025-09-08 15:09:26.013348
pref_00002779,user_000822,hygiene,0.8571,2,2025-09-08 15:08:58,2025-09-08 15:09:26.016249,2025-09-08 15:09:26.016250
pref_00002780,user_000822,shelter,0.1429,1,2025-09-08 15:08:58,2025-09-08 15:09:26.016733,2025-09-08 15:09:26.016733
pref_00002781,user_000823,daily,0.2778,4,2025-09-08 15:09:09,2025-09-08 15:09:26.022649,2025-09-08 15:09:26.022650
pref_00002782,user_000823,clothing,0.2778,1,2025-09-08 15:09:09,2025-09-08 15:09:26.023752,2025-09-08 15:09:26.023752
pref_00002783,user_000823,shelter,0.4444,3,2025-09-08 15:09:09,2025-09-08 15:09:26.024880,2025-09-08 15:09:26.024881
pref_00002784,user_000824,medical,0.8805,39,2025-09-08 15:09:03,2025-09-08 15:09:26.055681,2025-09-08 15:09:26.055683
pref_00002785,user_000824,shelter,0.044,2,2025-09-08 15:09:03,2025-09-08 15:09:26.069681,2025-09-08 15:09:26.069683
pref_00002786,user_000824,other,0.0126,1,2025-09-08 15:09:03,2025-09-08 15:09:26.076576,2025-09-08 15:09:26.076577
pref_00002787,user_000824,hygiene,0.0377,2,2025-09-08 15:09:03,2025-09-08 15:09:26.082718,2025-09-08 15:09:26.082719
pref_00002788,user_000824,daily,0.0252,1,2025-09-08 15:09:03,2025-09-08 15:09:26.089711,2025-09-08 15:09:26.089712
pref_00002789,user_000825,daily,1.0,2,2025-09-08 15:09:06,2025-09-08 15:09:26.092194,2025-09-08 15:09:26.092195
pref_00002790,user_000826,hygiene,0.0314,3,2025-09-08 15:09:08,2025-09-08 15:09:26.123703,2025-09-08 15:09:26.123704
pref_00002791,user_000826,education,0.7696,44,2025-09-08 15:09:08,2025-09-08 15:09:26.132431,2025-09-08 15:09:26.132432
pref_00002792,user_000826,shelter,0.0576,3,2025-09-08 15:09:08,2025-09-08 15:09:26.140651,2025-09-08 15:09:26.140651
pref_00002793,user_000826,other,0.0524,4,2025-09-08 15:09:08,2025-09-08 15:09:26.148639,2025-09-08 15:09:26.148640
pref_00002794,user_000826,food,0.0524,2,2025-09-08 15:09:08,2025-09-08 15:09:26.164435,2025-09-08 15:09:26.164436
pref_00002795,user_000826,medical,0.0262,1,2025-09-08 15:09:08,2025-09-08 15:09:26.173924,2025-09-08 15:09:26.173925
pref_00002796,user_000826,daily,0.0105,1,2025-09-08 15:09:08,2025-09-08 15:09:26.185747,2025-09-08 15:09:26.185748
pref_00002797,user_000827,education,0.9565,8,2025-09-08 15:09:04,2025-09-08 15:09:26.193827,2025-09-08 15:09:26.193828
pref_00002798,user_000827,medical,0.0435,1,2025-09-08 15:09:04,2025-09-08 15:09:26.195133,2025-09-08 15:09:26.195134
pref_00002799,user_000828,education,0.2857,1,2025-09-08 15:07:03,2025-09-08 15:09:26.197767,2025-09-08 15:09:26.197768
pref_00002800,user_000828,shelter,0.7143,1,2025-09-08 15:07:03,2025-09-08 15:09:26.198089,2025-09-08 15:09:26.198089
pref_00002801,user_000829,education,0.0539,3,2025-09-08 15:09:09,2025-09-08 15:09:26.257089,2025-09-08 15:09:26.257090
pref_00002802,user_000829,clothing,0.3578,30,2025-09-08 15:09:09,2025-09-08 15:09:26.275797,2025-09-08 15:09:26.275799
pref_00002803,user_000829,other,0.2794,19,2025-09-08 15:09:09,2025-09-08 15:09:26.293068,2025-09-08 15:09:26.293079
pref_00002804,user_000829,shelter,0.098,5,2025-09-08 15:09:09,2025-09-08 15:09:26.309497,2025-09-08 15:09:26.309499
pref_00002805,user_000829,hygiene,0.0392,2,2025-09-08 15:09:09,2025-09-08 15:09:26.318732,2025-09-08 15:09:26.318733
pref_00002806,user_000829,food,0.0441,2,2025-09-08 15:09:09,2025-09-08 15:09:26.328498,2025-09-08 15:09:26.328499
pref_00002807,user_000829,daily,0.0392,2,2025-09-08 15:09:09,2025-09-08 15:09:26.340317,2025-09-08 15:09:26.340317
pref_00002808,user_000829,medical,0.0882,6,2025-09-08 15:09:09,2025-09-08 15:09:26.349335,2025-09-08 15:09:26.349336
pref_00002809,user_000830,clothing,0.6429,2,2025-09-08 15:08:31,2025-09-08 15:09:26.352875,2025-09-08 15:09:26.352876
pref_00002810,user_000830,food,0.3571,2,2025-09-08 15:08:31,2025-09-08 15:09:26.353472,2025-09-08 15:09:26.353472
pref_00002811,user_000831,other,0.6429,6,2025-09-08 15:08:39,2025-09-08 15:09:26.359249,2025-09-08 15:09:26.359250
pref_00002812,user_000831,shelter,0.1429,1,2025-09-08 15:08:39,2025-09-08 15:09:26.360515,2025-09-08 15:09:26.360516
pref_00002813,user_000831,daily,0.1429,1,2025-09-08 15:08:39,2025-09-08 15:09:26.361744,2025-09-08 15:09:26.361745
pref_00002814,user_000831,hygiene,0.0714,1,2025-09-08 15:08:39,2025-09-08 15:09:26.362943,2025-09-08 15:09:26.362944
pref_00002815,user_000832,other,0.3684,6,2025-09-08 15:08:43,2025-09-08 15:09:26.374315,2025-09-08 15:09:26.374316
pref_00002816,user_000832,hygiene,0.1842,2,2025-09-08 15:08:43,2025-09-08 15:09:26.376127,2025-09-08 15:09:26.376127
pref_00002817,user_000832,daily,0.1316,1,2025-09-08 15:08:43,2025-09-08 15:09:26.378161,2025-09-08 15:09:26.378161
pref_00002818,user_000832,clothing,0.0263,1,2025-09-08 15:08:43,2025-09-08 15:09:26.379967,2025-09-08 15:09:26.379967
pref_00002819,user_000832,food,0.2895,3,2025-09-08 15:08:43,2025-09-08 15:09:26.381711,2025-09-08 15:09:26.381712
pref_00002820,user_000833,medical,1.0,1,2025-09-08 15:08:26,2025-09-08 15:09:26.383585,2025-09-08 15:09:26.383585
pref_00002821,user_000834,shelter,0.4348,3,2025-09-08 15:08:49,2025-09-08 15:09:26.388344,2025-09-08 15:09:26.388345
pref_00002822,user_000834,daily,0.087,1,2025-09-08 15:08:49,2025-09-08 15:09:26.389344,2025-09-08 15:09:26.389345
pref_00002823,user_000834,food,0.4783,3,2025-09-08 15:08:49,2025-09-08 15:09:26.390407,2025-09-08 15:09:26.390408
pref_00002824,user_000835,education,0.2941,2,2025-09-08 15:08:51,2025-09-08 15:09:26.394988,2025-09-08 15:09:26.394989
pref_00002825,user_000835,daily,0.1176,1,2025-09-08 15:08:51,2025-09-08 15:09:26.397090,2025-09-08 15:09:26.397091
pref_00002826,user_000835,hygiene,0.3529,2,2025-09-08 15:08:51,2025-09-08 15:09:26.398945,2025-09-08 15:09:26.398946
pref_00002827,user_000835,shelter,0.2353,1,2025-09-08 15:08:51,2025-09-08 15:09:26.400823,2025-09-08 15:09:26.400823
pref_00002828,user_000836,other,0.6455,27,2025-09-08 15:09:09,2025-09-08 15:09:26.434557,2025-09-08 15:09:26.434557
pref_00002829,user_000836,education,0.0364,3,2025-09-08 15:09:09,2025-09-08 15:09:26.439923,2025-09-08 15:09:26.439923
pref_00002830,user_000836,shelter,0.1,3,2025-09-08 15:09:09,2025-09-08 15:09:26.445811,2025-09-08 15:09:26.445811
pref_00002831,user_000836,food,0.0727,3,2025-09-08 15:09:09,2025-09-08 15:09:26.451188,2025-09-08 15:09:26.451189
pref_00002832,user_000836,daily,0.0909,3,2025-09-08 15:09:09,2025-09-08 15:09:26.457466,2025-09-08 15:09:26.457466
pref_00002833,user_000836,hygiene,0.0455,1,2025-09-08 15:09:09,2025-09-08 15:09:26.463134,2025-09-08 15:09:26.463135
pref_00002834,user_000836,clothing,0.0091,1,2025-09-08 15:09:09,2025-09-08 15:09:26.468960,2025-09-08 15:09:26.468960
pref_00002835,user_000837,shelter,1.0,3,2025-09-08 15:06:44,2025-09-08 15:09:26.472141,2025-09-08 15:09:26.472142
pref_00002836,user_000838,hygiene,0.6991,30,2025-09-08 15:09:09,2025-09-08 15:09:26.501243,2025-09-08 15:09:26.501244
pref_00002837,user_000838,medical,0.0885,2,2025-09-08 15:09:09,2025-09-08 15:09:26.507045,2025-09-08 15:09:26.507046
pref_00002838,user_000838,education,0.0796,3,2025-09-08 15:09:09,2025-09-08 15:09:26.512858,2025-09-08 15:09:26.512859
pref_00002839,user_000838,daily,0.0531,2,2025-09-08 15:09:09,2025-09-08 15:09:26.518565,2025-09-08 15:09:26.518566
pref_00002840,user_000838,shelter,0.0442,1,2025-09-08 15:09:09,2025-09-08 15:09:26.525880,2025-09-08 15:09:26.525881
pref_00002841,user_000838,food,0.0265,2,2025-09-08 15:09:09,2025-09-08 15:09:26.531625,2025-09-08 15:09:26.531625
pref_00002842,user_000838,other,0.0088,1,2025-09-08 15:09:09,2025-09-08 15:09:26.537413,2025-09-08 15:09:26.537413
pref_00002843,user_000839,education,0.3568,22,2025-09-08 15:09:09,2025-09-08 15:09:26.571689,2025-09-08 15:09:26.571690
pref_00002844,user_000839,daily,0.0452,3,2025-09-08 15:09:09,2025-09-08 15:09:26.580535,2025-09-08 15:09:26.580536
pref_00002845,user_000839,clothing,0.4271,26,2025-09-08 15:09:09,2025-09-08 15:09:26.589062,2025-09-08 15:09:26.589063
pref_00002846,user_000839,shelter,0.0553,3,2025-09-08 15:09:09,2025-09-08 15:09:26.597792,2025-09-08 15:09:26.597792
pref_00002847,user_000839,medical,0.0553,6,2025-09-08 15:09:09,2025-09-08 15:09:26.607933,2025-09-08 15:09:26.607933
pref_00002848,user_000839,other,0.005,1,2025-09-08 15:09:09,2025-09-08 15:09:26.617352,2025-09-08 15:09:26.617353
pref_00002849,user_000839,hygiene,0.0553,3,2025-09-08 15:09:09,2025-09-08 15:09:26.625961,2025-09-08 15:09:26.625962
pref_00002850,user_000840,education,0.8333,4,2025-09-08 15:09:09,2025-09-08 15:09:26.630975,2025-09-08 15:09:26.630975
pref_00002851,user_000840,daily,0.1667,2,2025-09-08 15:09:09,2025-09-08 15:09:26.631856,2025-09-08 15:09:26.631857
pref_00002852,user_000841,other,0.3077,1,2025-09-08 15:08:08,2025-09-08 15:09:26.637923,2025-09-08 15:09:26.637924
pref_00002853,user_000841,hygiene,0.3846,1,2025-09-08 15:08:08,2025-09-08 15:09:26.638954,2025-09-08 15:09:26.638954
pref_00002854,user_000841,shelter,0.3077,1,2025-09-08 15:08:08,2025-09-08 15:09:26.639930,2025-09-08 15:09:26.639931
pref_00002855,user_000842,daily,0.0323,1,2025-09-08 15:08:51,2025-09-08 15:09:26.650638,2025-09-08 15:09:26.650639
pref_00002856,user_000842,shelter,0.4516,5,2025-09-08 15:08:51,2025-09-08 15:09:26.654007,2025-09-08 15:09:26.654008
pref_00002857,user_000842,food,0.1935,2,2025-09-08 15:08:51,2025-09-08 15:09:26.657146,2025-09-08 15:09:26.657146
pref_00002858,user_000842,hygiene,0.0645,1,2025-09-08 15:08:51,2025-09-08 15:09:26.658942,2025-09-08 15:09:26.658943
pref_00002859,user_000842,education,0.129,1,2025-09-08 15:08:51,2025-09-08 15:09:26.660489,2025-09-08 15:09:26.660490
pref_00002860,user_000842,clothing,0.129,1,2025-09-08 15:08:51,2025-09-08 15:09:26.661995,2025-09-08 15:09:26.661996
pref_00002861,user_000843,other,0.7169,0,,2025-09-08 15:09:26.663447,2025-09-08 15:09:26.663447
pref_00002862,user_000843,clothing,0.2486,0,,2025-09-08 15:09:26.663454,2025-09-08 15:09:26.663454
pref_00002863,user_000843,food,0.0346,0,,2025-09-08 15:09:26.663459,2025-09-08 15:09:26.663460
pref_00002864,user_000844,shelter,0.3005,18,2025-09-08 15:09:08,2025-09-08 15:09:26.706023,2025-09-08 15:09:26.706024
pref_00002865,user_000844,medical,0.3115,18,2025-09-08 15:09:08,2025-09-08 15:09:26.715414,2025-09-08 15:09:26.715415
pref_00002866,user_000844,daily,0.2295,17,2025-09-08 15:09:08,2025-09-08 15:09:26.724994,2025-09-08 15:09:26.724995
pref_00002867,user_000844,hygiene,0.0765,3,2025-09-08 15:09:08,2025-09-08 15:09:26.734254,2025-09-08 15:09:26.734255
pref_00002868,user_000844,other,0.0328,2,2025-09-08 15:09:08,2025-09-08 15:09:26.745159,2025-09-08 15:09:26.745160
pref_00002869,user_000844,food,0.0328,4,2025-09-08 15:09:08,2025-09-08 15:09:26.764943,2025-09-08 15:09:26.764944
pref_00002870,user_000844,education,0.0055,1,2025-09-08 15:09:08,2025-09-08 15:09:26.773520,2025-09-08 15:09:26.773521
pref_00002871,user_000844,clothing,0.0109,1,2025-09-08 15:09:08,2025-09-08 15:09:26.782939,2025-09-08 15:09:26.782941
pref_00002872,user_000845,hygiene,1.0,0,,2025-09-08 15:09:26.784456,2025-09-08 15:09:26.784457
pref_00002873,user_000846,medical,1.0,1,2025-09-08 15:07:49,2025-09-08 15:09:26.786483,2025-09-08 15:09:26.786484
pref_00002874,user_000847,education,0.4286,5,2025-09-08 15:08:56,2025-09-08 15:09:26.793910,2025-09-08 15:09:26.793912
pref_00002875,user_000847,shelter,0.1429,2,2025-09-08 15:08:56,2025-09-08 15:09:26.795429,2025-09-08 15:09:26.795430
pref_00002876,user_000847,daily,0.1714,2,2025-09-08 15:08:56,2025-09-08 15:09:26.797002,2025-09-08 15:09:26.797003
pref_00002877,user_000847,food,0.1429,1,2025-09-08 15:08:56,2025-09-08 15:09:26.798609,2025-09-08 15:09:26.798610
pref_00002878,user_000847,medical,0.1143,1,2025-09-08 15:08:56,2025-09-08 15:09:26.800152,2025-09-08 15:09:26.800152
pref_00002879,user_000848,clothing,0.3438,3,2025-09-08 15:09:07,2025-09-08 15:09:26.806718,2025-09-08 15:09:26.806719
pref_00002880,user_000848,shelter,0.1562,1,2025-09-08 15:09:07,2025-09-08 15:09:26.808023,2025-09-08 15:09:26.808023
pref_00002881,user_000848,hygiene,0.375,4,2025-09-08 15:09:07,2025-09-08 15:09:26.809314,2025-09-08 15:09:26.809314
pref_00002882,user_000848,medical,0.125,1,2025-09-08 15:09:07,2025-09-08 15:09:26.810644,2025-09-08 15:09:26.810645
pref_00002883,user_000849,medical,0.881,12,2025-09-08 15:09:01,2025-09-08 15:09:26.820093,2025-09-08 15:09:26.820095
pref_00002884,user_000849,other,0.0238,1,2025-09-08 15:09:01,2025-09-08 15:09:26.823202,2025-09-08 15:09:26.823203
pref_00002885,user_000849,daily,0.0476,1,2025-09-08 15:09:01,2025-09-08 15:09:26.827756,2025-09-08 15:09:26.827757
pref_00002886,user_000849,food,0.0476,1,2025-09-08 15:09:01,2025-09-08 15:09:26.831460,2025-09-08 15:09:26.831461
pref_00002887,user_000850,hygiene,0.0943,1,2025-09-08 15:09:02,2025-09-08 15:09:26.840311,2025-09-08 15:09:26.840311
pref_00002888,user_000850,education,0.3019,4,2025-09-08 15:09:02,2025-09-08 15:09:26.842414,2025-09-08 15:09:26.842415
pref_00002889,user_000850,daily,0.0377,1,2025-09-08 15:09:02,2025-09-08 15:09:26.844470,2025-09-08 15:09:26.844471
pref_00002890,user_000850,food,0.1321,2,2025-09-08 15:09:02,2025-09-08 15:09:26.846445,2025-09-08 15:09:26.846445
pref_00002891,user_000850,other,0.0377,1,2025-09-08 15:09:02,2025-09-08 15:09:26.848547,2025-09-08 15:09:26.848548
pref_00002892,user_000850,medical,0.1132,2,2025-09-08 15:09:02,2025-09-08 15:09:26.850558,2025-09-08 15:09:26.850558
pref_00002893,user_000850,shelter,0.283,4,2025-09-08 15:09:02,2025-09-08 15:09:26.852490,2025-09-08 15:09:26.852490
pref_00002894,user_000851,food,0.0333,1,2025-09-08 15:09:08,2025-09-08 15:09:26.861174,2025-09-08 15:09:26.861175
pref_00002895,user_000851,education,0.4667,6,2025-09-08 15:09:08,2025-09-08 15:09:26.863209,2025-09-08 15:09:26.863209
pref_00002896,user_000851,other,0.2333,3,2025-09-08 15:09:08,2025-09-08 15:09:26.865209,2025-09-08 15:09:26.865210
pref_00002897,user_000851,shelter,0.0333,1,2025-09-08 15:09:08,2025-09-08 15:09:26.867179,2025-09-08 15:09:26.867180
pref_00002898,user_000851,daily,0.0667,1,2025-09-08 15:09:08,2025-09-08 15:09:26.869159,2025-09-08 15:09:26.869159
pref_00002899,user_000851,hygiene,0.1667,3,2025-09-08 15:09:08,2025-09-08 15:09:26.871421,2025-09-08 15:09:26.871422
pref_00002900,user_000852,education,0.2105,1,2025-09-08 15:08:57,2025-09-08 15:09:26.875336,2025-09-08 15:09:26.875337
pref_00002901,user_000852,daily,0.3684,2,2025-09-08 15:08:57,2025-09-08 15:09:26.876084,2025-09-08 15:09:26.876084
pref_00002902,user_000852,shelter,0.2105,1,2025-09-08 15:08:57,2025-09-08 15:09:26.876823,2025-09-08 15:09:26.876823
pref_00002903,user_000852,food,0.2105,1,2025-09-08 15:08:57,2025-09-08 15:09:26.877917,2025-09-08 15:09:26.877917
pref_00002904,user_000853,daily,1.0,1,2025-09-08 15:08:30,2025-09-08 15:09:26.879949,2025-09-08 15:09:26.879950
pref_00002905,user_000854,other,0.4615,11,2025-09-08 15:08:58,2025-09-08 15:09:26.894448,2025-09-08 15:09:26.894449
pref_00002906,user_000854,food,0.2821,8,2025-09-08 15:08:58,2025-09-08 15:09:26.898647,2025-09-08 15:09:26.898648
pref_00002907,user_000854,daily,0.1538,3,2025-09-08 15:08:58,2025-09-08 15:09:26.905226,2025-09-08 15:09:26.905227
pref_00002908,user_000854,hygiene,0.0385,2,2025-09-08 15:08:58,2025-09-08 15:09:26.911528,2025-09-08 15:09:26.911529
pref_00002909,user_000854,medical,0.0128,1,2025-09-08 15:08:58,2025-09-08 15:09:26.915245,2025-09-08 15:09:26.915246
pref_00002910,user_000854,education,0.0513,1,2025-09-08 15:08:58,2025-09-08 15:09:26.918965,2025-09-08 15:09:26.918965
pref_00002911,user_000855,other,0.1905,4,2025-09-08 15:09:08,2025-09-08 15:09:26.933863,2025-09-08 15:09:26.933864
pref_00002912,user_000855,education,0.0635,1,2025-09-08 15:09:08,2025-09-08 15:09:26.937980,2025-09-08 15:09:26.937981
pref_00002913,user_000855,daily,0.7143,13,2025-09-08 15:09:08,2025-09-08 15:09:26.940727,2025-09-08 15:09:26.940727
pref_00002914,user_000855,shelter,0.0317,1,2025-09-08 15:09:08,2025-09-08 15:09:26.943374,2025-09-08 15:09:26.943375
pref_00002915,user_000856,shelter,0.069,1,2025-09-08 15:09:07,2025-09-08 15:09:26.953144,2025-09-08 15:09:26.953145
pref_00002916,user_000856,daily,0.0862,1,2025-09-08 15:09:07,2025-09-08 15:09:26.955317,2025-09-08 15:09:26.955317
pref_00002917,user_000856,hygiene,0.431,7,2025-09-08 15:09:07,2025-09-08 15:09:26.957487,2025-09-08 15:09:26.957487
pref_00002918,user_000856,food,0.2586,4,2025-09-08 15:09:07,2025-09-08 15:09:26.959621,2025-09-08 15:09:26.959622
pref_00002919,user_000856,clothing,0.0345,1,2025-09-08 15:09:07,2025-09-08 15:09:26.961933,2025-09-08 15:09:26.961934
pref_00002920,user_000856,education,0.1207,2,2025-09-08 15:09:07,2025-09-08 15:09:26.964372,2025-09-08 15:09:26.964373
pref_00002921,user_000857,food,0.2,1,2025-09-08 15:08:26,2025-09-08 15:09:26.967308,2025-09-08 15:09:26.967309
pref_00002922,user_000857,shelter,0.8,2,2025-09-08 15:08:26,2025-09-08 15:09:26.967755,2025-09-08 15:09:26.967755
pref_00002923,user_000858,hygiene,0.2075,5,2025-09-08 15:09:07,2025-09-08 15:09:26.977408,2025-09-08 15:09:26.977409
pref_00002924,user_000858,other,0.2642,4,2025-09-08 15:09:07,2025-09-08 15:09:26.979758,2025-09-08 15:09:26.979758
pref_00002925,user_000858,education,0.2642,5,2025-09-08 15:09:07,2025-09-08 15:09:26.981983,2025-09-08 15:09:26.981983
pref_00002926,user_000858,food,0.1698,2,2025-09-08 15:09:07,2025-09-08 15:09:26.984257,2025-09-08 15:09:26.984257
pref_00002927,user_000858,shelter,0.0943,1,2025-09-08 15:09:07,2025-09-08 15:09:26.986493,2025-09-08 15:09:26.986494
pref_00002928,user_000859,shelter,1.0,1,2025-09-08 15:03:23,2025-09-08 15:09:26.988318,2025-09-08 15:09:26.988319
pref_00002929,user_000860,other,0.5,1,2025-09-08 15:07:31,2025-09-08 15:09:26.991368,2025-09-08 15:09:26.991368
pref_00002930,user_000860,education,0.5,2,2025-09-08 15:07:31,2025-09-08 15:09:26.991817,2025-09-08 15:09:26.991817
pref_00002931,user_000861,medical,0.3043,8,2025-09-08 15:09:05,2025-09-08 15:09:27.005716,2025-09-08 15:09:27.005716
pref_00002932,user_000861,shelter,0.0652,2,2025-09-08 15:09:05,2025-09-08 15:09:27.009205,2025-09-08 15:09:27.009205
pref_00002933,user_000861,other,0.4239,11,2025-09-08 15:09:05,2025-09-08 15:09:27.012587,2025-09-08 15:09:27.012588
pref_00002934,user_000861,clothing,0.1087,2,2025-09-08 15:09:05,2025-09-08 15:09:27.015994,2025-09-08 15:09:27.015994
pref_00002935,user_000861,hygiene,0.0435,2,2025-09-08 15:09:05,2025-09-08 15:09:27.019785,2025-09-08 15:09:27.019786
pref_00002936,user_000861,education,0.0543,1,2025-09-08 15:09:05,2025-09-08 15:09:27.023214,2025-09-08 15:09:27.023214
pref_00002937,user_000862,other,0.5,5,2025-09-08 15:08:35,2025-09-08 15:09:27.029833,2025-09-08 15:09:27.029834
pref_00002938,user_000862,education,0.1667,1,2025-09-08 15:08:35,2025-09-08 15:09:27.031194,2025-09-08 15:09:27.031194
pref_00002939,user_000862,clothing,0.1333,1,2025-09-08 15:08:35,2025-09-08 15:09:27.032512,2025-09-08 15:09:27.032513
pref_00002940,user_000862,medical,0.1333,1,2025-09-08 15:08:35,2025-09-08 15:09:27.033762,2025-09-08 15:09:27.033763
pref_00002941,user_000862,daily,0.0667,1,2025-09-08 15:08:35,2025-09-08 15:09:27.035210,2025-09-08 15:09:27.035210
pref_00002942,user_000863,hygiene,0.881,13,2025-09-08 15:09:05,2025-09-08 15:09:27.046331,2025-09-08 15:09:27.046332
