similarity_id,user_id_1,user_id_2,similarity_score,similarity_type,feature_vector_1,feature_vector_2,calculated_at,is_valid,created_at
sim_00002033,user_000852,user_000885,0.1394,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806272,True,2025-09-08 15:09:30.806272
sim_00002034,user_000852,user_000273,0.4061,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806283,True,2025-09-08 15:09:30.806283
sim_00002035,user_000852,user_000080,0.2577,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.806295,True,2025-09-08 15:09:30.806295
sim_00002036,user_000852,user_000049,0.5461,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.806311,True,2025-09-08 15:09:30.806311
sim_00002037,user_000852,user_000770,0.4061,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.806322,True,2025-09-08 15:09:30.806323
sim_00002038,user_000852,user_000422,0.788,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.806333,True,2025-09-08 15:09:30.806334
sim_00002039,user_000852,user_000994,0.732,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.806344,True,2025-09-08 15:09:30.806344
sim_00002040,user_000852,user_000640,0.689,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.806361,True,2025-09-08 15:09:30.806361
sim_00002041,user_000852,user_000362,0.5005,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.806379,True,2025-09-08 15:09:30.806379
sim_00002042,user_000852,user_000836,0.2245,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.806390,True,2025-09-08 15:09:30.806390
sim_00002043,user_000852,user_000029,0.649,cosine,"0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.806407,True,2025-09-08 15:09:30.806407
sim_00002044,user_000426,user_000747,0.1985,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875",2025-09-08 15:09:30.806419,True,2025-09-08 15:09:30.806419
sim_00002045,user_000426,user_000709,0.3996,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.806430,True,2025-09-08 15:09:30.806430
sim_00002046,user_000426,user_000996,0.2,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.806447,True,2025-09-08 15:09:30.806448
sim_00002047,user_000426,user_000093,0.7306,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.806464,True,2025-09-08 15:09:30.806465
sim_00002048,user_000426,user_000251,0.1381,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0417,0.6979,0.0208,0.0625,0.0625,0.0938,0.0208,0.0",2025-09-08 15:09:30.806482,True,2025-09-08 15:09:30.806482
sim_00002049,user_000426,user_000105,0.6019,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.806493,True,2025-09-08 15:09:30.806493
sim_00002050,user_000426,user_000901,0.2025,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.806504,True,2025-09-08 15:09:30.806504
sim_00002051,user_000426,user_000086,0.1063,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.806521,True,2025-09-08 15:09:30.806521
sim_00002052,user_000426,user_000497,0.1925,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806537,True,2025-09-08 15:09:30.806538
sim_00002053,user_000426,user_000772,0.1244,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806549,True,2025-09-08 15:09:30.806549
sim_00002054,user_000426,user_000707,0.823,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.806560,True,2025-09-08 15:09:30.806560
sim_00002055,user_000426,user_000214,0.2217,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.806588,True,2025-09-08 15:09:30.806588
sim_00002056,user_000426,user_000159,0.1143,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.806599,True,2025-09-08 15:09:30.806599
sim_00002057,user_000426,user_000522,0.2517,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.806610,True,2025-09-08 15:09:30.806610
sim_00002058,user_000426,user_000547,0.4687,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.806633,True,2025-09-08 15:09:30.806633
sim_00002059,user_000426,user_000320,0.165,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.25,0.0,0.0,0.2083,0.0,0.0,0.5417",2025-09-08 15:09:30.806644,True,2025-09-08 15:09:30.806644
sim_00002060,user_000426,user_000596,0.9622,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.806654,True,2025-09-08 15:09:30.806655
sim_00002061,user_000426,user_000972,0.1925,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806665,True,2025-09-08 15:09:30.806665
sim_00002062,user_000426,user_000273,0.1925,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806681,True,2025-09-08 15:09:30.806682
sim_00002063,user_000426,user_000080,0.2419,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.806693,True,2025-09-08 15:09:30.806693
sim_00002064,user_000426,user_000752,0.9622,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.806704,True,2025-09-08 15:09:30.806704
sim_00002065,user_000426,user_000049,0.1232,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.806715,True,2025-09-08 15:09:30.806715
sim_00002066,user_000426,user_000540,0.3573,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.7143,0.0,0.0,0.0,0.2857,0.0,0.0",2025-09-08 15:09:30.806749,True,2025-09-08 15:09:30.806750
sim_00002067,user_000426,user_000640,0.2237,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.806761,True,2025-09-08 15:09:30.806761
sim_00002068,user_000426,user_000119,0.3023,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.6667,0.0,0.0,0.0667,0.2222,0.0444,0.0",2025-09-08 15:09:30.806772,True,2025-09-08 15:09:30.806772
sim_00002069,user_000426,user_000362,0.1943,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.806784,True,2025-09-08 15:09:30.806784
sim_00002070,user_000426,user_000836,0.2733,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.806795,True,2025-09-08 15:09:30.806795
sim_00002071,user_000426,user_000029,0.3147,cosine,"0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.806806,True,2025-09-08 15:09:30.806806
sim_00002072,user_000747,user_000709,0.29,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.806819,True,2025-09-08 15:09:30.806819
sim_00002073,user_000747,user_000229,0.8764,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0",2025-09-08 15:09:30.806829,True,2025-09-08 15:09:30.806830
sim_00002074,user_000747,user_000996,0.1531,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.806841,True,2025-09-08 15:09:30.806841
sim_00002075,user_000747,user_000093,0.2166,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.806857,True,2025-09-08 15:09:30.806858
sim_00002076,user_000747,user_000987,0.1897,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.806869,True,2025-09-08 15:09:30.806869
sim_00002077,user_000747,user_000105,0.3871,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.806886,True,2025-09-08 15:09:30.806886
sim_00002078,user_000747,user_000901,0.1086,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.806897,True,2025-09-08 15:09:30.806897
sim_00002079,user_000747,user_000086,0.4099,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.806914,True,2025-09-08 15:09:30.806914
sim_00002080,user_000747,user_000497,0.722,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806930,True,2025-09-08 15:09:30.806930
sim_00002081,user_000747,user_000772,0.4665,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.806941,True,2025-09-08 15:09:30.806941
sim_00002082,user_000747,user_000214,0.7851,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.806975,True,2025-09-08 15:09:30.806975
sim_00002083,user_000747,user_000394,0.4681,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.806997,True,2025-09-08 15:09:30.806997
sim_00002084,user_000747,user_000547,0.5097,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.807014,True,2025-09-08 15:09:30.807014
sim_00002085,user_000747,user_000320,0.2652,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0,0.25,0.0,0.0,0.2083,0.0,0.0,0.5417",2025-09-08 15:09:30.807026,True,2025-09-08 15:09:30.807026
sim_00002086,user_000747,user_000972,0.722,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807042,True,2025-09-08 15:09:30.807043
sim_00002087,user_000747,user_000273,0.722,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807059,True,2025-09-08 15:09:30.807059
sim_00002088,user_000747,user_000080,0.5804,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.807071,True,2025-09-08 15:09:30.807071
sim_00002089,user_000747,user_000049,0.1981,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.807094,True,2025-09-08 15:09:30.807094
sim_00002090,user_000747,user_000422,0.1501,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.807111,True,2025-09-08 15:09:30.807111
sim_00002091,user_000747,user_000994,0.1099,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.807122,True,2025-09-08 15:09:30.807122
sim_00002092,user_000747,user_000640,0.7669,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.807139,True,2025-09-08 15:09:30.807139
sim_00002093,user_000747,user_000362,0.8806,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.807156,True,2025-09-08 15:09:30.807156
sim_00002094,user_000747,user_000836,0.4125,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.807167,True,2025-09-08 15:09:30.807167
sim_00002095,user_000747,user_000029,0.552,cosine,"0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.807178,True,2025-09-08 15:09:30.807179
sim_00002096,user_000709,user_000229,0.1796,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0",2025-09-08 15:09:30.807190,True,2025-09-08 15:09:30.807190
sim_00002097,user_000709,user_000996,0.5928,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.807202,True,2025-09-08 15:09:30.807202
sim_00002098,user_000709,user_000992,0.756,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.9155,0.0,0.0749,0.0,0.0096,0.0",2025-09-08 15:09:30.807213,True,2025-09-08 15:09:30.807213
sim_00002099,user_000709,user_000093,0.5546,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.807225,True,2025-09-08 15:09:30.807225
sim_00002100,user_000709,user_000987,0.6947,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.807265,True,2025-09-08 15:09:30.807265
sim_00002101,user_000709,user_000251,0.1422,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0417,0.6979,0.0208,0.0625,0.0625,0.0938,0.0208,0.0",2025-09-08 15:09:30.807280,True,2025-09-08 15:09:30.807280
sim_00002102,user_000709,user_000105,0.5167,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.807292,True,2025-09-08 15:09:30.807292
sim_00002103,user_000709,user_000901,0.5756,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.807303,True,2025-09-08 15:09:30.807304
sim_00002104,user_000709,user_000241,0.2678,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.807314,True,2025-09-08 15:09:30.807314
sim_00002105,user_000709,user_000086,0.4585,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.807326,True,2025-09-08 15:09:30.807326
sim_00002106,user_000709,user_000682,0.2678,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.807337,True,2025-09-08 15:09:30.807337
sim_00002107,user_000709,user_000497,0.4017,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807348,True,2025-09-08 15:09:30.807348
sim_00002108,user_000709,user_000772,0.8711,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807359,True,2025-09-08 15:09:30.807359
sim_00002109,user_000709,user_000707,0.6622,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.807370,True,2025-09-08 15:09:30.807371
sim_00002110,user_000709,user_000924,0.774,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0073,0.6934,0.0146,0.0949,0.0292,0.0438,0.1168",2025-09-08 15:09:30.807382,True,2025-09-08 15:09:30.807382
sim_00002111,user_000709,user_000784,0.3285,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.1649,0.0,0.8351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807393,True,2025-09-08 15:09:30.807393
sim_00002112,user_000709,user_000214,0.4525,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.807411,True,2025-09-08 15:09:30.807411
sim_00002113,user_000709,user_000159,0.828,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.807422,True,2025-09-08 15:09:30.807423
sim_00002114,user_000709,user_000522,0.918,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.807434,True,2025-09-08 15:09:30.807434
sim_00002115,user_000709,user_000394,0.3246,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.807446,True,2025-09-08 15:09:30.807446
sim_00002116,user_000709,user_000367,0.2678,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.807463,True,2025-09-08 15:09:30.807463
sim_00002117,user_000709,user_000547,0.5994,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.807475,True,2025-09-08 15:09:30.807475
sim_00002118,user_000709,user_000596,0.3349,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.807492,True,2025-09-08 15:09:30.807492
sim_00002119,user_000709,user_000972,0.4017,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807503,True,2025-09-08 15:09:30.807503
sim_00002120,user_000709,user_000273,0.4017,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807520,True,2025-09-08 15:09:30.807520
sim_00002121,user_000709,user_000080,0.2696,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.807531,True,2025-09-08 15:09:30.807532
sim_00002122,user_000709,user_000752,0.3349,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.807542,True,2025-09-08 15:09:30.807542
sim_00002123,user_000709,user_000049,0.2573,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.807553,True,2025-09-08 15:09:30.807553
sim_00002124,user_000709,user_000770,0.2678,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.807564,True,2025-09-08 15:09:30.807564
sim_00002125,user_000709,user_000422,0.3249,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.807575,True,2025-09-08 15:09:30.807575
sim_00002126,user_000709,user_000994,0.3621,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.807586,True,2025-09-08 15:09:30.807586
sim_00002127,user_000709,user_000540,0.1244,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.7143,0.0,0.0,0.0,0.2857,0.0,0.0",2025-09-08 15:09:30.807597,True,2025-09-08 15:09:30.807597
sim_00002128,user_000709,user_000640,0.3019,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.807609,True,2025-09-08 15:09:30.807609
sim_00002129,user_000709,user_000119,0.1305,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.6667,0.0,0.0,0.0667,0.2222,0.0444,0.0",2025-09-08 15:09:30.807620,True,2025-09-08 15:09:30.807620
sim_00002130,user_000709,user_000362,0.3872,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.807632,True,2025-09-08 15:09:30.807632
sim_00002131,user_000709,user_000836,0.1526,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.807644,True,2025-09-08 15:09:30.807644
sim_00002132,user_000709,user_000029,0.3584,cosine,"0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.807655,True,2025-09-08 15:09:30.807655
sim_00002133,user_000229,user_000093,0.2167,cosine,"0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.807678,True,2025-09-08 15:09:30.807678
sim_00002134,user_000229,user_000987,0.1175,cosine,"0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.807689,True,2025-09-08 15:09:30.807689
sim_00002135,user_000229,user_000105,0.5595,cosine,"0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.807706,True,2025-09-08 15:09:30.807706
sim_00002136,user_000229,user_000086,0.2715,cosine,"0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.807729,True,2025-09-08 15:09:30.807729
sim_00002137,user_000229,user_000497,0.4472,cosine,"0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0","1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807745,True,2025-09-08 15:09:30.807745
sim_00002138,user_000229,user_000772,0.2889,cosine,"0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.807756,True,2025-09-08 15:09:30.807756
