inventory_id,shelter_id,item_id,current_quantity,minimum_threshold,maximum_capacity,last_updated,expiry_date
inv_001027,shelter_0052,item_00020,95,75,1630,2025-08-26 11:37:57,
inv_001028,shelter_0052,item_00078,319,76,1197,2025-08-18 08:51:06,
inv_001029,shelter_0052,item_00134,775,91,827,2025-08-21 12:57:31,
inv_001030,shelter_0052,item_00034,23,13,1605,2025-09-07 13:47:04,
inv_001031,shelter_0052,item_00191,606,43,994,2025-08-25 07:52:47,2026-03-12 15:09:03.522515
inv_001032,shelter_0052,item_00084,743,64,1534,2025-09-06 07:31:20,
inv_001033,shelter_0052,item_00087,113,17,1263,2025-08-29 16:56:39,
inv_001034,shelter_0052,item_00107,265,90,1539,2025-08-11 11:11:38,
inv_001035,shelter_0052,item_00197,362,25,597,2025-08-16 00:14:55,2026-09-06 15:09:03.522742
inv_001036,shelter_0052,item_00114,963,25,1419,2025-08-21 00:27:11,
inv_001037,shelter_0052,item_00173,305,83,510,2025-08-19 19:28:29,
inv_001038,shelter_0052,item_00025,464,53,983,2025-08-13 06:58:55,
inv_001039,shelter_0052,item_00116,824,84,1658,2025-08-25 13:07:36,
inv_001040,shelter_0052,item_00092,731,90,1862,2025-09-03 16:26:39,
inv_001041,shelter_0052,item_00090,546,86,978,2025-09-01 04:24:03,
inv_001042,shelter_0052,item_00132,358,48,1082,2025-08-26 15:50:19,
inv_001043,shelter_0052,item_00162,682,83,1877,2025-08-15 05:07:16,
inv_001044,shelter_0052,item_00091,143,58,1564,2025-08-31 23:22:26,
inv_001045,shelter_0052,item_00069,755,41,715,2025-08-27 03:29:17,
inv_001046,shelter_0052,item_00029,335,76,1692,2025-08-31 06:10:20,
inv_001047,shelter_0052,item_00159,197,56,1430,2025-08-11 01:35:10,2025-11-27 15:09:03.523218
inv_001048,shelter_0052,item_00179,150,64,1343,2025-08-19 05:29:20,
inv_001049,shelter_0053,item_00166,94,17,1370,2025-08-17 18:07:39,
inv_001050,shelter_0053,item_00015,909,26,1475,2025-08-19 04:13:14,
inv_001051,shelter_0053,item_00155,219,67,659,2025-08-10 07:10:59,2026-04-15 15:09:03.523948
inv_001052,shelter_0053,item_00185,693,77,1324,2025-09-05 08:52:38,
inv_001053,shelter_0053,item_00023,602,81,1562,2025-09-04 03:43:22,
inv_001054,shelter_0053,item_00178,797,60,1040,2025-09-04 18:27:57,
inv_001055,shelter_0053,item_00115,598,73,1803,2025-08-12 09:11:45,2026-05-12 15:09:03.524111
inv_001056,shelter_0053,item_00083,450,98,1502,2025-08-30 16:44:16,
inv_001057,shelter_0053,item_00079,749,63,833,2025-08-09 18:40:31,
inv_001058,shelter_0053,item_00081,147,74,760,2025-09-08 00:02:13,
inv_001059,shelter_0053,item_00101,496,68,764,2025-08-23 08:52:50,
inv_001060,shelter_0053,item_00050,991,100,1551,2025-08-12 21:15:19,
inv_001061,shelter_0054,item_00175,120,98,935,2025-09-01 04:44:54,
inv_001062,shelter_0054,item_00189,466,70,566,2025-08-25 22:52:32,
inv_001063,shelter_0054,item_00028,764,30,1644,2025-08-10 04:53:02,
inv_001064,shelter_0054,item_00171,378,25,1732,2025-08-17 20:23:58,
inv_001065,shelter_0054,item_00057,872,62,725,2025-08-23 04:59:48,2025-12-08 15:09:03.525100
inv_001066,shelter_0054,item_00053,378,83,1093,2025-08-15 13:00:58,
inv_001067,shelter_0054,item_00122,41,76,813,2025-08-20 08:40:31,
inv_001068,shelter_0054,item_00044,120,57,1124,2025-08-10 19:08:04,
inv_001069,shelter_0054,item_00105,383,48,1102,2025-08-11 22:00:08,
inv_001070,shelter_0054,item_00200,497,13,792,2025-08-31 04:06:03,
inv_001071,shelter_0054,item_00103,145,85,1363,2025-09-03 13:06:54,
inv_001072,shelter_0054,item_00179,49,49,1080,2025-09-05 03:35:21,
inv_001073,shelter_0054,item_00152,220,33,1501,2025-08-30 04:12:39,
inv_001074,shelter_0054,item_00024,2,25,1621,2025-09-02 14:15:55,
inv_001075,shelter_0054,item_00011,357,18,591,2025-08-26 14:24:16,
inv_001076,shelter_0054,item_00116,427,71,1673,2025-09-03 15:57:17,
inv_001077,shelter_0054,item_00021,317,82,1426,2025-09-02 03:44:38,
inv_001078,shelter_0054,item_00096,921,53,1272,2025-08-25 09:16:10,
inv_001079,shelter_0054,item_00034,486,87,771,2025-08-26 04:03:58,
inv_001080,shelter_0054,item_00197,780,27,1533,2025-09-04 21:42:21,2026-08-29 15:09:03.525949
inv_001081,shelter_0054,item_00074,471,67,1866,2025-08-26 01:02:51,
inv_001082,shelter_0054,item_00022,459,29,1990,2025-08-09 20:50:36,
inv_001083,shelter_0054,item_00126,333,21,1779,2025-09-07 03:52:19,
inv_001084,shelter_0054,item_00084,680,89,1338,2025-08-26 01:51:27,
inv_001085,shelter_0054,item_00055,396,39,1309,2025-09-06 13:07:17,
inv_001086,shelter_0054,item_00018,347,79,593,2025-08-14 08:07:27,
inv_001087,shelter_0055,item_00020,753,45,1822,2025-08-24 08:56:28,
inv_001088,shelter_0055,item_00134,90,31,1948,2025-08-25 21:45:16,
inv_001089,shelter_0055,item_00149,25,83,1790,2025-08-11 17:21:32,
inv_001090,shelter_0055,item_00050,815,100,1132,2025-08-24 00:48:12,
inv_001091,shelter_0055,item_00049,574,92,753,2025-08-30 21:09:09,
inv_001092,shelter_0055,item_00153,659,81,674,2025-08-18 04:10:37,
inv_001093,shelter_0055,item_00023,197,89,1609,2025-08-21 16:13:01,
inv_001094,shelter_0055,item_00145,590,16,1667,2025-08-28 14:29:48,
inv_001095,shelter_0055,item_00136,534,34,1474,2025-08-29 15:31:00,2026-06-22 15:09:03.527547
inv_001096,shelter_0055,item_00132,918,12,746,2025-08-23 18:30:08,
inv_001097,shelter_0055,item_00168,674,78,868,2025-08-28 17:25:56,
inv_001098,shelter_0055,item_00034,985,12,1063,2025-08-15 20:12:25,
inv_001099,shelter_0055,item_00193,805,36,1002,2025-08-31 05:58:41,
inv_001100,shelter_0055,item_00073,849,100,1686,2025-08-18 06:30:51,
inv_001101,shelter_0055,item_00195,454,20,1592,2025-09-02 23:40:46,
inv_001102,shelter_0055,item_00098,621,51,1322,2025-08-30 11:15:41,
inv_001103,shelter_0055,item_00189,603,15,1506,2025-08-26 02:15:01,
inv_001104,shelter_0055,item_00144,882,12,1196,2025-08-14 16:46:01,
inv_001105,shelter_0055,item_00109,447,33,1349,2025-09-04 20:30:08,
inv_001106,shelter_0055,item_00186,24,77,1149,2025-08-15 16:35:59,
inv_001107,shelter_0055,item_00190,391,42,686,2025-08-23 14:43:59,
inv_001108,shelter_0055,item_00100,117,22,1609,2025-08-16 03:39:38,
inv_001109,shelter_0055,item_00081,172,46,794,2025-08-11 13:00:31,
inv_001110,shelter_0055,item_00008,187,42,683,2025-08-24 14:32:16,
inv_001111,shelter_0056,item_00048,314,62,1889,2025-08-20 14:25:10,
inv_001112,shelter_0056,item_00123,173,17,1758,2025-09-05 11:57:28,
inv_001113,shelter_0056,item_00057,984,51,871,2025-08-22 18:10:41,2025-10-21 15:09:03.529630
inv_001114,shelter_0056,item_00158,730,17,1110,2025-08-25 08:34:59,
inv_001115,shelter_0056,item_00182,399,22,1155,2025-08-11 20:43:37,
inv_001116,shelter_0056,item_00190,145,62,1163,2025-08-22 05:11:57,
inv_001117,shelter_0056,item_00175,264,58,747,2025-08-29 02:46:34,
inv_001118,shelter_0056,item_00177,53,35,990,2025-08-16 17:31:43,
inv_001119,shelter_0056,item_00009,770,86,1700,2025-08-14 18:42:10,
inv_001120,shelter_0056,item_00040,242,73,1541,2025-09-02 06:32:23,
inv_001121,shelter_0056,item_00142,770,74,1288,2025-08-28 08:57:01,
inv_001122,shelter_0056,item_00086,972,24,1051,2025-08-22 06:59:36,2025-11-08 15:09:03.530172
inv_001123,shelter_0056,item_00138,325,69,1632,2025-08-19 00:27:12,
inv_001124,shelter_0056,item_00161,416,18,1491,2025-08-23 23:53:32,
inv_001125,shelter_0057,item_00166,417,91,978,2025-09-07 23:45:49,
inv_001126,shelter_0057,item_00180,935,12,1051,2025-08-19 09:33:15,2026-07-18 15:09:03.530934
inv_001127,shelter_0057,item_00099,986,85,1882,2025-09-06 11:54:09,
inv_001128,shelter_0057,item_00020,103,41,1636,2025-08-23 12:59:19,
inv_001129,shelter_0057,item_00044,667,26,1123,2025-08-14 19:22:16,
inv_001130,shelter_0057,item_00100,581,62,1413,2025-08-30 07:10:46,
inv_001131,shelter_0057,item_00102,85,91,1524,2025-08-27 23:09:20,
inv_001132,shelter_0057,item_00174,208,28,1264,2025-08-31 10:25:41,
inv_001133,shelter_0057,item_00013,553,31,1002,2025-08-22 01:53:23,
inv_001134,shelter_0057,item_00058,550,64,1636,2025-08-11 06:11:43,
inv_001135,shelter_0058,item_00196,42,10,1451,2025-08-31 01:40:30,
inv_001136,shelter_0058,item_00098,984,89,1092,2025-09-05 14:50:10,
inv_001137,shelter_0058,item_00065,668,31,501,2025-09-05 19:18:00,
inv_001138,shelter_0058,item_00082,61,71,1059,2025-08-29 23:51:47,
inv_001139,shelter_0058,item_00180,612,42,1892,2025-09-05 23:50:19,2026-04-20 15:09:03.532081
inv_001140,shelter_0058,item_00198,359,90,935,2025-09-03 10:12:34,
inv_001141,shelter_0058,item_00095,599,75,1076,2025-08-27 02:28:01,
inv_001142,shelter_0058,item_00170,46,30,1593,2025-09-04 12:01:21,
inv_001143,shelter_0058,item_00072,576,18,1115,2025-08-24 21:45:45,
inv_001144,shelter_0058,item_00067,91,60,1930,2025-08-31 07:22:57,
inv_001145,shelter_0058,item_00130,125,27,1984,2025-08-22 18:34:39,
inv_001146,shelter_0058,item_00047,569,45,1384,2025-08-13 06:58:14,
inv_001147,shelter_0058,item_00163,215,88,1533,2025-08-13 19:23:53,
inv_001148,shelter_0058,item_00046,980,50,1896,2025-08-12 06:45:57,
inv_001149,shelter_0058,item_00014,968,53,1800,2025-08-28 19:41:56,
inv_001150,shelter_0058,item_00038,267,100,1427,2025-08-30 20:00:23,
inv_001151,shelter_0058,item_00148,279,41,1856,2025-08-31 20:26:42,
inv_001152,shelter_0058,item_00152,329,53,931,2025-08-16 23:21:13,
inv_001153,shelter_0058,item_00089,470,86,1172,2025-08-30 10:43:44,
inv_001154,shelter_0058,item_00049,16,98,773,2025-08-23 16:40:19,
inv_001155,shelter_0058,item_00027,661,10,1746,2025-08-14 01:55:42,
inv_001156,shelter_0058,item_00044,487,10,519,2025-09-03 02:21:27,
inv_001157,shelter_0058,item_00055,688,32,1346,2025-08-31 08:38:30,
inv_001158,shelter_0058,item_00097,569,99,1940,2025-08-21 02:17:08,
inv_001159,shelter_0059,item_00066,780,60,1602,2025-09-06 17:48:32,
inv_001160,shelter_0059,item_00163,83,93,1833,2025-08-31 11:27:29,
inv_001161,shelter_0059,item_00084,79,78,563,2025-09-04 17:56:13,
inv_001162,shelter_0059,item_00119,913,95,1411,2025-09-08 07:11:32,2025-12-10 15:09:03.533549
inv_001163,shelter_0059,item_00126,361,58,1731,2025-08-25 00:31:07,
inv_001164,shelter_0059,item_00039,366,59,862,2025-08-20 03:32:19,
inv_001165,shelter_0059,item_00133,859,99,517,2025-08-31 16:41:53,
inv_001166,shelter_0059,item_00002,127,69,1258,2025-09-01 13:53:50,2026-01-14 15:09:03.533772
inv_001167,shelter_0059,item_00165,455,11,953,2025-08-12 04:11:01,
inv_001168,shelter_0059,item_00020,760,12,1075,2025-08-13 03:35:43,
inv_001169,shelter_0059,item_00010,696,100,1232,2025-08-17 09:41:23,
inv_001170,shelter_0059,item_00188,196,21,1756,2025-08-23 03:54:21,
inv_001171,shelter_0059,item_00097,640,48,1970,2025-09-06 13:03:50,
inv_001172,shelter_0059,item_00043,226,39,1511,2025-08-19 23:02:07,
inv_001173,shelter_0059,item_00197,990,56,575,2025-08-14 22:44:40,2026-02-28 15:09:03.534113
inv_001174,shelter_0059,item_00095,504,100,1947,2025-08-30 13:29:19,
inv_001175,shelter_0059,item_00148,620,36,514,2025-08-22 13:01:41,
inv_001176,shelter_0059,item_00168,200,91,1311,2025-08-26 22:21:24,
inv_001177,shelter_0059,item_00049,113,45,1665,2025-09-07 15:26:50,
inv_001178,shelter_0059,item_00106,512,73,849,2025-09-03 22:47:07,
inv_001179,shelter_0059,item_00167,565,34,1851,2025-08-16 18:40:27,
inv_001180,shelter_0059,item_00104,756,82,1876,2025-08-22 04:32:06,
inv_001181,shelter_0059,item_00061,698,87,1657,2025-08-21 14:44:57,
inv_001182,shelter_0059,item_00200,179,18,1704,2025-08-30 22:05:12,
inv_001183,shelter_0059,item_00082,131,18,760,2025-09-05 03:57:53,
inv_001184,shelter_0060,item_00165,955,82,966,2025-08-10 08:08:57,
inv_001185,shelter_0060,item_00191,902,76,1992,2025-08-22 18:11:53,2026-02-25 15:09:03.535280
inv_001186,shelter_0060,item_00198,196,96,547,2025-08-31 00:14:57,
inv_001187,shelter_0060,item_00086,993,98,1888,2025-08-09 18:20:47,2026-07-07 15:09:03.535389
inv_001188,shelter_0060,item_00016,629,42,1894,2025-08-23 20:12:02,
inv_001189,shelter_0060,item_00163,573,68,504,2025-08-11 12:54:44,
inv_001190,shelter_0060,item_00064,960,64,1812,2025-09-02 01:16:20,
inv_001191,shelter_0060,item_00018,689,93,606,2025-09-07 05:35:45,
inv_001192,shelter_0060,item_00040,874,51,1385,2025-08-19 09:13:24,
inv_001193,shelter_0060,item_00035,864,62,1061,2025-08-28 12:20:36,
inv_001194,shelter_0060,item_00147,124,97,1561,2025-08-26 08:35:34,
inv_001195,shelter_0060,item_00059,477,73,1240,2025-08-12 22:41:37,
inv_001196,shelter_0060,item_00114,529,15,1977,2025-09-03 08:07:59,
inv_001197,shelter_0060,item_00089,229,16,1069,2025-08-31 08:00:33,
inv_001198,shelter_0060,item_00032,940,63,1590,2025-08-27 18:02:30,
inv_001199,shelter_0060,item_00173,459,50,510,2025-08-28 18:05:30,
inv_001200,shelter_0060,item_00033,401,34,1185,2025-09-06 18:47:20,
inv_001201,shelter_0060,item_00103,83,83,551,2025-08-18 07:02:30,
inv_001202,shelter_0061,item_00106,706,64,652,2025-08-30 14:35:41,
inv_001203,shelter_0061,item_00053,939,41,903,2025-09-07 05:57:18,
inv_001204,shelter_0061,item_00088,168,52,1136,2025-08-16 09:45:07,2025-11-09 15:09:03.536610
inv_001205,shelter_0061,item_00075,641,90,698,2025-08-12 01:36:28,
inv_001206,shelter_0061,item_00038,28,71,1384,2025-08-20 08:08:25,
inv_001207,shelter_0061,item_00052,827,13,1713,2025-08-17 08:26:25,
inv_001208,shelter_0061,item_00151,816,90,1184,2025-09-01 10:18:04,
inv_001209,shelter_0061,item_00110,860,42,1006,2025-08-19 17:53:16,
inv_001210,shelter_0061,item_00168,110,70,988,2025-08-26 05:56:49,
inv_001211,shelter_0061,item_00147,981,53,611,2025-09-02 17:24:04,
inv_001212,shelter_0061,item_00145,841,52,1564,2025-08-15 08:24:33,
inv_001213,shelter_0061,item_00018,813,40,649,2025-08-16 11:24:30,
inv_001214,shelter_0061,item_00058,794,86,1768,2025-08-27 07:28:53,
inv_001215,shelter_0061,item_00070,449,22,1780,2025-08-28 12:49:32,
inv_001216,shelter_0061,item_00112,457,84,755,2025-09-02 02:46:49,2025-11-20 15:09:03.537260
inv_001217,shelter_0061,item_00117,997,17,568,2025-08-18 14:12:54,2026-04-19 15:09:03.537320
inv_001218,shelter_0061,item_00133,320,98,633,2025-08-13 03:27:45,
inv_001219,shelter_0062,item_00145,63,66,612,2025-08-17 02:55:20,
inv_001220,shelter_0062,item_00194,308,88,1782,2025-08-21 17:27:09,
inv_001221,shelter_0062,item_00082,442,18,708,2025-08-09 20:48:45,
inv_001222,shelter_0062,item_00043,693,17,1645,2025-08-10 22:26:58,
inv_001223,shelter_0062,item_00011,53,47,1281,2025-09-05 10:56:15,
inv_001224,shelter_0062,item_00069,411,22,1764,2025-08-26 04:55:34,
inv_001225,shelter_0062,item_00164,770,62,977,2025-08-31 20:34:01,
inv_001226,shelter_0062,item_00144,885,86,1851,2025-09-03 04:37:20,
inv_001227,shelter_0062,item_00087,638,11,1428,2025-09-06 14:21:51,
inv_001228,shelter_0062,item_00079,393,69,1376,2025-08-26 13:40:46,
inv_001229,shelter_0062,item_00139,901,89,1768,2025-09-07 03:01:46,
inv_001230,shelter_0062,item_00022,103,53,1833,2025-08-15 05:17:50,
inv_001231,shelter_0062,item_00170,960,96,553,2025-08-27 11:12:53,
inv_001232,shelter_0062,item_00200,464,76,1172,2025-08-20 23:55:49,
inv_001233,shelter_0063,item_00118,197,23,710,2025-08-16 12:25:53,
inv_001234,shelter_0063,item_00048,12,86,1960,2025-08-24 10:25:31,
inv_001235,shelter_0063,item_00047,69,85,896,2025-08-18 10:45:48,
inv_001236,shelter_0063,item_00081,926,83,758,2025-08-26 03:46:04,
inv_001237,shelter_0063,item_00115,652,75,1024,2025-08-28 11:37:22,2026-04-07 15:09:03.539617
inv_001238,shelter_0063,item_00190,431,71,1984,2025-08-28 02:38:56,
inv_001239,shelter_0063,item_00106,635,66,880,2025-08-10 14:07:38,
inv_001240,shelter_0063,item_00041,248,27,590,2025-08-09 23:11:53,
inv_001241,shelter_0063,item_00194,61,26,1138,2025-09-06 19:17:19,
inv_001242,shelter_0063,item_00131,598,65,1550,2025-09-04 19:53:28,
inv_001243,shelter_0063,item_00092,982,93,1232,2025-08-09 16:07:46,
inv_001244,shelter_0063,item_00055,318,84,1608,2025-08-25 19:52:29,
inv_001245,shelter_0063,item_00025,794,28,801,2025-09-02 11:19:48,
inv_001246,shelter_0063,item_00005,480,49,1735,2025-09-04 17:36:28,2026-04-01 15:09:03.540151
inv_001247,shelter_0063,item_00163,298,57,516,2025-08-19 23:08:51,
inv_001248,shelter_0063,item_00066,530,85,1846,2025-08-29 09:38:53,
inv_001249,shelter_0063,item_00039,694,28,617,2025-09-08 00:53:58,
inv_001250,shelter_0063,item_00102,243,74,1645,2025-08-11 20:57:06,
inv_001251,shelter_0063,item_00152,879,16,1364,2025-08-19 14:37:17,
inv_001252,shelter_0063,item_00189,352,35,910,2025-08-11 03:03:57,
inv_001253,shelter_0063,item_00101,655,35,640,2025-08-19 10:42:46,
inv_001254,shelter_0063,item_00109,349,34,1867,2025-08-22 16:10:17,
inv_001255,shelter_0063,item_00145,487,98,1916,2025-08-13 04:24:20,
inv_001256,shelter_0063,item_00036,478,86,1918,2025-08-21 13:37:59,
inv_001257,shelter_0063,item_00088,339,84,1659,2025-08-29 07:46:54,2026-03-28 15:09:03.540784
inv_001258,shelter_0063,item_00014,630,48,1357,2025-08-26 01:23:22,
inv_001259,shelter_0063,item_00043,336,30,714,2025-08-18 19:24:28,
inv_001260,shelter_0063,item_00080,465,15,1515,2025-08-15 16:47:52,
inv_001261,shelter_0064,item_00025,942,10,1808,2025-09-07 04:34:40,
inv_001262,shelter_0064,item_00030,228,98,971,2025-09-03 15:50:53,
inv_001263,shelter_0064,item_00184,477,89,936,2025-08-25 07:40:46,
inv_001264,shelter_0064,item_00016,244,71,1178,2025-08-30 16:25:41,
inv_001265,shelter_0064,item_00014,826,58,920,2025-09-04 15:45:32,
inv_001266,shelter_0064,item_00154,409,33,513,2025-08-22 14:11:26,
inv_001267,shelter_0064,item_00143,371,11,651,2025-09-08 13:27:47,
inv_001268,shelter_0064,item_00105,366,13,1636,2025-09-07 20:36:20,
inv_001269,shelter_0064,item_00197,117,28,1095,2025-08-31 04:13:30,2026-05-21 15:09:03.541801
inv_001270,shelter_0064,item_00175,199,90,1699,2025-08-31 01:10:30,
inv_001271,shelter_0064,item_00022,934,56,589,2025-08-10 23:19:20,
inv_001272,shelter_0064,item_00061,998,13,907,2025-09-02 19:45:11,
inv_001273,shelter_0064,item_00140,202,46,856,2025-08-11 17:50:35,
inv_001274,shelter_0064,item_00139,224,43,1972,2025-08-30 07:41:54,
inv_001275,shelter_0064,item_00123,178,53,1635,2025-08-11 18:23:14,
inv_001276,shelter_0064,item_00117,251,32,901,2025-08-10 20:09:15,2025-10-19 15:09:03.542058
inv_001277,shelter_0064,item_00006,180,43,707,2025-09-02 20:12:04,2025-10-18 15:09:03.542093
inv_001278,shelter_0065,item_00071,388,93,727,2025-08-22 20:28:05,
inv_001279,shelter_0065,item_00077,346,36,1124,2025-08-27 22:46:08,
inv_001280,shelter_0065,item_00051,467,40,1257,2025-08-14 10:51:32,
inv_001281,shelter_0065,item_00066,828,57,1853,2025-08-23 03:02:24,
inv_001282,shelter_0065,item_00190,175,77,1776,2025-08-21 06:19:14,
inv_001283,shelter_0065,item_00159,902,65,1956,2025-08-21 15:31:59,2025-11-10 15:09:03.542561
inv_001284,shelter_0065,item_00196,121,28,767,2025-08-31 05:46:34,
inv_001285,shelter_0065,item_00058,813,34,892,2025-08-11 03:43:08,
inv_001286,shelter_0065,item_00180,545,58,1922,2025-08-12 02:25:56,2026-04-17 15:09:03.542690
inv_001287,shelter_0065,item_00065,325,86,1379,2025-08-23 02:47:10,
inv_001288,shelter_0065,item_00009,1000,91,1000,2025-09-07 08:00:38,
inv_001289,shelter_0065,item_00054,943,15,1761,2025-08-13 11:35:39,
inv_001290,shelter_0065,item_00082,601,34,1596,2025-09-02 07:56:45,
inv_001291,shelter_0065,item_00088,301,29,1171,2025-08-24 15:00:46,2026-02-11 15:09:03.542895
inv_001292,shelter_0066,item_00012,644,45,758,2025-08-23 09:41:56,
inv_001293,shelter_0066,item_00046,871,75,1696,2025-08-19 04:38:37,
inv_001294,shelter_0066,item_00068,907,72,928,2025-08-28 10:38:36,2025-11-18 15:09:03.543256
inv_001295,shelter_0066,item_00188,803,70,1858,2025-09-05 19:23:15,
inv_001296,shelter_0066,item_00015,629,18,842,2025-08-30 21:05:18,
inv_001297,shelter_0066,item_00189,520,59,1821,2025-08-13 15:12:35,
inv_001298,shelter_0066,item_00147,769,75,1266,2025-08-28 03:43:11,
inv_001299,shelter_0066,item_00019,510,76,1450,2025-08-21 04:51:43,
inv_001300,shelter_0066,item_00062,183,51,1959,2025-09-03 02:02:36,
inv_001301,shelter_0066,item_00198,382,77,1922,2025-08-31 21:15:44,
inv_001302,shelter_0066,item_00018,494,73,1470,2025-08-30 19:54:00,
inv_001303,shelter_0067,item_00160,595,61,1806,2025-08-18 16:23:26,
inv_001304,shelter_0067,item_00166,943,84,1830,2025-08-13 11:35:01,
inv_001305,shelter_0067,item_00196,37,36,949,2025-08-27 00:00:12,
inv_001306,shelter_0067,item_00155,916,35,1425,2025-09-01 20:04:19,2026-02-05 15:09:03.545386
inv_001307,shelter_0067,item_00182,405,37,1126,2025-09-02 09:48:02,
inv_001308,shelter_0067,item_00032,435,58,1670,2025-08-24 05:54:01,
inv_001309,shelter_0067,item_00141,160,57,1021,2025-08-09 22:23:15,
inv_001310,shelter_0067,item_00111,563,20,775,2025-08-25 09:50:36,2025-11-20 15:09:03.545532
inv_001311,shelter_0067,item_00145,302,66,1562,2025-08-22 00:12:30,
inv_001312,shelter_0067,item_00037,360,39,1695,2025-08-27 19:39:25,
inv_001313,shelter_0067,item_00056,42,69,1549,2025-09-02 23:32:57,
inv_001314,shelter_0067,item_00096,636,53,1372,2025-08-30 20:26:25,
inv_001315,shelter_0067,item_00098,461,69,1385,2025-08-30 11:04:05,
inv_001316,shelter_0067,item_00162,418,57,1518,2025-08-15 13:13:12,
inv_001317,shelter_0067,item_00014,324,44,1283,2025-09-04 01:05:57,
inv_001318,shelter_0067,item_00105,25,32,1404,2025-08-16 21:01:43,
inv_001319,shelter_0067,item_00071,239,43,1821,2025-08-23 17:34:22,
inv_001320,shelter_0067,item_00003,77,55,668,2025-09-04 19:22:49,2026-03-07 15:09:03.545876
inv_001321,shelter_0068,item_00028,525,79,1818,2025-09-02 21:04:41,
inv_001322,shelter_0068,item_00121,80,45,966,2025-08-24 13:32:16,
inv_001323,shelter_0068,item_00174,100,25,646,2025-08-12 21:17:29,
inv_001324,shelter_0068,item_00084,368,14,1618,2025-08-22 22:26:47,
inv_001325,shelter_0068,item_00022,205,52,902,2025-08-17 21:36:40,
inv_001326,shelter_0068,item_00145,691,52,1012,2025-09-02 08:54:55,
inv_001327,shelter_0068,item_00122,309,97,1062,2025-09-03 04:34:20,
inv_001328,shelter_0068,item_00125,195,100,1737,2025-08-27 04:23:03,
inv_001329,shelter_0068,item_00158,141,79,1034,2025-08-20 23:37:30,
inv_001330,shelter_0068,item_00045,8,48,1077,2025-08-12 17:09:24,
inv_001331,shelter_0068,item_00056,842,54,1327,2025-08-21 19:13:43,
inv_001332,shelter_0068,item_00150,968,61,1687,2025-08-14 21:56:36,
inv_001333,shelter_0068,item_00049,775,93,524,2025-09-07 23:17:01,
inv_001334,shelter_0068,item_00105,483,93,1549,2025-09-03 01:19:12,
inv_001335,shelter_0068,item_00169,779,29,1314,2025-09-02 22:21:25,
inv_001336,shelter_0068,item_00030,233,39,1981,2025-09-01 10:53:14,
inv_001337,shelter_0068,item_00177,767,36,1471,2025-08-18 00:51:04,
inv_001338,shelter_0068,item_00115,239,76,1702,2025-08-29 22:27:53,2026-07-17 15:09:03.546828
inv_001339,shelter_0068,item_00082,775,69,1979,2025-08-19 16:36:10,
inv_001340,shelter_0068,item_00089,833,69,1197,2025-08-22 04:01:15,
inv_001341,shelter_0068,item_00047,810,20,1141,2025-09-06 09:31:29,
inv_001342,shelter_0068,item_00031,866,34,1378,2025-08-17 23:34:28,
inv_001343,shelter_0068,item_00156,788,99,1355,2025-08-13 14:52:17,
inv_001344,shelter_0068,item_00194,214,66,1421,2025-08-17 10:46:05,
inv_001345,shelter_0068,item_00184,873,81,561,2025-08-16 06:00:48,
inv_001346,shelter_0068,item_00070,383,27,1682,2025-08-19 13:56:23,
inv_001347,shelter_0069,item_00120,312,11,1523,2025-08-20 06:04:28,
inv_001348,shelter_0069,item_00011,829,94,1226,2025-09-06 14:31:16,
inv_001349,shelter_0069,item_00110,347,38,1358,2025-09-07 00:59:40,
inv_001350,shelter_0069,item_00115,435,97,1326,2025-09-04 01:49:59,2026-07-10 15:09:03.547492
inv_001351,shelter_0069,item_00156,306,51,1702,2025-08-17 08:38:59,
inv_001352,shelter_0069,item_00024,23,82,565,2025-08-15 14:04:30,
inv_001353,shelter_0069,item_00101,944,27,814,2025-08-24 21:02:15,
inv_001354,shelter_0069,item_00007,1000,52,1663,2025-09-05 23:18:40,
inv_001355,shelter_0069,item_00169,644,87,1744,2025-08-10 18:53:31,
inv_001356,shelter_0069,item_00091,587,60,1280,2025-08-10 07:48:35,
inv_001357,shelter_0069,item_00010,209,60,630,2025-09-01 00:17:06,
inv_001358,shelter_0069,item_00042,547,59,885,2025-08-15 14:22:02,
inv_001359,shelter_0069,item_00035,486,23,1173,2025-08-19 21:42:29,
inv_001360,shelter_0069,item_00049,583,67,1808,2025-08-16 08:38:44,
inv_001361,shelter_0070,item_00040,95,31,713,2025-08-09 22:58:52,
inv_001362,shelter_0070,item_00087,691,80,863,2025-08-23 16:24:21,
inv_001363,shelter_0070,item_00051,32,98,1735,2025-08-22 21:20:25,
inv_001364,shelter_0070,item_00136,500,13,882,2025-09-03 11:02:26,2026-01-17 15:09:03.548222
inv_001365,shelter_0070,item_00115,71,59,1081,2025-08-22 04:24:13,2026-01-21 15:09:03.548257
inv_001366,shelter_0070,item_00062,238,47,1850,2025-08-26 16:13:10,
inv_001367,shelter_0070,item_00009,536,18,1431,2025-08-30 00:22:51,
inv_001368,shelter_0070,item_00158,58,57,1561,2025-08-31 15:22:33,
inv_001369,shelter_0070,item_00012,11,31,1169,2025-09-02 01:51:37,
inv_001370,shelter_0070,item_00086,880,62,1300,2025-08-13 01:57:17,2025-12-27 15:09:03.548432
inv_001371,shelter_0070,item_00139,113,26,1598,2025-08-27 06:31:03,
