시설구분코드|시설코드|시설명|시설규모|대피가능인원수|관리기관명|관리기관전화번호|시설주소도로명|경도|위도|개방여부|지상지하구분
지진|S200300141|한신중앙아파트 전동 지하주차장 1층|7600|9212|대구광역시 북구청|053-665-4310|대구광역시 북구 영송로 85 (태전동, 한신중앙아파트)|128.54416666666665|35.933055555555555|Y|1
지진|S200300144|대백1차아파트 전동 지하주차장 1층|3828|4640|대구광역시 북구청|053-665-4310|대구광역시 북구 관음로 24 (태전동, 칠곡대백맨션)|128.54194444444445|35.93194444444444|Y|1
지진|S199500074|대구도시공사지하주차장(지하1~2층)|3306|4007|대구광역시 북구청|053-665-4310|대구광역시 북구 침산로 73 (고성동3가, 도시개발공사 사옥)|128.58944444444447|35.88305555555556|Y|1
한파|E198400003|북구청|540|540|대구광역시 북구청|053-665-3900|대구광역시 북구 옥산로 65 (침산동, 북구청)|128.58305555555555|35.885555555555555|Y|0
한파|E199600001|관음공원|300|300|대구광역시 북구청|053-665-4310|대구광역시 북구 칠곡중앙대로91길 21 (관음동)|128.54666666666665|35.93611111111111|Y|0
지진|S199500125|칠곡서한맨션 지하주차장 1층|1858|2252|대구광역시 북구청|053-665-4310|대구광역시 북구 관음중앙로 6 (관음동, 칠곡서한맨션)|128.54444444444445|35.93444444444444|Y|1
지진|S199500128|한양수정아파트 210동 지하주차장 1층|2784|3374|대구광역시 북구청|053-665-4310|대구광역시 북구 구암로 17 (관음동, 칠곡2차(수정)한양아파트)|128.5427777777778|35.93388888888889|Y|1
지진|S199500129|한양수정아파트 212동 지하주차장 1층|1817|2202|대구광역시 북구청|053-665-4310|대구광역시 북구 구암로 17 (관음동, 칠곡2차(수정)한양아파트)|128.5427777777778|35.93388888888889|Y|1
지진|S201600007|동화훼밀리타운 지하주차장 1층|5455|6612|대구광역시 북구청|053-665-4310|대구광역시 북구 칠곡중앙대로95길 11 (관음동, 동화훼밀리타운)|128.54805555555555|35.93861111111111|Y|1
지진|S199500130|한신아파트 지하주차장 1층|3537|4287|대구광역시 북구청|053-665-4310|대구광역시 북구 관음로 50 (관음동, 한신아파트)|128.54111111111112|35.934999999999995|Y|1
지진|S199500127|한양수정아파트 204동 지하주차장 1층|3364|4077|대구광역시 북구청|053-665-4310|대구광역시 북구 구암로 17 (관음동, 칠곡2차(수정)한양아파트)|128.5427777777778|35.93388888888889|Y|1
지진|S201200002|대현뜨란채아파트 101동 지하1층|1702|2063|대구광역시 북구청|053-665-3900|대구광역시 북구 대현남로 28 (대현동, 대현뜨란채)|128.60611111111112|35.87972222222222|Y|1
한파|E198200003|시민운동장|500|500|대구광역시 북구청|053-665-4310|대구광역시 북구 고성로 191 (고성동3가)|128.58666666666667|35.88305555555556|Y|0
무더위|E200000005|동호경로당 비상급수시설|40|40|대구광역시 북구청||대구광역시 북구 동호길 72-13 (동호동)|128.5577777777778|35.96361111111111|Y|0
지진해일|E200900006|서변온천(1)|700|700|대구광역시 북구청|053-665-3800|대구광역시 북구 호국로 219 (서변동, 대성골든프라자1차)|128.5988888888889|35.921388888888885|Y|0
지진|S199700006|복현보성타운 전체동 지하주차장 1층|4397|5329|대구광역시 북구청|053-665-3640|대구광역시 북구 검단로 64 (복현동, 복현보성타운)|128.61666666666667|35.90333333333333|Y|1
지진|S199800018|복현서한1차아파트 전체동 지하주차장 1~2층|7967|9656|대구광역시 북구청|053-665-3640|대구광역시 북구 검단로 50 (복현동, 복현서한타운)|128.61638888888888|35.901944444444446|Y|1
지진|S200300028|복현2차서한아파트 전체동 지하주차장 1층|1420|1721|대구광역시 북구청|053-665-3640|대구광역시 북구 공항로15길 8 (복현동, 복현2차서한타운)|128.62361111111113|35.9|Y|1
지진|S199400013|영진전문대 구내식당 지하1층|992|1202|대구광역시 북구청|053-665-3640|대구광역시 북구 복현로 35 (복현동, 영진전문대학)|128.62361111111113|35.89527777777778|Y|1
지진|E201300002|금강목욕탕|328|328|대구광역시 북구청|053-665-3640|대구광역시 북구 복현로 100 (복현동)|128.6211111111111|35.89972222222222|Y|0
한파|E201400001|금호공원|300|300|대구광역시 북구청|053-665-3900|대구광역시 북구 한강로 96 (금호동)|128.51972222222224|35.896388888888886|Y|0
지진|S201500002|대곡역 래미안 지하주차장 1~3층|4000|4848|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로539길 35 (대곡역래미안)|128.50611111111112|35.81027777777778|Y|1
지진|S199200002|천내보성아파트 지하주차장 1층|604|732|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 화원로 37 (천내보성타운)|128.49805555555554|35.80722222222222|Y|1
지진|S201900001|군위농업기술센터(지하 1층)|658|797|대구광역시 군위군청|054-380-7581|대구광역시 군위군 효령면 효우로 97|128.5925|36.181666666666665|Y|1
한파|E199800001|민방위비상급수시설|250|250|대구광역시 군위군청|054-380-7200|대구광역시 군위군 군위읍 군청로 98-8 (군민회관)|128.57083333333333|36.231944444444444|Y|0
지진|S200200001|농협군위유통센터(지하 1층)|827|1002|대구광역시 군위군청|054-380-7581|대구광역시 군위군 효령면 경북대로 2185, 농산물물류센타|128.57333333333332|36.117777777777775|Y|1
지진|S198900001|군위읍사무소(지하 1층)|162|196|대구광역시 군위군청|054-380-7581|대구광역시 군위군 군위읍 중앙길 134 (군위읍사무소)|128.5688888888889|36.24|Y|1
지진|S199400006|군위군청(지하 1층)|195|236|대구광역시 군위군청|054-380-7581|대구광역시 군위군 군위읍 군청로 200 (군위군청)|128.5727777777778|36.24305555555556|Y|1
지진|S201500001|삼국유사교육문화회관(지하 1층)|1983|2403|대구광역시 군위군청|054-380-7581|대구광역시 군위군 군위읍 군청로 158 (삼국유사문화예술회관)|128.57416666666666|36.237500000000004|Y|1
지진|S201700001|LH천년나무 1단지(102동 지하 1층 주차장)|1656|2006|대구광역시 군위군청|054-380-7581|대구광역시 군위군 군위읍 동산새길 50 (LH천년나무1단지)|128.5686111111111|36.231388888888894|Y|1
한파|E201900001|민방위비상급수시설|150|150|대구광역시 군위군청|054-380-7200|대구광역시 군위군 의흥면 읍내길 37-14|128.71555555555554|36.17611111111111|Y|0
지진|S201700001|신동아파밀리에 지하주차장 1층|4555|5521|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로539길 38 (대곡역신동아파밀리에아파트)|128.50944444444445|35.811388888888885|Y|1
지진|S201700002|한샘타운 지하주차장 1층|845|1024|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 사문진로6길 17 (한샘타운)|128.49305555555554|35.80444444444444|Y|1
지진|S201700003|화원태왕리더스 지하주차장 1~2층|6206|7522|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 화원로3길 66 (화원태왕리더스)|128.4972222222222|35.80555555555555|Y|1
지진|S199600002|청구청룡아파트 지하주차장 1층|985|1193|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로 2715 (청구청룡맨션)|128.51194444444445|35.81083333333333|Y|1
지진|S200200001|명곡미래빌 2단지 아파트 지하주차장 1~2층|9182|11129|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 명천로 231 (명곡미래빌 2단지)|128.49527777777777|35.79861111111111|Y|1
지진|S201700004|대백아파트 지하주차장 1층|760|921|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 성화로6길 5 (화원대백아파트)|128.4897222222222|35.801944444444445|Y|1
지진|S201700007|명곡미래빌 4단지 아파트 지하주차장 1~3층|5224|6332|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 화암로 120 (명곡미래빌4단지)|128.49916666666667|35.797777777777775|Y|1
지진|S201700008|명곡미래빌 5단지 지하주차장 1~2층|7479|9065|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 명천로 243 (명곡역미래빌5단지)|128.49388888888888|35.79722222222222|Y|1
지진|S201700009|설화명곡역 지하 1~3층|3962|4802|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로 지하 2476|128.48944444444444|35.79861111111111|Y|1
한파|E199700001|정부지원 비상급수시설(천내근린공원내)|180|180|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로525길 10|128.50472222222223|35.80638888888888|Y|0
지진|E200100001|민간시설(명곡미래빌1단지내)|45|45|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 명곡로 11 (명곡미래빌 1단지)|128.5|35.79944444444444|Y|1
지진|E200200001|민간시설(화원식염온천)|700|700|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로530길 29-15|128.50694444444446|35.805277777777775|Y|0
지진|S199600003|태왕아파트 지하주차장 1층|4597|5572|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 성화로4길 13 (화원태왕타운)|128.49194444444444|35.80305555555555|Y|1
지진|S199800001|삼우청솔아파트 지하주차장 1~2층|2992|3626|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로539길 17 (삼우청솔타운)|128.50722222222223|35.809999999999995|Y|1
지진|S199800002|청구청산아파트 지하주차장 1~2층|1711|2073|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로539길 5 (청구청산맨션)|128.50916666666666|35.808611111111105|Y|1
지진|S201700005|청구청탑 맨션 지하주차장 1~2층|1943|2355|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로 2674 (청구청탑맨션)|128.5077777777778|35.80694444444444|Y|1
지진|S201700006|명곡미래빌 3단지 아파트 지하주차장 1층|4629|5610|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 명곡로 30 (명곡미래빌3단지)|128.49499999999998|35.795833333333334|Y|1
지진|S200100001|삼주타운 지하주차장 1~2층|2632|3190|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 사문진로 349 (화원삼주타운)|128.48833333333332|35.80777777777777|Y|1
지진|S200100002|명곡미래빌 1단지 아파트 지하주차장 1층|9501|11516|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 명곡로 11 (명곡미래빌1단지)|128.4972222222222|35.79972222222222|Y|1
지진|E201900004|새롬사우나(2)|75|75|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로 2508|128.49249999999998|35.80027777777777|Y|0
지진|E202100001|화원유원지|520|520|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 사문진로1길 40-14, 화원유원지|128.47861111111112|35.811388888888885|Y|0
지진|S201700010|화원역 지하1~3층|5101|6183|대구광역시 달성군청|053-668-2890|대구광역시 달성군 화원읍 비슬로 지하 2600|128.50055555555556|35.80444444444444|Y|1
지진|E201100001|대구광역시 달성군청|492|492|대구광역시 달성군청|053-668-2890|대구광역시 달성군 논공읍 달성군청로 33|128.43138888888888|35.77472222222222|Y|1
지진|S200900004|율하휴먼시아5단지아파트 지하주차장1층|2129|2580|대구광역시 동구청|053-662-4710|대구광역시 동구 율하서로 59 (율하동, 율하휴먼시아5단지)|128.6913888888889|35.864444444444445|Y|1
지진|S201100014|율하휴먼시아10단지아파트 지하주차장1층|2416|2928|대구광역시 동구청|053-662-4710|대구광역시 동구 율하동로8길 16 (율하동, 율하휴먼시아10단지)|128.70333333333332|35.861666666666665|Y|1
지진|S201100015|율하리버파크아파트 지하주차장1층|1203|1458|대구광역시 동구청|053-662-4710|대구광역시 동구 율하동로 19 (율하동, 율하휴먼시아11단지)|128.69861111111112|35.86083333333333|Y|1
지진|S201100017|율하휴먼시아15단지아파트 지하주차장1층|1131|1370|대구광역시 동구청|053-662-4710|대구광역시 동구 금호강변로3길 9 (율하동, 율하휴먼시아15단지)|128.6902777777778|35.87027777777778|Y|1
지진|S201100011|율하휴먼시아6단지아파트 지하주차장1층|2000|2424|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로16길 45 (율하동, 율하휴먼시아6단지)|128.69416666666666|35.86416666666667|Y|1
지진|S199800003|신기지하철역건물 지하1층|7747|9390|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로 지하 159 (신기동, 신기역)|128.70138888888889|35.867222222222225|Y|1
지진|S201100013|율하센트럴파크8단지 지하주차장1층|626|758|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로22길 75 (율하동, 율하휴먼시아8단지)|128.69972222222222|35.86416666666667|Y|1
지진|S201100018|롯데마트대구율하점건물 지하1층|9700|11757|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로 80 (율하동, 롯데쇼핑프라자)|128.69333333333333|35.86833333333333|Y|1
지진|S201700001|율하휴먼시아7단지아파트 지하주차장1층|2000|2424|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로22길 55 (율하동, 율하휴먼시아7단지)|128.69666666666666|35.86527777777778|Y|1
지진|S199400002|안심주공1단지아파트 지하주차장1층|799|968|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로22길 3 (율하동, 안심주공1단지임대아파트)|128.69833333333332|35.86611111111111|Y|1
지진|S200800003|신암건영캐스빌아파트 지하주차장1층|6732|8160|대구광역시 동구청|053-662-3640|대구광역시 동구 신암남로 50(신암동, 신암건영캐스빌)|128.62194444444447|35.87861111111111|Y|1
지진|S200200002|성호그린빌라트 지하주차장1층|1593|1930|대구광역시 동구청|053-662-3900|대구광역시 동구 방촌로1길 109 (방촌동)|128.66666666666669|35.88333333333333|Y|1
지진|S201000009|유선아덴힐즈아파트 지하주차장1층|2563|3106|대구광역시 동구청|053-662-3900|대구광역시 동구 동촌로25길 69 (방촌동)|128.66222222222223|35.88361111111111|Y|1
지진|S199900212|방촌지하철역건물 지하1층|6061|7346|대구광역시 동구청|053-662-3900|대구광역시 동구 동촌로 지하 275 (방촌동, 방촌역)|128.67|35.87972222222222|Y|1
지진|S199700027|아양교지하철역건물 지하1~4층|8311|10073|대구광역시 동구청|053-662-3010|대구광역시 동구 아양로 지하 245 (신암동, 아양교역)|128.63972222222222|35.88722222222222|Y|1
지진|S199800002|율하지하철역건물 지하1층|1802|2184|대구광역시 동구청|053-662-4710|대구광역시 동구 안심로 지하 57 (율하동, 율하역)|128.6927777777778|35.87|Y|1
지진|S199800014|남영타운 지하주차장(지하1~2층)|2267|2747|대구광역시 북구청|053-665-4310|대구광역시 북구 침산남로9길 167 (침산동, 침산남영타운)|128.5863888888889|35.89944444444444|Y|1
지진|S199800015|침산동화타운 지하주차장(지하1~2층)|7259|8798|대구광역시 북구청|053-665-4310|대구광역시 북구 침산남로7길 50-21 (침산동, 침산동화타운)|128.57944444444445|35.89388888888889|Y|1
한파|E199300002|연경동 비상급수시설|500|500|대구광역시 북구청|053-665-3900|대구광역시 북구 도덕길 176-1 (연경동)|128.61416666666665|35.956944444444446|Y|0
한파|E198400006|칠곡시장|520|520|대구광역시 북구청|053-665-4310|대구광역시 북구 칠곡중앙대로 526-0 (읍내동, 칠곡시장)|128.55083333333334|35.94222222222222|Y|0
지진|S199500007|강병원 지하 1층|344|416|대구광역시 북구청|053-665-4310|대구광역시 북구 노원로 70 (노원동3가)|128.57|35.89388888888889|Y|1
지진|S199800001|기아자동차 지하 1층, 세미나실|490|593|대구광역시 북구청|053-665-4310|대구광역시 북구 팔달로 53 (노원동3가)|128.55555555555557|35.89111111111111|Y|1
지진|S201100002|노원동화타운 지하주차장 1~2층|5263|6379|대구광역시 북구청|053-665-4310|대구광역시 북구 오봉로 39 (노원동2가, 노원동화타운)|128.57666666666665|35.891666666666666|Y|1
지진|S198500001|현대자동차서비스 지하 1층|1287|1560|대구광역시 북구청|053-665-4310|대구광역시 북구 노원로 6 (노원동3가)|128.5638888888889|35.89|Y|1
지진|S200000003|건영화물 사무실 지하1층|131|158|대구광역시 북구청|053-665-4310|대구광역시 북구 노원로 125 (노원동3가)|128.5738888888889|35.89722222222222|Y|1
지진|S202100004|노원한신더휴 지하주차장 1~2층|46782|56705|대구광역시 북구청|053-665-4310|대구광역시 북구 노원로10길 40 (노원동3가, 대구노원한신더휴)|128.56972222222223|35.891666666666666|N|1
무더위|E200000003|운암지공원|100|100|대구광역시 북구청|053-665-2850||128.5675|35.93222222222222|Y|0
지진|E200600004|유니버시아드레포츠센터|340|340|대구광역시 북구청|053-665-3900|대구광역시 북구 호국로57길 6 (서변동)|128.59805555555556|35.92805555555555|Y|0
지진|S200500002|화성리버파크2단지아파트 지하주차장 1층|1254|1520|대구광역시 북구청|053-665-4310|대구광역시 북구 서변로 50 (서변동, 화성리버파크2단지)|128.59722222222223|35.92055555555555|Y|1
지진|S200500003|동서리치모아아파트 지하주차장 1층|7914|9592|대구광역시 북구청|053-665-4310|대구광역시 북구 서변로 88 (서변동, 동서리치모아)|128.59722222222223|35.92361111111111|Y|1
지진|S201600002|서변청아람 지하주차장 1층|1219|1477|대구광역시 북구청|053-665-4310|대구광역시 북구 호국로57길 20 (서변동, 서변청아람)|128.59722222222223|35.92777777777778|Y|1
지진|S200500001|유니버시아드선수촌1단지 지하주차장 1층|641|776|대구광역시 북구청|053-665-4310|대구광역시 북구 동변로 50 (동변동, 유니버시아드선수촌)|128.6038888888889|35.91777777777777|Y|1
지진|E202300001|서변동 92|300|300|대구광역시 북구청|053-665-4310|대구광역시 북구 동화천로 67-41 (서변동)|128.6013888888889|35.93444444444444|Y|0
지진|S200400047|대구동서변그린빌 지하주차장 1층|2934|3556|대구광역시 북구청|053-665-4310|대구광역시 북구 동변로 55(동변동, 대구동서변그린빌)|128.6036111111111|35.91833333333333|Y|1
지진|S202100002|대구연경 연경숲 지하주차장 1층|23435|28406|대구광역시 북구청|053-665-4310|대구광역시 북구 연경중앙로 55 (연경동, 대구연경 연경숲)|128.61722222222224|35.947222222222216|N|1
지진|S200900002|학정청아람 지하주차장 1~2층|2383|2888|대구광역시 북구청|053-665-4310|대구광역시 북구 학정로110길 29(학정동, 학정청아람)|128.5675|35.95277777777778|Y|1
지진|S200900004|칠곡현대아파트 지하주차장 1층|7680|9309|대구광역시 북구청|053-665-4310|대구광역시 북구 구리로 254(국우동, 칠곡현대아파트)|128.57972222222222|35.948055555555555|Y|1
지진|S200500014|KT북대구지사지하주차장 지하1층|1668|2021|대구광역시 북구청|053-665-4310|대구광역시 북구 고성로 141 (고성동3가, KT북대구지사)|128.58138888888888|35.88138888888889|Y|1
지진|S201600004|고성아파트지하주차장 지하1층|1650|2000|대구광역시 북구청|053-665-4310|대구광역시 북구 고성북로 3 (고성동2가, 고성아파트)|128.5822222222222|35.88027777777778|Y|1
지진|S202200001|오페라트루엘시민의숲지하주차장(지하1~2층)|30482|36947|대구광역시 북구청|053-665-4310|대구광역시 북구 고성북로 34(고성동3가, 오페라트루엘 시민의 숲)|128.58333333333334|35.88305555555556|Y|1
지진해일|E199600002|칠곡대백맨션|100|100|대구광역시 북구청|053-665-3900|대구광역시 북구 관음로 24 (태전동, 칠곡대백맨션)|128.54194444444445|35.93194444444444|Y|1
지진해일|E200900003|우영펠리스 2호공|150|150|대구광역시 북구청|053-665-3900|대구광역시 북구 칠곡중앙대로 411 (태전동, 우영펠리스)|128.54805555555555|35.93277777777777|Y|1
지진해일|E200900002|우영펠리스 1호공|150|150|대구광역시 북구청|053-665-3900|대구광역시 북구 칠곡중앙대로 411 (태전동, 우영펠리스)|128.54805555555555|35.9325|Y|1
지진해일|E200900004|우영펠리스 3호공|150|150|대구광역시 북구청|053-665-3900|대구광역시 북구 칠곡중앙대로 411 (태전동, 우영펠리스)|128.54805555555555|35.9325|Y|1
지진|S200300059|경북대 인문대 지하 1층|182|220|대구광역시 북구청|053-665-4310|대구광역시 북구 대학로 80 (산격동, 경북대학교)|128.60972222222222|35.88722222222222|Y|1
지진|S200300058|경북대 농과대1호관 지하 1층|284|344|대구광역시 북구청|053-665-4310|대구광역시 북구 대학로 80 (산격동, 경북대학교)|128.60972222222222|35.8875|Y|1
지진|S202300001|동대구에일린의뜰아파트 지하주차장2층|18970|22993|대구광역시 동구청|053-662-3600|대구광역시 동구 아양로9길 35 (신암동, 동대구 에일린의 뜰)|128.61805555555557|35.88527777777778|Y|1
한파|E200000003|지묘동 공산댐건너공터 민방위 비상급수시설|192|192|대구광역시 동구청|053-662-2640|대구광역시 동구 팔공로 511 (지묘동)|128.64638888888888|35.943888888888885|Y|0
지진|S200900005|신암뜨란채아파트 지하주차장1층|2063|2500|대구광역시 동구청|053-662-3600|대구광역시 동구 아양로7길 12 (신암동, 신암뜨란채)|128.6175|35.882777777777775|Y|1
지진|S201100009|화성파크드림 이스트밸리 지하주차장1층|5000|6060|대구광역시 동구청|053-662-2310|대구광역시 동구 송라로10길 34 (신천동, 화성파크드림이스트밸리)|128.6225|35.87138888888889|Y|1
지진|S201100036|신천지하철역 건물 지하1층|700|848|대구광역시 동구청|053-662-2310|대구광역시 동구 동부로 지하41, 신천역 (신천동)|128.6175|35.87444444444444|Y|1
한파|E198300005|신천청아람내 민방위 비상급수시설|700|700|대구광역시 동구청|053-662-2640|대구광역시 동구 송라로14길 132 (신천동, 신천청아람)|128.6225|35.873333333333335|Y|1
지진|S200800006|신천청아람아파트 지하주차장1층~2층|4410|5345|대구광역시 동구청|053-662-2310|대구광역시 동구 송라로14길 132 (신천동, 신천청아람)|128.6213888888889|35.87388888888889|Y|1
지진|S199500003|굿모닝병원 지하1층|1325|1606|대구광역시 남구청|053-664-3930|대구광역시 남구 성당로 224 (대명동, 굿모닝병원)|128.57416666666666|35.85305555555556|Y|1
지진|S198000016|영남이공대학 천마체육관 지하 1층|2595|3145|대구광역시 남구청|053-664-3930|대구광역시 남구 현충로 170 (대명동, 영남대학교(병원),영남이공대학교)|128.5811111111111|35.84861111111111|Y|1
지진|S198200011|대구대학교 간호학과 지하 1층|1056|1280|대구광역시 남구청|053-664-3930|대구광역시 남구 명덕로12길 55 (대명동, 대구대학교재활대학원)|128.57638888888889|35.85527777777778|Y|1
지진|S198200014|대구대학교 재활의원 지하 1층|116|140|대구광역시 남구청|053-664-3930|대구광역시 남구 명덕로8길 70, 대구대학교 재활의원 (대명동)|128.57472222222222|35.85666666666667|Y|1
지진|S201700001|영남이공대학교 천마스퀘어 지하 1층|9668|11718|대구광역시 남구청|053-664-3930|대구광역시 남구 현충로 170 (대명동, 영남대학교(병원),영남이공대학교)|128.58472222222224|35.846111111111114|Y|1
지진|S198900032|대구고등학교 지하1층|297|360|대구광역시 남구청|053-664-3930|대구광역시 남구 중앙대로 171, 대구고등학교 지하1층 (대명동)|128.58861111111113|35.847500000000004|Y|1
지진|S199700004|지하철 영대병원역 지하1~2층|5754|6974|대구광역시 남구청|053-664-3930|대구광역시 남구 대명로 지하292, 영대병원역 지하1~2층 (대명동)|128.5875|35.84388888888889|Y|1
지진|S199700005|세광그린타운 지하1층|496|601|대구광역시 남구청|053-664-3930|대구광역시 남구 현충로26길 67, 지하1층 (대명동, 대명세광그린타운)|128.5836111111111|35.844166666666666|Y|1
무더위|E200600001|대명배수지|500|500|대구광역시 남구청|053-664-3930|대구광역시 남구 명덕시장길 29 (대명동)|128.58444444444444|35.845|Y|0
지진|S199200002|남부경찰서 지하1층|529|641|대구광역시 남구청|053-664-3930|대구광역시 남구 대명로 249, 대구남부경찰서 지하1층 (대명동)|128.5836111111111|35.84305555555556|Y|1
지진해일|E200900001|동명목간|400|400|대구광역시 남구청|053-664-3930|대구광역시 남구 대명로 300 (대명동)|128.5888888888889|35.844166666666666|Y|0
지진|S198700007|효성타운 전체 동의 지하1층|6437|7802|대구광역시 남구청|053-664-3930|대구광역시 남구 효성중앙길 37 (봉덕동, 효성타운)|128.60222222222222|35.836111111111116|Y|1
지진|S201000005|앞산힐스테이트 지하주차장 1층|3422|4147|대구광역시 남구청|053-664-3930|대구광역시 남구 대덕로 166 (봉덕동, 앞산힐스테이트)|128.6011111111111|35.84027777777778|Y|1
지진해일|E199000001|경일여자고등학교|100|100|대구광역시 남구청|053-664-3890|대구광역시 남구 효성로 37 (봉덕동, 경일여자고등학교)|128.59861111111113|35.836666666666666|Y|0
지진|S199100007|대덕2차맨션 지하1층 주차장|3808|4615|대구광역시 남구청|053-664-3890|대구광역시 남구 앞산순환로 655 (봉덕동, 대덕2차맨션)|128.5963888888889|35.83361111111111|Y|1
지진|S199500001|태성맨션 지하1층 주차장|330|400|대구광역시 남구청|053-664-3890|대구광역시 남구 효서2길 7 (봉덕동, 태성맨션)|128.59611111111113|35.83861111111111|Y|1
지진|S199000009|대덕1차맨션 지하1층 주차장|3506|4249|대구광역시 남구청|053-664-3890|대구광역시 남구 앞산순환로 657(봉덕동, 보성대덕아파트)|128.59666666666666|35.83305555555556|Y|1
지진해일|E201600001|오아시스 사우나|220|220|대구광역시 남구청|053-664-3890|대구광역시 남구 중앙대로22길 143 (봉덕동)|128.59861111111113|35.8425|Y|1
지진해일|E200700004|홈스파월드|399|399|대구광역시 남구청|053-664-3890|대구광역시 남구 앞산순환로 651 (봉덕동, 홈스파월드)|128.59611111111113|35.83305555555556|Y|1
지진|S201100021|월성동코오롱하늘채2단지 지하1층 지하주차장|3249|3938|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로16길 20 (월성동, 월성코오롱하늘채아파트 2단지)|128.52361111111114|35.82194444444445|Y|1
지진|S201100018|태왕아너스월성아파트 지하1층 지하주차장|3147|3814|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로 24 (월성동, 태왕아너스월성)|128.53|35.82222222222222|Y|1
지진|S199700017|송현제림아파트 지하주차장 1층|1320|1600|대구광역시 달서구청|053-667-2890|대구광역시 달서구 구마로52안길 57 (송현동, 송현제림아파트)|128.55083333333334|35.83444444444444|Y|1
지진|S201400005|목화 스크린골프 지하1층|1730|2096|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로 431, 목화 스크린골프 (송현동)|128.5525|35.83277777777778|Y|1
지진|S201100021|한신휴플러스 지하1,2층주차장|6288|7621|대구광역시 서구청|053-663-2710|대구광역시 서구 달서로17길 17 (비산동, 한신휴플러스 아파트)|128.56916666666666|35.87|Y|1
지진|S202300003|비봉초등학교 지하주차장 1층|409|495|대구광역시 서구청|053-663-2710|대구광역시 서구 달서로45길 30, 비봉초등학교 (비산동)|128.56916666666666|35.882777777777775|Y|1
지진해일|E201800001|장생사우나|98|98|대구광역시 서구청|053-663-2710|대구광역시 서구 북비산로67길 5 (비산동)|128.57|35.88111111111111|Y|0
지진해일|E199300001|삼익스파빌|288|288|대구광역시 서구청||대구광역시 서구 평리로 236 (내당동, 삼익뉴타운)|128.54916666666668|35.86055555555556|Y|0
한파|E199900001|감삼못공원|200|200|대구광역시 서구청||대구광역시 서구 서대구로3길 43 (내당동)|128.55222222222224|35.85861111111111|Y|0
한파|E199200001|국채보상운동기념공원|906|906|대구광역시 중구청|053-661-2250|대구광역시 중구 국채보상로 670 (동인동2가, 국채보상운동기념공원)|128.60333333333332|35.86833333333333|Y|1
한파|E199200004|78태평아파트|374|374|대구광역시 중구청|053-661-2250|대구광역시 중구 태평로 225 (동인동1가, 78태평아파트)|128.60222222222222|35.87388888888889|Y|0
지진|E200900002|비산웰빙하와이(사우나)|197|197|대구광역시 서구청|053-663-4426|대구광역시 서구 문화로 322 (비산동)|128.56777777777776|35.87583333333333|Y|1
지진|S198100086|트레이더스 홀세일 클럽 비산점 지하 1~2층|3013|3652|대구광역시 서구청|053-663-2910|대구광역시 서구 팔달로 54 (비산동)|128.55583333333334|35.89|Y|1
지진|S199600060|서구청 지하 1층|595|721|대구광역시 서구청|053-663-4426|대구광역시 서구 국채보상로 257 (평리동, 서구청)|128.55916666666667|35.87138888888889|Y|1
지진|S201300002|서구보건소 지하1층|927|1123|대구광역시 서구청|053-663-4426|대구광역시 서구 국채보상로 257 (평리동, 서구청)|128.55916666666667|35.8725|Y|1
