shelter_id,manager_id,shelter_name,disaster_type,status,address,latitude,longitude,total_capacity,current_occupancy,occupancy_rate,has_disabled_facility,has_pet_zone,amenities,contact_person,contact_phone,contact_email,total_requests,fulfilled_requests,pending_requests,created_at,updated_at
SH_000767,user_000000,설화명곡역 지하 1~3층,지진,운영중,대구광역시 달성군 화원읍 비슬로 지하 2476,35.79861111111111,128.48944444444444,4802,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000768,user_000000,정부지원 비상급수시설(천내근린공원내),한파,운영중,대구광역시 달성군 화원읍 비슬로525길 10,35.80638888888888,128.50472222222223,180,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000769,user_000000,민간시설(명곡미래빌1단지내),지진,운영중,대구광역시 달성군 화원읍 명곡로 11 (명곡미래빌 1단지),35.79944444444444,128.5,45,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000770,user_000000,민간시설(화원식염온천),지진,운영중,대구광역시 달성군 화원읍 비슬로530길 29-15,35.805277777777775,128.50694444444446,700,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000771,user_000000,태왕아파트 지하주차장 1층,지진,운영중,대구광역시 달성군 화원읍 성화로4길 13 (화원태왕타운),35.80305555555555,128.49194444444444,5572,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000772,user_000000,삼우청솔아파트 지하주차장 1~2층,지진,운영중,대구광역시 달성군 화원읍 비슬로539길 17 (삼우청솔타운),35.809999999999995,128.50722222222223,3626,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000773,user_000000,청구청산아파트 지하주차장 1~2층,지진,운영중,대구광역시 달성군 화원읍 비슬로539길 5 (청구청산맨션),35.808611111111105,128.50916666666666,2073,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000774,user_000000,청구청탑 맨션 지하주차장 1~2층,지진,운영중,대구광역시 달성군 화원읍 비슬로 2674 (청구청탑맨션),35.80694444444444,128.5077777777778,2355,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000775,user_000000,명곡미래빌 3단지 아파트 지하주차장 1층,지진,운영중,대구광역시 달성군 화원읍 명곡로 30 (명곡미래빌3단지),35.795833333333334,128.49499999999998,5610,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000776,user_000000,삼주타운 지하주차장 1~2층,지진,운영중,대구광역시 달성군 화원읍 사문진로 349 (화원삼주타운),35.80777777777777,128.48833333333332,3190,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000777,user_000000,명곡미래빌 1단지 아파트 지하주차장 1층,지진,운영중,대구광역시 달성군 화원읍 명곡로 11 (명곡미래빌1단지),35.79972222222222,128.4972222222222,11516,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000778,user_000000,새롬사우나(2),지진,운영중,대구광역시 달성군 화원읍 비슬로 2508,35.80027777777777,128.49249999999998,75,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000779,user_000000,화원유원지,지진,운영중,"대구광역시 달성군 화원읍 사문진로1길 40-14, 화원유원지",35.811388888888885,128.47861111111112,520,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000780,user_000000,화원역 지하1~3층,지진,운영중,대구광역시 달성군 화원읍 비슬로 지하 2600,35.80444444444444,128.50055555555556,6183,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000781,user_000000,대구광역시 달성군청,지진,운영중,대구광역시 달성군 논공읍 달성군청로 33,35.77472222222222,128.43138888888888,492,0,0,False,False,,최고관리자,053-668-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000782,user_000000,율하휴먼시아5단지아파트 지하주차장1층,지진,운영중,"대구광역시 동구 율하서로 59 (율하동, 율하휴먼시아5단지)",35.864444444444445,128.6913888888889,2580,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000783,user_000000,율하휴먼시아10단지아파트 지하주차장1층,지진,운영중,"대구광역시 동구 율하동로8길 16 (율하동, 율하휴먼시아10단지)",35.861666666666665,128.70333333333332,2928,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000784,user_000000,율하리버파크아파트 지하주차장1층,지진,운영중,"대구광역시 동구 율하동로 19 (율하동, 율하휴먼시아11단지)",35.86083333333333,128.69861111111112,1458,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000785,user_000000,율하휴먼시아15단지아파트 지하주차장1층,지진,운영중,"대구광역시 동구 금호강변로3길 9 (율하동, 율하휴먼시아15단지)",35.87027777777778,128.6902777777778,1370,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000786,user_000000,율하휴먼시아6단지아파트 지하주차장1층,지진,운영중,"대구광역시 동구 안심로16길 45 (율하동, 율하휴먼시아6단지)",35.86416666666667,128.69416666666666,2424,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000787,user_000000,신기지하철역건물 지하1층,지진,운영중,"대구광역시 동구 안심로 지하 159 (신기동, 신기역)",35.867222222222225,128.70138888888889,9390,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000788,user_000000,율하센트럴파크8단지 지하주차장1층,지진,운영중,"대구광역시 동구 안심로22길 75 (율하동, 율하휴먼시아8단지)",35.86416666666667,128.69972222222222,758,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000789,user_000000,롯데마트대구율하점건물 지하1층,지진,운영중,"대구광역시 동구 안심로 80 (율하동, 롯데쇼핑프라자)",35.86833333333333,128.69333333333333,11757,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000790,user_000000,율하휴먼시아7단지아파트 지하주차장1층,지진,운영중,"대구광역시 동구 안심로22길 55 (율하동, 율하휴먼시아7단지)",35.86527777777778,128.69666666666666,2424,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000791,user_000000,안심주공1단지아파트 지하주차장1층,지진,운영중,"대구광역시 동구 안심로22길 3 (율하동, 안심주공1단지임대아파트)",35.86611111111111,128.69833333333332,968,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000792,user_000000,신암건영캐스빌아파트 지하주차장1층,지진,운영중,"대구광역시 동구 신암남로 50(신암동, 신암건영캐스빌)",35.87861111111111,128.62194444444447,8160,0,0,False,False,,최고관리자,053-662-3640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000793,user_000000,성호그린빌라트 지하주차장1층,지진,운영중,대구광역시 동구 방촌로1길 109 (방촌동),35.88333333333333,128.66666666666669,1930,0,0,False,False,,최고관리자,053-662-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000794,user_000000,유선아덴힐즈아파트 지하주차장1층,지진,운영중,대구광역시 동구 동촌로25길 69 (방촌동),35.88361111111111,128.66222222222223,3106,0,0,False,False,,최고관리자,053-662-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000795,user_000000,방촌지하철역건물 지하1층,지진,운영중,"대구광역시 동구 동촌로 지하 275 (방촌동, 방촌역)",35.87972222222222,128.67,7346,0,0,False,False,,최고관리자,053-662-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000796,user_000000,아양교지하철역건물 지하1~4층,지진,운영중,"대구광역시 동구 아양로 지하 245 (신암동, 아양교역)",35.88722222222222,128.63972222222222,10073,0,0,False,False,,최고관리자,053-662-3010,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000797,user_000000,율하지하철역건물 지하1층,지진,운영중,"대구광역시 동구 안심로 지하 57 (율하동, 율하역)",35.87,128.6927777777778,2184,0,0,False,False,,최고관리자,053-662-4710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000798,user_000000,남영타운 지하주차장(지하1~2층),지진,운영중,"대구광역시 북구 침산남로9길 167 (침산동, 침산남영타운)",35.89944444444444,128.5863888888889,2747,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000799,user_000000,침산동화타운 지하주차장(지하1~2층),지진,운영중,"대구광역시 북구 침산남로7길 50-21 (침산동, 침산동화타운)",35.89388888888889,128.57944444444445,8798,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000800,user_000000,연경동 비상급수시설,한파,운영중,대구광역시 북구 도덕길 176-1 (연경동),35.956944444444446,128.61416666666665,500,0,0,False,False,,최고관리자,053-665-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000801,user_000000,칠곡시장,한파,운영중,"대구광역시 북구 칠곡중앙대로 526-0 (읍내동, 칠곡시장)",35.94222222222222,128.55083333333334,520,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000802,user_000000,강병원 지하 1층,지진,운영중,대구광역시 북구 노원로 70 (노원동3가),35.89388888888889,128.57,416,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000803,user_000000,"기아자동차 지하 1층, 세미나실",지진,운영중,대구광역시 북구 팔달로 53 (노원동3가),35.89111111111111,128.55555555555557,593,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000804,user_000000,노원동화타운 지하주차장 1~2층,지진,운영중,"대구광역시 북구 오봉로 39 (노원동2가, 노원동화타운)",35.891666666666666,128.57666666666665,6379,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000805,user_000000,현대자동차서비스 지하 1층,지진,운영중,대구광역시 북구 노원로 6 (노원동3가),35.89,128.5638888888889,1560,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000806,user_000000,건영화물 사무실 지하1층,지진,운영중,대구광역시 북구 노원로 125 (노원동3가),35.89722222222222,128.5738888888889,158,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000807,user_000000,노원한신더휴 지하주차장 1~2층,지진,폐쇄,"대구광역시 북구 노원로10길 40 (노원동3가, 대구노원한신더휴)",35.891666666666666,128.56972222222223,56705,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000808,user_000000,운암지공원,폭염,운영중,,35.93222222222222,128.5675,100,0,0,False,False,,최고관리자,053-665-2850,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000809,user_000000,유니버시아드레포츠센터,지진,운영중,대구광역시 북구 호국로57길 6 (서변동),35.92805555555555,128.59805555555556,340,0,0,False,False,,최고관리자,053-665-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000810,user_000000,화성리버파크2단지아파트 지하주차장 1층,지진,운영중,"대구광역시 북구 서변로 50 (서변동, 화성리버파크2단지)",35.92055555555555,128.59722222222223,1520,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000811,user_000000,동서리치모아아파트 지하주차장 1층,지진,운영중,"대구광역시 북구 서변로 88 (서변동, 동서리치모아)",35.92361111111111,128.59722222222223,9592,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000812,user_000000,서변청아람 지하주차장 1층,지진,운영중,"대구광역시 북구 호국로57길 20 (서변동, 서변청아람)",35.92777777777778,128.59722222222223,1477,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000813,user_000000,유니버시아드선수촌1단지 지하주차장 1층,지진,운영중,"대구광역시 북구 동변로 50 (동변동, 유니버시아드선수촌)",35.91777777777777,128.6038888888889,776,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000814,user_000000,서변동 92,지진,운영중,대구광역시 북구 동화천로 67-41 (서변동),35.93444444444444,128.6013888888889,300,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000815,user_000000,대구동서변그린빌 지하주차장 1층,지진,운영중,"대구광역시 북구 동변로 55(동변동, 대구동서변그린빌)",35.91833333333333,128.6036111111111,3556,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000816,user_000000,대구연경 연경숲 지하주차장 1층,지진,폐쇄,"대구광역시 북구 연경중앙로 55 (연경동, 대구연경 연경숲)",35.947222222222216,128.61722222222224,28406,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000817,user_000000,학정청아람 지하주차장 1~2층,지진,운영중,"대구광역시 북구 학정로110길 29(학정동, 학정청아람)",35.95277777777778,128.5675,2888,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000818,user_000000,칠곡현대아파트 지하주차장 1층,지진,운영중,"대구광역시 북구 구리로 254(국우동, 칠곡현대아파트)",35.948055555555555,128.57972222222222,9309,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000819,user_000000,KT북대구지사지하주차장 지하1층,지진,운영중,"대구광역시 북구 고성로 141 (고성동3가, KT북대구지사)",35.88138888888889,128.58138888888888,2021,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000820,user_000000,고성아파트지하주차장 지하1층,지진,운영중,"대구광역시 북구 고성북로 3 (고성동2가, 고성아파트)",35.88027777777778,128.5822222222222,2000,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000821,user_000000,오페라트루엘시민의숲지하주차장(지하1~2층),지진,운영중,"대구광역시 북구 고성북로 34(고성동3가, 오페라트루엘 시민의 숲)",35.88305555555556,128.58333333333334,36947,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000822,user_000000,칠곡대백맨션,해일,운영중,"대구광역시 북구 관음로 24 (태전동, 칠곡대백맨션)",35.93194444444444,128.54194444444445,100,0,0,False,False,,최고관리자,053-665-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000823,user_000000,우영펠리스 2호공,해일,운영중,"대구광역시 북구 칠곡중앙대로 411 (태전동, 우영펠리스)",35.93277777777777,128.54805555555555,150,0,0,False,False,,최고관리자,053-665-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000824,user_000000,우영펠리스 1호공,해일,운영중,"대구광역시 북구 칠곡중앙대로 411 (태전동, 우영펠리스)",35.9325,128.54805555555555,150,0,0,False,False,,최고관리자,053-665-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000825,user_000000,우영펠리스 3호공,해일,운영중,"대구광역시 북구 칠곡중앙대로 411 (태전동, 우영펠리스)",35.9325,128.54805555555555,150,0,0,False,False,,최고관리자,053-665-3900,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000826,user_000000,경북대 인문대 지하 1층,지진,운영중,"대구광역시 북구 대학로 80 (산격동, 경북대학교)",35.88722222222222,128.60972222222222,220,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000827,user_000000,경북대 농과대1호관 지하 1층,지진,운영중,"대구광역시 북구 대학로 80 (산격동, 경북대학교)",35.8875,128.60972222222222,344,0,0,False,False,,최고관리자,053-665-4310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000828,user_000000,동대구에일린의뜰아파트 지하주차장2층,지진,운영중,"대구광역시 동구 아양로9길 35 (신암동, 동대구 에일린의 뜰)",35.88527777777778,128.61805555555557,22993,0,0,False,False,,최고관리자,053-662-3600,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000829,user_000000,지묘동 공산댐건너공터 민방위 비상급수시설,한파,운영중,대구광역시 동구 팔공로 511 (지묘동),35.943888888888885,128.64638888888888,192,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000830,user_000000,신암뜨란채아파트 지하주차장1층,지진,운영중,"대구광역시 동구 아양로7길 12 (신암동, 신암뜨란채)",35.882777777777775,128.6175,2500,0,0,False,False,,최고관리자,053-662-3600,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000831,user_000000,화성파크드림 이스트밸리 지하주차장1층,지진,운영중,"대구광역시 동구 송라로10길 34 (신천동, 화성파크드림이스트밸리)",35.87138888888889,128.6225,6060,0,0,False,False,,최고관리자,053-662-2310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000832,user_000000,신천지하철역 건물 지하1층,지진,운영중,"대구광역시 동구 동부로 지하41, 신천역 (신천동)",35.87444444444444,128.6175,848,0,0,False,False,,최고관리자,053-662-2310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000833,user_000000,신천청아람내 민방위 비상급수시설,한파,운영중,"대구광역시 동구 송라로14길 132 (신천동, 신천청아람)",35.873333333333335,128.6225,700,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000834,user_000000,신천청아람아파트 지하주차장1층~2층,지진,운영중,"대구광역시 동구 송라로14길 132 (신천동, 신천청아람)",35.87388888888889,128.6213888888889,5345,0,0,False,False,,최고관리자,053-662-2310,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000835,user_000000,굿모닝병원 지하1층,지진,운영중,"대구광역시 남구 성당로 224 (대명동, 굿모닝병원)",35.85305555555556,128.57416666666666,1606,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000836,user_000000,영남이공대학 천마체육관 지하 1층,지진,운영중,"대구광역시 남구 현충로 170 (대명동, 영남대학교(병원),영남이공대학교)",35.84861111111111,128.5811111111111,3145,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000837,user_000000,대구대학교 간호학과 지하 1층,지진,운영중,"대구광역시 남구 명덕로12길 55 (대명동, 대구대학교재활대학원)",35.85527777777778,128.57638888888889,1280,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000838,user_000000,대구대학교 재활의원 지하 1층,지진,운영중,"대구광역시 남구 명덕로8길 70, 대구대학교 재활의원 (대명동)",35.85666666666667,128.57472222222222,140,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000839,user_000000,영남이공대학교 천마스퀘어 지하 1층,지진,운영중,"대구광역시 남구 현충로 170 (대명동, 영남대학교(병원),영남이공대학교)",35.846111111111114,128.58472222222224,11718,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000840,user_000000,대구고등학교 지하1층,지진,운영중,"대구광역시 남구 중앙대로 171, 대구고등학교 지하1층 (대명동)",35.847500000000004,128.58861111111113,360,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000841,user_000000,지하철 영대병원역 지하1~2층,지진,운영중,"대구광역시 남구 대명로 지하292, 영대병원역 지하1~2층 (대명동)",35.84388888888889,128.5875,6974,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000842,user_000000,세광그린타운 지하1층,지진,운영중,"대구광역시 남구 현충로26길 67, 지하1층 (대명동, 대명세광그린타운)",35.844166666666666,128.5836111111111,601,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000843,user_000000,대명배수지,폭염,운영중,대구광역시 남구 명덕시장길 29 (대명동),35.845,128.58444444444444,500,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000844,user_000000,남부경찰서 지하1층,지진,운영중,"대구광역시 남구 대명로 249, 대구남부경찰서 지하1층 (대명동)",35.84305555555556,128.5836111111111,641,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000845,user_000000,동명목간,해일,운영중,대구광역시 남구 대명로 300 (대명동),35.844166666666666,128.5888888888889,400,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000846,user_000000,효성타운 전체 동의 지하1층,지진,운영중,"대구광역시 남구 효성중앙길 37 (봉덕동, 효성타운)",35.836111111111116,128.60222222222222,7802,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000847,user_000000,앞산힐스테이트 지하주차장 1층,지진,운영중,"대구광역시 남구 대덕로 166 (봉덕동, 앞산힐스테이트)",35.84027777777778,128.6011111111111,4147,0,0,False,False,,최고관리자,053-664-3930,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000848,user_000000,경일여자고등학교,해일,운영중,"대구광역시 남구 효성로 37 (봉덕동, 경일여자고등학교)",35.836666666666666,128.59861111111113,100,0,0,False,False,,최고관리자,053-664-3890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000849,user_000000,대덕2차맨션 지하1층 주차장,지진,운영중,"대구광역시 남구 앞산순환로 655 (봉덕동, 대덕2차맨션)",35.83361111111111,128.5963888888889,4615,0,0,False,False,,최고관리자,053-664-3890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000850,user_000000,태성맨션 지하1층 주차장,지진,운영중,"대구광역시 남구 효서2길 7 (봉덕동, 태성맨션)",35.83861111111111,128.59611111111113,400,0,0,False,False,,최고관리자,053-664-3890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000851,user_000000,대덕1차맨션 지하1층 주차장,지진,운영중,"대구광역시 남구 앞산순환로 657(봉덕동, 보성대덕아파트)",35.83305555555556,128.59666666666666,4249,0,0,False,False,,최고관리자,053-664-3890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000852,user_000000,오아시스 사우나,해일,운영중,대구광역시 남구 중앙대로22길 143 (봉덕동),35.8425,128.59861111111113,220,0,0,False,False,,최고관리자,053-664-3890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000853,user_000000,홈스파월드,해일,운영중,"대구광역시 남구 앞산순환로 651 (봉덕동, 홈스파월드)",35.83305555555556,128.59611111111113,399,0,0,False,False,,최고관리자,053-664-3890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000854,user_000000,월성동코오롱하늘채2단지 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 조암남로16길 20 (월성동, 월성코오롱하늘채아파트 2단지)",35.82194444444445,128.52361111111114,3938,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000855,user_000000,태왕아너스월성아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 조암남로 24 (월성동, 태왕아너스월성)",35.82222222222222,128.53,3814,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000856,user_000000,송현제림아파트 지하주차장 1층,지진,운영중,"대구광역시 달서구 구마로52안길 57 (송현동, 송현제림아파트)",35.83444444444444,128.55083333333334,1600,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000857,user_000000,목화 스크린골프 지하1층,지진,운영중,"대구광역시 달서구 월배로 431, 목화 스크린골프 (송현동)",35.83277777777778,128.5525,2096,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000858,user_000000,"한신휴플러스 지하1,2층주차장",지진,운영중,"대구광역시 서구 달서로17길 17 (비산동, 한신휴플러스 아파트)",35.87,128.56916666666666,7621,0,0,False,False,,최고관리자,053-663-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000859,user_000000,비봉초등학교 지하주차장 1층,지진,운영중,"대구광역시 서구 달서로45길 30, 비봉초등학교 (비산동)",35.882777777777775,128.56916666666666,495,0,0,False,False,,최고관리자,053-663-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000860,user_000000,장생사우나,해일,운영중,대구광역시 서구 북비산로67길 5 (비산동),35.88111111111111,128.57,98,0,0,False,False,,최고관리자,053-663-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000861,user_000000,삼익스파빌,해일,운영중,"대구광역시 서구 평리로 236 (내당동, 삼익뉴타운)",35.86055555555556,128.54916666666668,288,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
